"","V1","FFL","No_FFL","Pos_pos","Pos_mixt","Pos_neg","Neg_pos","Neg_mixt","Neg_neg","Mixt_pos","Mixt_mixt_hom","Mixt_mixt_het","Mixt_neg"
"31","tcyJ",1,0,0.158878504672897,0.214953271028037,0.0841121495327103,0.205607476635514,0.177570093457944,0.0186915887850467,0,0.0467289719626168,0.0747663551401869,0.0186915887850467
"32","pepB",0,1,0,0,0,0,0,0,0,0,0,0
"33","bhsA",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0
"34","ldtC",1,0,0,1,0,0,0,0,0,0,0,0
"35","comR",0,1,0,0,0,0,0,0,0,0,0,0
"36","mcbA",0,1,0,0,0,0,0,0,0,0,0,0
"37","groS",1,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"38","hslU",0,1,0,0,0,0,0,0,0,0,0,0
"39","groL",1,0,1,0,0,0,0,0,0,0,0,0
"40","kefC",0,1,0,0,0,0,0,0,0,0,0,0
"41","tcyN",0,1,0,0,0,0,0,0,0,0,0,0
"42","msrP",1,0,0.5,0,0,0.5,0,0,0,0,0,0
"43","msrQ",1,0,0.5,0,0,0.5,0,0,0,0,0,0
"44","ybjC",1,0,0.166666666666667,0.5,0,0.166666666666667,0,0,0.166666666666667,0,0,0
"45","cynT",0,1,0,0,0,0,0,0,0,0,0,0
"46","cynS",0,1,0,0,0,0,0,0,0,0,0,0
"47","cynX",0,1,0,0,0,0,0,0,0,0,0,0
"48","yqhG",1,0,0.5,0,0,0.5,0,0,0,0,0,0
"49","arnB",0,1,0,0,0,0,0,0,0,0,0,0
"50","osmY",1,0,0,0.136363636363636,0.363636363636364,0,0.0909090909090909,0.181818181818182,0.0227272727272727,0.0909090909090909,0,0.113636363636364
"51","gadB",1,0,0.160919540229885,0.32183908045977,0.114942528735632,0.103448275862069,0.0804597701149425,0.0229885057471264,0.0459770114942529,0.0459770114942529,0.0574712643678161,0.0459770114942529
"52","dps",1,0,0.176470588235294,0.294117647058824,0.0882352941176471,0.0882352941176471,0.0882352941176471,0,0.117647058823529,0.0588235294117647,0.0882352941176471,0
"53","nrdE",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"54","nrdI",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"55","sufC",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"56","sufD",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"57","sodA",1,0,0.0857142857142857,0.371428571428571,0.228571428571429,0.0714285714285714,0.1,0.0285714285714286,0.0428571428571429,0,0.0428571428571429,0.0285714285714286
"58","nrdF",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"59","sufA",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"60","sufS",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"61","nrdH",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"62","sufB",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"63","iscR",0,1,0,0,0,0,0,0,0,0,0,0
"64","msrA",0,1,0,0,0,0,0,0,0,0,0,0
"65","sodB",1,0,0,0,0.7,0,0.2,0.1,0,0,0,0
"66","iscA",1,0,0,0,1,0,0,0,0,0,0,0
"67","chaA",0,1,0,0,0,0,0,0,0,0,0,0
"68","uspE",1,0,0,0.5,0,0,0.5,0,0,0,0,0
"69","cysK",0,1,0,0,0,0,0,0,0,0,0,0
"70","osmC",1,0,0.3,0.4,0,0.1,0,0,0.1,0.1,0,0
"71","add",0,1,0,0,0,0,0,0,0,0,0,0
"72","iscU",1,0,0,0,1,0,0,0,0,0,0,0
"73","phoA",1,0,0.5,0,0,0.5,0,0,0,0,0,0
"74","yqhD",0,1,0,0,0,0,0,0,0,0,0,0
"75","nrdI",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"76","nrdH",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"77","phoA",1,0,0.5,0,0,0.5,0,0,0,0,0,0
"78","sufA",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"79","sufS",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"80","sufC",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"81","uspE",1,0,0,0.5,0,0,0.5,0,0,0,0,0
"82","chaA",0,1,0,0,0,0,0,0,0,0,0,0
"83","fdx",0,1,0,0,0,0,0,0,0,0,0,0
"84","pspA",1,0,0.8,0,0,0.2,0,0,0,0,0,0
"85","dnaJ",0,1,0,0,0,0,0,0,0,0,0,0
"86","hslO",0,1,0,0,0,0,0,0,0,0,0,0
"87","inaA",1,0,0.375,0.375,0,0.125,0,0,0.125,0,0,0
"88","soxS",1,0,0.0625,0.5,0.375,0,0.0625,0,0,0,0,0
"89","cysM",1,0,0,1,0,0,0,0,0,0,0,0
"90","lysA",0,1,0,0,0,0,0,0,0,0,0,0
"91","frmR",0,1,0,0,0,0,0,0,0,0,0,0
"92","cysD",0,1,0,0,0,0,0,0,0,0,0,0
"93","cysN",0,1,0,0,0,0,0,0,0,0,0,0
"94","ndh",1,0,0,0,0.736842105263158,0,0.105263157894737,0.0526315789473684,0,0,0,0.105263157894737
"95","cysJ",1,0,0.285714285714286,0,0,0.428571428571429,0.142857142857143,0,0,0,0.142857142857143,0
"96","uspA",1,0,0.125,0.125,0,0.375,0.375,0,0,0,0,0
"97","osmE",1,0,0,0.125,0.125,0,0.1875,0.1875,0.0625,0.1875,0,0.125
"98","otsB",0,1,0,0,0,0,0,0,0,0,0,0
"99","sufE",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"100","sodC",0,1,0,0,0,0,0,0,0,0,0,0
"101","yfcG",0,1,0,0,0,0,0,0,0,0,0,0
"102","dnaK",0,1,0,0,0,0,0,0,0,0,0,0
"103","gshA",0,1,0,0,0,0,0,0,0,0,0,0
"104","otsA",0,1,0,0,0,0,0,0,0,0,0,0
"105","hscB",0,1,0,0,0,0,0,0,0,0,0,0
"106","yccA",0,1,0,0,0,0,0,0,0,0,0,0
"107","clpB",1,0,1,0,0,0,0,0,0,0,0,0
"108","katE",1,0,0.2,0.4,0,0,0,0,0.2,0.2,0,0
"109","proP",1,0,0.428571428571429,0,0,0.142857142857143,0,0,0.428571428571429,0,0,0
"110","hslV",0,1,0,0,0,0,0,0,0,0,0,0
"111","pstS",1,0,0.368421052631579,0,0,0.263157894736842,0.105263157894737,0,0.263157894736842,0,0,0
"112","degP",1,0,0.5,0.5,0,0,0,0,0,0,0,0
"113","pstC",1,0,0.368421052631579,0,0,0.263157894736842,0.105263157894737,0,0.263157894736842,0,0,0
"114","cysI",1,0,0.4,0,0,0.6,0,0,0,0,0,0
"115","cpxP",1,0,0,1,0,0,0,0,0,0,0,0
"116","osmB",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0
"117","cysP",1,0,0,1,0,0,0,0,0,0,0,0
"118","phoB",0,1,0,0,0,0,0,0,0,0,0,0
"119","pstA",1,0,0.411764705882353,0,0,0.294117647058824,0,0,0.294117647058824,0,0,0
"120","frmB",0,1,0,0,0,0,0,0,0,0,0,0
"121","spy",1,0,1,0,0,0,0,0,0,0,0,0
"122","grxA",0,1,0,0,0,0,0,0,0,0,0,0
"123","soxR",1,0,0,0,1,0,0,0,0,0,0,0
"124","sbp",0,1,0,0,0,0,0,0,0,0,0,0
"125","iscS",1,0,0,0,1,0,0,0,0,0,0,0
"126","htpG",1,0,0.5,0.25,0,0,0,0,0,0,0.25,0
"127","yciW",0,1,0,0,0,0,0,0,0,0,0,0
"128","clpP",1,0,1,0,0,0,0,0,0,0,0,0
"129","yebE",0,1,0,0,0,0,0,0,0,0,0,0
"130","phoR",0,1,0,0,0,0,0,0,0,0,0,0
"131","katG",1,0,0.235294117647059,0.352941176470588,0,0,0.117647058823529,0.0588235294117647,0,0.117647058823529,0.0588235294117647,0.0588235294117647
"132","htpX",1,0,0,0.5,0,0,0,0,0,0.5,0,0
"133","yhhW",0,1,0,0,0,0,0,0,0,0,0,0
