"","V1","FFL","No_FFL","C_Ho_N","C_Ho_P","C_He_N","C_He_N.1","I_Ho_N","I_Ho_P","I_He_N","I_He_N.1","NP_X"
"275","yjbQ",1,0,0.25,0,0,0,0.25,0,0.25,0.25,0
"276","rpoS",1,0,0.111111111111111,0.277777777777778,0,0.111111111111111,0,0.0555555555555556,0.333333333333333,0.111111111111111,0
"277","iscR",1,0,0,0,0,0,0,0,1,0,0
"278","nrdH",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"279","nrdI",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"280","argT",1,0,0,0.5,0,0,0,0.5,0,0,0
"281","betI",1,0,0,0,0,0,0,0,1,0,0
"282","clpA",0,1,0,0,0,0,0,0,0,0,0
"283","hybD",1,0,0,0,0,0,0,0,1,0,0
"284","tonB",0,1,0,0,0,0,0,0,0,0,0
"285","fis",1,0,0,0.222222222222222,0,0.444444444444444,0,0.222222222222222,0.111111111111111,0,0
"286","smg",0,1,0,0,0,0,0,0,0,0,0
"287","ycgM",0,1,0,0,0,0,0,0,0,0,0
"288","mgsA",0,1,0,0,0,0,0,0,0,0,0
"289","sucC",1,0,0.1,0.2,0.15,0.05,0.1,0.1,0.3,0,0
"290","pepD",1,0,0,0,0,0,0,0,1,0,0
"291","yciH",1,0,0,1,0,0,0,0,0,0,0
"292","exbB",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"293","pnuC",0,1,0,0,0,0,0,0,0,0,0
"294","sanA",0,1,0,0,0,0,0,0,0,0,0
"295","yfeD",0,1,0,0,0,0,0,0,0,0,0
"296","exbD",1,0,0,0,0,0,0,0,1,0,0
"297","sucB",1,0,0.111111111111111,0.222222222222222,0.111111111111111,0.0555555555555556,0.111111111111111,0.111111111111111,0.277777777777778,0,0
"298","ilvM",1,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0
"299","rimJ",0,1,0,0,0,0,0,0,0,0,0
"300","ydhR",0,1,0,0,0,0,0,0,0,0,0
"301","ais",0,1,0,0,0,0,0,0,0,0,0
"302","ybiV",0,1,0,0,0,0,0,0,0,0,0
"303","pykF",1,0,0,1,0,0,0,0,0,0,0
"304","ynaJ",0,1,0,0,0,0,0,0,0,0,0
"305","osmC",1,0,0,0.571428571428571,0,0.285714285714286,0,0,0.142857142857143,0,0
"306","yhbS",0,1,0,0,0,0,0,0,0,0,0
"307","ung",0,1,0,0,0,0,0,0,0,0,0
"308","bfd",0,1,0,0,0,0,0,0,0,0,0
"309","yedE",0,1,0,0,0,0,0,0,0,0,0
"310","yceH",0,1,0,0,0,0,0,0,0,0,0
"311","yceB",0,1,0,0,0,0,0,0,0,0,0
"312","ftsZ",1,0,0,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0,0.636363636363636,0,0
"313","aroG",1,0,0,0.5,0,0,0,0,0.5,0,0
"314","cspG",0,1,0,0,0,0,0,0,0,0,0
"315","flhC",1,0,0.121212121212121,0.151515151515152,0.121212121212121,0,0.272727272727273,0,0.333333333333333,0,0
"316","glpF",1,0,0,0.25,0.25,0,0,0,0.5,0,0
"317","cspA",1,0,0,0.5,0,0,0,0,0.5,0,0
"318","glpT",1,0,0,0.1875,0.0625,0,0.25,0.0625,0.1875,0.25,0
"319","flhD",1,0,0.121212121212121,0.151515151515152,0.121212121212121,0,0.272727272727273,0,0.333333333333333,0,0
"320","pspC",1,0,0,0,0,0,0,1,0,0,0
"321","pspA",1,0,0,0,0,0,0,1,0,0,0
"322","pspB",1,0,0,0,0,0,0,1,0,0,0
"323","secE",0,1,0,0,0,0,0,0,0,0,0
"324","speE",0,1,0,0,0,0,0,0,0,0,0
"325","rplY",1,0,0,0,0,0.5,0,0,0.5,0,0
"326","potA",0,1,0,0,0,0,0,0,0,0,0
"327","speB",1,0,0,0.5,0,0,0,0,0.5,0,0
"328","stpA",1,0,0,0.2,0,0.4,0,0,0.4,0,0
"329","thiI",0,1,0,0,0,0,0,0,0,0,0
"330","rpsA",1,0,0,0,0,0.5,0,0,0.5,0,0
"331","pcnB",1,0,0,0.25,0,0.25,0,0,0.25,0.25,0
"332","yhbE",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"333","yidC",0,1,0,0,0,0,0,0,0,0,0
"334","secA",0,1,0,0,0,0,0,0,0,0,0
"335","rnpA",0,1,0,0,0,0,0,0,0,0,0
"336","yebC",0,1,0,0,0,0,0,0,0,0,0
"337","pyrF",1,0,0,1,0,0,0,0,0,0,0
"338","queA",0,1,0,0,0,0,0,0,0,0,0
"339","rpsT",0,1,0,0,0,0,0,0,0,0,0
"340","rpsF",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"341","yhdZ",1,0,0,1,0,0,0,0,0,0,0
"342","ydiY",0,1,0,0,0,0,0,0,0,0,0
"343","soxS",1,0,0,0.2,0,0.3,0.1,0,0.4,0,0
"344","potB",0,1,0,0,0,0,0,0,0,0,0
"345","greA",1,0,0,1,0,0,0,0,0,0,0
"346","ybfE",0,1,0,0,0,0,0,0,0,0,0
"347","spoT",1,0,0,0,0,0.5,0,0,0.5,0,0
"348","rpsB",0,1,0,0,0,0,0,0,0,0,0
"349","modA",1,0,0,1,0,0,0,0,0,0,0
"350","priB",1,0,0,0.142857142857143,0,0,0.285714285714286,0,0.571428571428571,0,0
"351","prfC",0,1,0,0,0,0,0,0,0,0,0
"352","purB",1,0,0,0,0,0,0,0,1,0,0
"353","tsf",1,0,0,0,0,0,0,0,1,0,0
"354","cobS",0,1,0,0,0,0,0,0,0,0,0
"355","yfhL",0,1,0,0,0,0,0,0,0,0,0
"356","apt",0,1,0,0,0,0,0,0,0,0,0
"357","uraA",1,0,0,1,0,0,0,0,0,0,0
"358","ybgI",0,1,0,0,0,0,0,0,0,0,0
"359","yihX",0,1,0,0,0,0,0,0,0,0,0
"360","yfdY",0,1,0,0,0,0,0,0,0,0,0
"361","uspA",1,0,0,0.25,0,0,0,0.5,0.25,0,0
"362","mrr",0,1,0,0,0,0,0,0,0,0,0
"363","srmB",0,1,0,0,0,0,0,0,0,0,0
"364","yecA",0,1,0,0,0,0,0,0,0,0,0
"365","yaeH",0,1,0,0,0,0,0,0,0,0,0
"366","yiiS",0,1,0,0,0,0,0,0,0,0,0
"367","grxB",0,1,0,0,0,0,0,0,0,0,0
"368","yacL",0,1,0,0,0,0,0,0,0,0,0
"369","ybhC",0,1,0,0,0,0,0,0,0,0,0
"370","arcA",0,1,0,0,0,0,0,0,0,0,0
"371","mscL",0,1,0,0,0,0,0,0,0,0,0
"372","yjeI",0,1,0,0,0,0,0,0,0,0,0
"373","hdhA",0,1,0,0,0,0,0,0,0,0,0
"374","ycbZ",0,1,0,0,0,0,0,0,0,0,0
"375","osmE",1,0,0.222222222222222,0.111111111111111,0,0,0.222222222222222,0,0.444444444444444,0,0
"376","rof",0,1,0,0,0,0,0,0,0,0,0
"377","elaB",0,1,0,0,0,0,0,0,0,0,0
"378","yhaH",0,1,0,0,0,0,0,0,0,0,0
"379","ytfK",1,0,0.25,0,0,0.25,0.25,0.25,0,0,0
"380","cysQ",0,1,0,0,0,0,0,0,0,0,0
"381","holA",0,1,0,0,0,0,0,0,0,0,0
"382","elaA",0,1,0,0,0,0,0,0,0,0,0
"383","bolA",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"384","prc",0,1,0,0,0,0,0,0,0,0,0
"385","nrdB",1,0,0,0.333333333333333,0,0,0,0.166666666666667,0.5,0,0
"386","yeaO",0,1,0,0,0,0,0,0,0,0,0
"387","rbfA",1,0,0,0.25,0.25,0,0,0,0.5,0,0
"388","iclR",0,1,0,0,0,0,0,0,0,0,0
"389","csdA",0,1,0,0,0,0,0,0,0,0,0
"390","aspS",0,1,0,0,0,0,0,0,0,0,0
"391","rpoD",1,0,0,0.5,0,0,0,0,0,0.5,0
"392","nupC",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"393","narP",0,1,0,0,0,0,0,0,0,0,0
"394","valS",1,0,0,1,0,0,0,0,0,0,0
"395","ibpA",1,0,0,0.5,0,0,0,0.5,0,0,0
"396","ydgK",0,1,0,0,0,0,0,0,0,0,0
"397","accB",1,0,0,1,0,0,0,0,0,0,0
"398","evgA",1,0,0,0.5,0,0,0,0,0.5,0,0
"399","trxC",1,0,0,1,0,0,0,0,0,0,0
"400","ibpB",1,0,0,0.375,0,0,0,0.375,0.25,0,0
"401","ucpA",0,1,0,0,0,0,0,0,0,0,0
"402","sbmC",0,1,0,0,0,0,0,0,0,0,0
"403","exuR",1,0,0.25,0,0,0,0,0,0.5,0.25,0
"404","lexA",0,1,0,0,0,0,0,0,0,0,0
"405","pfkB",0,1,0,0,0,0,0,0,0,0,0
