"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"1",1,0,0.178571428571429,0.178571428571429,0.0714285714285714,0.107142857142857,0.142857142857143,0.107142857142857,0.142857142857143,0.0714285714285714,0
"2",1,0,0.15625,0.09375,0.09375,0.09375,0.15625,0.0625,0.25,0.09375,0
"3",1,0,0.272727272727273,0,0.181818181818182,0,0.363636363636364,0,0.0909090909090909,0.0909090909090909,0
"4",1,0,0,0.25,0,0,0,0,0.25,0.5,0
"5",1,0,0,0,0,0.2,0.2,0,0.4,0.2,0
"6",1,0,0.201923076923077,0.0961538461538461,0.201923076923077,0.115384615384615,0.105769230769231,0.0576923076923077,0.0865384615384615,0.134615384615385,0
"7",1,0,0.0666666666666667,0.2,0.116666666666667,0.133333333333333,0.0666666666666667,0.183333333333333,0.1,0.133333333333333,0
"8",1,0,0.0476190476190476,0.166666666666667,0.0833333333333333,0.0595238095238095,0.0714285714285714,0.273809523809524,0.154761904761905,0.142857142857143,0
"9",1,0,0.0923076923076923,0.107692307692308,0.0769230769230769,0.0615384615384615,0.123076923076923,0.2,0.184615384615385,0.153846153846154,0
"10",1,0,0.106382978723404,0.117021276595745,0.159574468085106,0.127659574468085,0.127659574468085,0.106382978723404,0.170212765957447,0.0851063829787234,0
"11",1,0,0.0434782608695652,0.260869565217391,0.217391304347826,0.0434782608695652,0,0.217391304347826,0.130434782608696,0.0869565217391304,0
"12",1,0,0.25,0,0.125,0,0.5,0,0.125,0,0
"13",1,0,0.05,0.15,0.15,0.1,0.05,0.2,0.15,0.15,0
"14",1,0,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0,0.222222222222222,0,0
"15",1,0,1,0,0,0,0,0,0,0,0
"16",1,0,0,0.333333333333333,0,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0
"17",1,0,0.0769230769230769,0.0769230769230769,0.153846153846154,0.0769230769230769,0.0769230769230769,0.153846153846154,0.230769230769231,0.153846153846154,0
"18",1,0,0.227272727272727,0.0454545454545455,0.136363636363636,0.227272727272727,0.0454545454545455,0,0.136363636363636,0.181818181818182,0
"19",1,0,0,0,0,0.333333333333333,0.166666666666667,0,0.166666666666667,0.333333333333333,0
"20",1,0,0.0740740740740741,0.0740740740740741,0.111111111111111,0.148148148148148,0.037037037037037,0.148148148148148,0.148148148148148,0.259259259259259,0
"21",1,0,0.2,0.2,0,0,0,0,0.2,0.4,0
"22",1,0,0,0,0,0,1,0,0,0,0
"23",0,1,0,0,0,0,0,0,0,0,0
"24",1,0,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0
"25",1,0,0,0.303030303030303,0.0909090909090909,0.0606060606060606,0.0303030303030303,0.303030303030303,0.151515151515152,0.0606060606060606,0
"26",1,0,0.075,0.075,0.15,0.1,0.125,0.175,0.075,0.225,0
"27",1,0,0,0,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0.285714285714286,0,0
"28",1,0,0.105263157894737,0.105263157894737,0.0526315789473684,0.157894736842105,0.105263157894737,0.157894736842105,0.157894736842105,0.157894736842105,0
