"","V1","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"320","secE",0,1,0,0,0,0,0,0,0
"321","speE",0,1,0,0,0,0,0,0,0
"322","rplY",0,1,0,0,0,0,0,0,0
"323","potA",0,1,0,0,0,0,0,0,0
"324","speB",0,1,0,0,0,0,0,0,0
"325","stpA",1,0,1,0,0,0,0.2,0.1,0.7
"326","thiI",0,1,0,0,0,0,0,0,0
"327","rpsA",1,0,0,1,0,0,0.0588235294117647,0.235294117647059,0.705882352941177
"328","pcnB",0,1,0,0,0,0,0,0,0
"329","yhbE",0,1,0,0,0,0,0,0,0
"330","yidC",0,1,0,0,0,0,0,0,0
"331","secA",0,1,0,0,0,0,0,0,0
"332","rnpA",0,1,0,0,0,0,0,0,0
"333","yebC",0,1,0,0,0,0,0,0,0
"334","pyrF",0,1,0,0,0,0,0,0,0
"335","queA",0,1,0,0,0,0,0,0,0
"336","rpsT",0,1,0,0,0,0,0,0,0
"337","rpsF",1,0,1,0,1,0,0,0,0
"338","yhdZ",0,1,0,0,0,0,0,0,0
"339","ydiY",0,1,0,0,0,0,0,0,0
"340","soxS",1,0,0.0531914893617021,0.946808510638296,0.0106382978723404,0.0319148936170213,0.0425531914893617,0.148936170212766,0.76595744680851
"341","potB",0,1,0,0,0,0,0,0,0
"342","greA",0,1,0,0,0,0,0,0,0
"343","ybfE",0,1,0,0,0,0,0,0,0
"344","spoT",0,1,0,0,0,0,0,0,0
"345","rpsB",0,1,0,0,0,0,0,0,0
"346","modA",0,1,0,0,0,0,0,0,0
"347","priB",0,1,0,0,0,0,0,0,0
"348","prfC",0,1,0,0,0,0,0,0,0
"349","purB",0,1,0,0,0,0,0,0,0
"350","tsf",0,1,0,0,0,0,0,0,0
"351","cobS",0,1,0,0,0,0,0,0,0
"352","yfhL",0,1,0,0,0,0,0,0,0
"353","apt",0,1,0,0,0,0,0,0,0
"354","uraA",0,1,0,0,0,0,0,0,0
"355","ybgI",0,1,0,0,0,0,0,0,0
"356","yihX",0,1,0,0,0,0,0,0,0
"357","yfdY",0,1,0,0,0,0,0,0,0
"358","uspA",0,1,0,0,0,0,0,0,0
"359","mrr",0,1,0,0,0,0,0,0,0
"360","srmB",0,1,0,0,0,0,0,0,0
"361","yecA",0,1,0,0,0,0,0,0,0
"362","yaeH",0,1,0,0,0,0,0,0,0
"363","yiiS",0,1,0,0,0,0,0,0,0
"364","grxB",0,1,0,0,0,0,0,0,0
"365","yacL",0,1,0,0,0,0,0,0,0
"366","ybhC",0,1,0,0,0,0,0,0,0
"367","arcA",1,0,0.586206896551724,0.413793103448276,0,0,0.0344827586206897,0.241379310344828,0.724137931034483
"368","mscL",0,1,0,0,0,0,0,0,0
