"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X","coherent","incoherent","homogenous","heterogenous"
"All_plast",100,3.27022375215146,1.48905609155221,2.96633786063457,9.16201553366394,5.78785967877289,0.809591760110718,3.0681781800469,1.46582487112569,0.435420692836912,74.8157153312562,19.4052691646236,5.77901550412022,8.33316389234439,16.8511207763994
"Anticor",100,3.09278350515464,2.97299515186196,0,0,11.555829805385,1.61640141795301,0,0,0.869345094633148,82.9854285301668,14.528824957247,2.48574651258616,4.58939656981498,12.4251749000182
"Cor",100,3.44827586206897,0,5.9429044725127,18.3556242243405,0,0,6.14693628485259,2.9367043107725,0,66.6178307075217,24.2985286968532,9.08364059562509,12.0898407573653,21.292328535113
"No_sel",100,34.5291479820628,2.41918892834343,1.95374317303309,1.12911233155555,1.64118869734069,1.84688678010048,1.30957128278184,1.88472867353438,2.02726049558194,85.7883196377286,7.14323313027275,7.06844723199863,7.52939016425884,6.68229019801255
"Sel",100,96.7213114754098,0.109289617486339,0.244860785844392,1.07511412898145,0.0273224043715847,0.0546448087431694,8.05104130969206,2.57764816812655,0.46448087431694,87.3955979024375,1.45658693668377,11.1478151608787,8.45983652176596,4.14456557579653
