"","FBL_number","No_FBL","FBL"
"1",382,0,1
"2",282,0,1
"3",74,0,1
"4",62,0,1
"5",137,0,1
"6",577,0,1
"7",85,0,1
"8",748,0,1
"9",118,0,1
"10",349,0,1
"11",118,0,1
"12",797,0,1
"13",491,0,1
"14",511,0,1
"15",1380,0,1
"16",316,0,1
"17",219,0,1
"18",57,0,1
"19",256,0,1
"20",80,0,1
"21",608,0,1
"22",582,0,1
"23",329,0,1
"24",554,0,1
"25",824,0,1
"26",7,0,1
"27",154,0,1
"28",1280,0,1
"29",135,0,1
"30",419,0,1
"31",22,0,1
"32",1987,0,1
"33",2215,0,1
"34",1726,0,1
"35",558,0,1
"36",64,0,1
"37",124,0,1
"38",447,0,1
"39",119,0,1
"40",411,0,1
"41",571,0,1
"42",15,0,1
"43",222,0,1
"44",378,0,1
"45",84,0,1
"46",118,0,1
"47",167,0,1
"48",167,0,1
"49",93,0,1
"50",94,0,1
"51",273,0,1
"52",139,0,1
"53",102,0,1
"54",678,0,1
"55",107,0,1
"56",144,0,1
"57",26,0,1
"58",102,0,1
"59",1212,0,1
"60",1171,0,1
"61",395,0,1
"62",52,0,1
"63",563,0,1
"64",77,0,1
"65",853,0,1
"66",262,0,1
"67",71,0,1
"68",712,0,1
"69",12,0,1
"70",361,0,1
"71",261,0,1
"72",246,0,1
"73",35,0,1
"74",223,0,1
"75",111,0,1
"76",56,0,1
"77",135,0,1
"78",575,0,1
"79",134,0,1
"80",144,0,1
"81",79,0,1
"82",139,0,1
"83",447,0,1
"84",187,0,1
"85",22,0,1
"86",1121,0,1
"87",444,0,1
"88",308,0,1
"89",372,0,1
"90",397,0,1
"91",165,0,1
"92",175,0,1
"93",217,0,1
"94",397,0,1
"95",210,0,1
"96",490,0,1
"97",676,0,1
"98",77,0,1
"99",234,0,1
"100",384,0,1
"101",66,0,1
"102",188,0,1
"103",107,0,1
"104",29,0,1
"105",244,0,1
"106",88,0,1
"107",176,0,1
"108",201,0,1
"109",162,0,1
"110",145,0,1
"111",799,0,1
"112",126,0,1
"113",562,0,1
"114",1273,0,1
"115",165,0,1
"116",273,0,1
"117",520,0,1
"118",54,0,1
"119",135,0,1
"120",153,0,1
"121",98,0,1
"122",410,0,1
"123",490,0,1
"124",59,0,1
"125",102,0,1
"126",77,0,1
"127",17,0,1
"128",386,0,1
"129",227,0,1
"130",33,0,1
"131",39,0,1
"132",25,0,1
"133",59,0,1
"134",917,0,1
"135",128,0,1
"136",412,0,1
"137",505,0,1
"138",294,0,1
"139",135,0,1
"140",69,0,1
"141",346,0,1
"142",1962,0,1
"143",7,0,1
"144",265,0,1
"145",422,0,1
"146",162,0,1
"147",228,0,1
"148",104,0,1
"149",652,0,1
"150",180,0,1
"151",36,0,1
"152",43,0,1
"153",250,0,1
"154",72,0,1
"155",0,0,1
"156",65,0,1
"157",19,0,1
"158",0,0,1
"159",8,0,1
"160",0,0,1
"161",0,0,1
"162",105,0,1
"163",71,0,1
"164",43,0,1
"165",16,0,1
"166",258,0,1
"167",3,0,1
"168",428,0,1
"169",30,0,1
"170",294,0,1
"171",151,0,1
"172",11,0,1
"173",0,0,1
"174",2,0,1
"175",97,0,1
"176",33,0,1
"177",11,0,1
"178",87,0,1
"179",589,0,1
"180",10,0,1
"181",593,0,1
"182",75,0,1
"183",74,0,1
"184",93,0,1
"185",83,0,1
"186",0,0,1
"187",475,0,1
"188",171,0,1
"189",166,0,1
"190",67,0,1
"191",48,0,1
"192",28,0,1
"193",125,0,1
"194",118,0,1
"195",99,0,1
"196",53,0,1
"197",161,0,1
"198",118,0,1
"199",63,0,1
"200",1,0,1
"201",0,0,1
"202",27,0,1
"203",167,0,1
"204",202,0,1
"205",4,0,1
"206",4,0,1
"207",85,0,1
"208",44,0,1
"209",84,0,1
"210",5,0,1
"211",107,0,1
"212",490,0,1
"213",62,0,1
"214",76,0,1
"215",116,0,1
"216",97,0,1
"217",0,0,1
"218",24,0,1
"219",29,0,1
"220",27,0,1
"221",25,0,1
"222",114,0,1
"223",32,0,1
"224",119,0,1
"225",6,0,1
"226",15,0,1
"227",62,0,1
"228",59,0,1
"229",211,0,1
"230",14,0,1
"231",68,0,1
"232",116,0,1
"233",32,0,1
"234",7,0,1
"235",104,0,1
"236",0,0,1
"237",2,0,1
"238",704,0,1
"239",127,0,1
"240",37,0,1
"241",55,0,1
"242",98,0,1
"243",65,0,1
"244",169,0,1
"245",42,0,1
"246",678,0,1
"247",43,0,1
"248",27,0,1
"249",47,0,1
"250",6,0,1
"251",50,0,1
"252",125,0,1
"253",4,0,1
"254",113,0,1
"255",133,0,1
"256",4,0,1
"257",69,0,1
"258",29,0,1
"259",121,0,1
"260",305,0,1
"261",28,0,1
"262",45,0,1
"263",1,0,1
"264",29,0,1
"265",141,0,1
"266",37,0,1
"267",7,0,1
"268",121,0,1
"269",3,0,1
"270",4,0,1
"271",2,0,1
"272",698,0,1
"273",71,0,1
"274",166,0,1
"275",84,0,1
"276",471,0,1
"277",4,0,1
"278",0,0,1
"279",0,0,1
"280",328,0,1
"281",73,0,1
"282",245,0,1
"283",97,0,1
"284",18,0,1
"285",265,0,1
"286",65,0,1
"287",32,0,1
"288",307,0,1
"289",124,0,1
"290",4,0,1
"291",139,0,1
"292",86,0,1
"293",5,0,1
"294",55,0,1
"295",22,0,1
"296",0,0,1
"297",720,0,1
"298",250,0,1
"299",275,0,1
"300",16,0,1
