"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"114","hdeD",1,0,0.024390243902439,0,0,0,0,0,0,0.024390243902439,0.951219512195122,0,0
"115","hdeA",1,0,0.0196078431372549,0,0,0,0,0.0392156862745098,0,0.0392156862745098,0.901960784313726,0,0
"116","yccJ",1,0,0,0,0,0.25,0,0,0,0,0.75,0,0
"117","yhiM",1,0,0.0434782608695652,0,0,0,0,0.0434782608695652,0,0.0869565217391304,0.826086956521739,0,0
"118","wrbA",1,0,0,0,0,0.2,0,0,0,0,0.8,0,0
"119","gadB",1,0,0.0114942528735632,0,0,0,0,0.0229885057471264,0,0.0229885057471264,0.919540229885057,0.0229885057471264,0
"120","gadA",1,0,0.0178571428571429,0,0.0357142857142857,0,0,0,0,0.0178571428571429,0.928571428571429,0,0
"121","ybaT",1,0,0,0,0,0,0,0,0,0,1,0,0
"122","glcC",1,0,0,0,0,0,0,0,0,0,1,0,0
"123","gltB",1,0,0.0153846153846154,0,0,0.0153846153846154,0,0,0.0153846153846154,0,0.953846153846152,0,0
"124","gltD",1,0,0.0153846153846154,0,0,0.0153846153846154,0,0,0.0153846153846154,0,0.953846153846152,0,0
"125","lldD",0,1,0,0,0,0,0,0,0,0,0,0,0
"126","rcsA",1,0,0,0,0,0,0,0,0,0,1,0,0
"127","purD",1,0,0,0,0,0,0,0,0,0,1,0,0
"128","putA",1,0,0,0,0,0,0,0,0,0,1,0,0
"129","fliA",1,0,0.025974025974026,0,0,0.103896103896104,0.103896103896104,0,0,0.025974025974026,0.714285714285714,0.025974025974026,0
"130","fliE",1,0,0.0333333333333333,0,0,0.233333333333333,0.0666666666666667,0,0,0.0333333333333333,0.633333333333334,0,0
"131","fliF",1,0,0.0289855072463768,0,0,0.202898550724638,0.0579710144927536,0,0,0.0289855072463768,0.666666666666666,0.0144927536231884,0
"132","fliG",1,0,0.0289855072463768,0,0,0.202898550724638,0.0579710144927536,0,0,0.0289855072463768,0.666666666666666,0.0144927536231884,0
"133","fliH",1,0,0.0289855072463768,0,0,0.202898550724638,0.0579710144927536,0,0,0.0289855072463768,0.666666666666666,0.0144927536231884,0
"134","fliI",1,0,0.0289855072463768,0,0,0.202898550724638,0.0579710144927536,0,0,0.0289855072463768,0.666666666666666,0.0144927536231884,0
"135","fliJ",1,0,0.0289855072463768,0,0,0.202898550724638,0.0579710144927536,0,0,0.0289855072463768,0.666666666666666,0.0144927536231884,0
"136","fliK",1,0,0.0289855072463768,0,0,0.202898550724638,0.0579710144927536,0,0,0.0289855072463768,0.666666666666666,0.0144927536231884,0
"137","hisJ",1,0,0,0,0,0,0,0,0,0,1,0,0
"138","fliZ",1,0,0.0224719101123595,0,0,0.157303370786517,0.123595505617978,0,0,0.0224719101123595,0.651685393258428,0.0224719101123595,0
"139","purH",1,0,0,0,0,0,0,0,0,0,1,0,0
"140","nlpA",1,0,0,0,0,0,0,0,0,0,1,0,0
"141","nrdF",1,0,0,0,0,0,0,0,0,0,1,0,0
"142","cyoC",1,0,0,0.0487804878048781,0,0,0,0,0,0.024390243902439,0.926829268292683,0,0
"143","cyoD",1,0,0,0.0487804878048781,0,0,0,0,0,0.024390243902439,0.926829268292683,0,0
"144","cyoE",1,0,0,0.0487804878048781,0,0,0,0,0,0.024390243902439,0.926829268292683,0,0
"145","lldP",1,0,0,0,0,0,0,0,0,0,1,0,0
"146","rmf",1,0,0,0,0,0,0,0,0,0,1,0,0
