"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"145","lipA",0,1,0,0,0,0,0,0,0,0,0,0,0
"146","lldD",0,1,0,0,0,0,0,0,0,0,0,0,0
"147","lpxD",1,0,0.571428571428571,0,0,0.142857142857143,0,0,0.285714285714286,0,0,0,0
"148","lysC",0,1,0,0,0,0,0,0,0,0,0,0,0
"149","map",1,0,0.125,0.5,0,0.125,0.25,0,0,0,0,0,0
"150","marB",1,0,0.075,0.175,0.075,0.05,0.1,0,0.1,0.125,0.225,0.075,0
"151","marR",1,0,0.04,0.36,0.08,0,0.04,0.04,0.08,0.08,0.12,0.16,0
"152","mdaB",1,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0
"153","mdtG",0,1,0,0,0,0,0,0,0,0,0,0,0
"154","menF",0,1,0,0,0,0,0,0,0,0,0,0,0
"155","metN",0,1,0,0,0,0,0,0,0,0,0,0,0
"156","mltC",0,1,0,0,0,0,0,0,0,0,0,0,0
"157","mqo",1,0,0,1,0,0,0,0,0,0,0,0,0
"158","murE",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0
"159","murF",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0
"160","nfsA",1,0,0.142857142857143,0.142857142857143,0,0.428571428571429,0.142857142857143,0,0.142857142857143,0,0,0,0
"161","nuoC",1,0,0.172413793103448,0.379310344827586,0.0344827586206897,0.0344827586206897,0,0,0.206896551724138,0,0.172413793103448,0,0
"162","nuoN",1,0,0.195121951219512,0.268292682926829,0.024390243902439,0.0731707317073171,0,0,0.292682926829268,0,0.146341463414634,0,0
"163","pdhR",1,0,0.2,0,0,0,0.2,0,0.4,0.2,0,0,0
"164","pdxY",0,1,0,0,0,0,0,0,0,0,0,0,0
"165","proP",1,0,0,0.142857142857143,0,0.142857142857143,0,0,0.428571428571429,0.142857142857143,0.142857142857143,0,0
"166","rbsA",1,0,1,0,0,0,0,0,0,0,0,0,0
"167","rbsC",1,0,0.75,0.25,0,0,0,0,0,0,0,0,0
"168","rcsA",1,0,0,0.6,0,0,0,0,0.2,0,0.2,0,0
"169","rimI",0,1,0,0,0,0,0,0,0,0,0,0,0
"170","rpoE",1,0,0.259259259259259,0.222222222222222,0.0185185185185185,0.0185185185185185,0.0185185185185185,0.037037037037037,0.037037037037037,0.277777777777778,0.0185185185185185,0.0925925925925926,0
"171","rseA",1,0,0.0958904109589041,0.273972602739726,0.0958904109589041,0.0547945205479452,0.0410958904109589,0.0136986301369863,0.136986301369863,0.0684931506849315,0.191780821917808,0.0273972602739726,0
"172","rseB",1,0,0.0166666666666667,0.2,0.216666666666667,0.0333333333333333,0.0666666666666667,0,0.0666666666666667,0.0333333333333333,0.283333333333333,0.0833333333333333,0
"173","sdhA",1,0,0.571428571428571,0,0,0,0,0,0.428571428571429,0,0,0,0
"174","sdhB",1,0,0.428571428571429,0.142857142857143,0,0,0,0,0,0.428571428571429,0,0,0
"175","serV",0,1,0,0,0,0,0,0,0,0,0,0,0
"176","gcvT",1,0,0.166666666666667,0.5,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0
"177","glgS",1,0,0,0.25,0,0,0,0,0.5,0,0.25,0,0
"178","glpA",1,0,0.161764705882353,0.352941176470588,0.147058823529412,0,0,0.0588235294117647,0.0441176470588235,0.0588235294117647,0.0294117647058824,0.147058823529412,0
"179","hflC",1,0,0.5,0,0,0,0,0,0,0,0.5,0,0
"180","hflK",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"181","hflX",1,0,0.5,0,0,0,0,0,0,0,0.5,0,0
"182","htpX",1,0,0,0.25,0,0,0.5,0,0,0,0,0.25,0
"183","ilvB",1,0,0,0,0,0,0,0,1,0,0,0,0
"184","ilvG",0,1,0,0,0,0,0,0,0,0,0,0,0
"185","ilvN",0,1,0,0,0,0,0,0,0,0,0,0,0
"186","ivbL",1,0,0,0,0,0,0,0,0,0,1,0,0
"187","katG",1,0,0.352941176470588,0.0588235294117647,0,0,0.117647058823529,0,0.294117647058824,0.117647058823529,0.0588235294117647,0,0
"188","maa",0,1,0,0,0,0,0,0,0,0,0,0,0
"189","manX",1,0,0.0555555555555556,0.222222222222222,0.111111111111111,0.0555555555555556,0,0,0.166666666666667,0,0.388888888888889,0,0
"190","mhpC",1,0,0,1,0,0,0,0,0,0,0,0,0
"191","miaA",1,0,1,0,0,0,0,0,0,0,0,0,0
"192","mutL",1,0,0,1,0,0,0,0,0,0,0,0,0
"193","nadA",0,1,0,0,0,0,0,0,0,0,0,0,0
"194","nmpC",0,1,0,0,0,0,0,0,0,0,0,0,0
"195","nrdD",1,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0
"196","nrdG",1,0,0.25,0.25,0,0,0,0,0,0.25,0,0.25,0
"197","yjdM",0,1,0,0,0,0,0,0,0,0,0,0,0
"198","pitA",1,0,0,1,0,0,0,0,0,0,0,0,0
"199","pntA",1,0,0,0,1,0,0,0,0,0,0,0,0
"200","ppiA",1,0,0,0,0,0,0,0,0,0,0,1,0
"201","pppA",0,1,0,0,0,0,0,0,0,0,0,0,0
"202","proV",1,0,0,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.166666666666667,0.166666666666667,0.25,0
"203","purD",1,0,0,1,0,0,0,0,0,0,0,0,0
"204","purL",0,1,0,0,0,0,0,0,0,0,0,0,0
"205","purN",1,0,0,0.5,0,0,0,0,0,0,0.5,0,0
"206","putA",1,0,0,0,0,0,0,0,0,0,1,0,0
"207","recR",0,1,0,0,0,0,0,0,0,0,0,0,0
"208","rpoH",1,0,0.0681818181818182,0.159090909090909,0.0454545454545455,0.0227272727272727,0.113636363636364,0.0227272727272727,0.113636363636364,0.159090909090909,0.159090909090909,0.136363636363636,0
"209","rzpD",0,1,0,0,0,0,0,0,0,0,0,0,0
"210","sdaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"211","sdaC",0,1,0,0,0,0,0,0,0,0,0,0,0
"212","secD",0,1,0,0,0,0,0,0,0,0,0,0,0
"213","dedA",0,1,0,0,0,0,0,0,0,0,0,0,0
"214","dinI",1,0,0,0,0,0,0,0,1,0,0,0,0
"215","dinJ",1,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0
"216","eptB",1,0,0.25,0.5,0,0,0,0,0,0,0.25,0,0
"217","fadL",1,0,0.128205128205128,0.179487179487179,0.0256410256410256,0.0256410256410256,0.102564102564103,0,0.230769230769231,0.128205128205128,0.128205128205128,0.0512820512820513,0
"218","folD",0,1,0,0,0,0,0,0,0,0,0,0,0
"219","fucR",0,1,0,0,0,0,0,0,0,0,0,0,0
"220","glmU",0,1,0,0,0,0,0,0,0,0,0,0,0
"221","glpB",1,0,0.215686274509804,0.372549019607843,0.0588235294117647,0,0.0784313725490196,0,0,0.176470588235294,0.0980392156862745,0,0
"222","glpC",1,0,0.0980392156862745,0.450980392156863,0.0980392156862745,0,0.0784313725490196,0,0.0392156862745098,0.0784313725490196,0.137254901960784,0.0196078431372549,0
"223","flgM",1,0,0.0149253731343284,0.253731343283582,0.17910447761194,0,0.104477611940299,0.0298507462686567,0.0298507462686567,0.0895522388059701,0.194029850746269,0.104477611940299,0
"224","flgN",1,0,0.05,0.316666666666667,0.0833333333333333,0,0.116666666666667,0.0333333333333333,0.0333333333333333,0.133333333333333,0.15,0.0833333333333333,0
"225","fliA",1,0,0.116883116883117,0.311688311688312,0.0649350649350649,0.051948051948052,0.051948051948052,0,0.168831168831169,0.0909090909090909,0.116883116883117,0.025974025974026,0
"226","fliC",1,0,0,0.333333333333333,0.111111111111111,0,0.111111111111111,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0
"227","fliD",1,0,0.0833333333333333,0.333333333333333,0.0277777777777778,0,0.138888888888889,0,0.0555555555555556,0.194444444444444,0.138888888888889,0.0277777777777778,0
"228","fliE",1,0,0.0333333333333333,0.3,0.116666666666667,0.0166666666666667,0.1,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.233333333333333,0.05,0
"229","fliF",1,0,0.0579710144927536,0.318840579710145,0.072463768115942,0,0.101449275362319,0.0289855072463768,0.072463768115942,0.115942028985507,0.159420289855072,0.072463768115942,0
"230","fliG",1,0,0.173913043478261,0.260869565217391,0.0144927536231884,0.0289855072463768,0.101449275362319,0,0.101449275362319,0.202898550724638,0.101449275362319,0.0144927536231884,0
"231","fliH",1,0,0,0.0579710144927536,0.391304347826087,0,0,0.130434782608696,0,0.0144927536231884,0.0579710144927536,0.347826086956522,0
"232","fliI",1,0,0.449275362318841,0,0,0.130434782608696,0,0,0.420289855072464,0,0,0,0
"233","fliJ",1,0,0.115942028985507,0.27536231884058,0.0579710144927536,0.0579710144927536,0.072463768115942,0,0.144927536231884,0.101449275362319,0.101449275362319,0.072463768115942,0
"234","fliK",1,0,0.0434782608695652,0.289855072463768,0.115942028985507,0,0.101449275362319,0.0289855072463768,0.0289855072463768,0.144927536231884,0.144927536231884,0.101449275362319,0
"235","fliL",1,0,0,0.34375,0.0625,0,0.125,0.03125,0,0.25,0.125,0.0625,0
"236","fliM",1,0,0,0.3125,0.09375,0,0.15625,0,0,0.15625,0.21875,0.0625,0
"237","fliN",1,0,0.09375,0.3125,0,0,0.15625,0,0.0625,0.21875,0.15625,0,0
"238","fliO",1,0,0.0625,0.34375,0,0.03125,0.125,0,0.0625,0.125,0.25,0,0
"239","glpX",0,1,0,0,0,0,0,0,0,0,0,0,0
"240","glyA",0,1,0,0,0,0,0,0,0,0,0,0,0
"241","hisF",0,1,0,0,0,0,0,0,0,0,0,0,0
"242","hisH",0,1,0,0,0,0,0,0,0,0,0,0,0
"243","hisI",0,1,0,0,0,0,0,0,0,0,0,0,0
"244","hisJ",1,0,0,0,0.125,0,0.125,0,0,0.25,0.25,0.25,0
"245","ispE",0,1,0,0,0,0,0,0,0,0,0,0,0
"246","malT",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"247","fliS",1,0,0.40625,0,0,0.15625,0,0,0.4375,0,0,0,0
"248","fliT",1,0,0.40625,0,0,0.15625,0,0,0.4375,0,0,0,0
"249","fliZ",1,0,0.191011235955056,0.258426966292135,0.0224719101123595,0.0337078651685393,0.0786516853932584,0,0.213483146067416,0.0898876404494382,0.0898876404494382,0.0224719101123595,0
"250","galM",1,0,0.166666666666667,0.25,0,0.0833333333333333,0,0,0.416666666666667,0,0.0833333333333333,0,0
"251","gdhA",1,0,0.230769230769231,0.384615384615385,0.0769230769230769,0,0,0,0.153846153846154,0,0.153846153846154,0,0
"252","yhgH",1,0,1,0,0,0,0,0,0,0,0,0,0
"253","groL",1,0,0,1,0,0,0,0,0,0,0,0,0
"254","groS",1,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0
"255","grpE",1,0,0,0,0,0,0,0,1,0,0,0,0
"256","hslO",0,1,0,0,0,0,0,0,0,0,0,0,0
"257","hslU",0,1,0,0,0,0,0,0,0,0,0,0,0
"258","hslV",0,1,0,0,0,0,0,0,0,0,0,0,0
"259","htpG",1,0,0,0,0,0,0,0.25,0,0.5,0,0.25,0
"260","ygiM",1,0,0,0.5,0,0,0,0,0,0.5,0,0,0
"261","osmB",1,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0
"262","potD",0,1,0,0,0,0,0,0,0,0,0,0,0
"263","purA",1,0,0,0.25,0,0,0,0,0,0.5,0,0.25,0
"264","purC",0,1,0,0,0,0,0,0,0,0,0,0,0
"265","purH",1,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0
"266","purK",0,1,0,0,0,0,0,0,0,0,0,0,0
"267","purM",1,0,0,0.5,0,0,0,0,0,0.5,0,0,0
"268","pyrB",0,1,0,0,0,0,0,0,0,0,0,0,0
"269","pyrC",1,0,0,0,1,0,0,0,0,0,0,0,0
"270","pyrL",0,1,0,0,0,0,0,0,0,0,0,0,0
"271","lipB",1,0,0,1,0,0,0,0,0,0,0,0,0
"272","lon",1,0,0.0769230769230769,0.0769230769230769,0.153846153846154,0,0.153846153846154,0,0,0.0769230769230769,0.384615384615385,0.0769230769230769,0
"273","modB",1,0,0,0,0,0,0,0,0,1,0,0,0
"274","motA",1,0,0,0,0,0,0,0,1,0,0,0,0
"275","motB",1,0,0,0,0,0,0,0,1,0,0,0,0
"276","nhaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"277","nlpA",1,0,0,0,0,0,0,0,1,0,0,0,0
"278","nupG",0,1,0,0,0,0,0,0,0,0,0,0,0
"279","ompT",1,0,0,0,0.5,0,0,0,0,0.5,0,0,0
"280","prlC",0,1,0,0,0,0,0,0,0,0,0,0,0
"281","rbsB",1,0,0.285714285714286,0.714285714285714,0,0,0,0,0,0,0,0,0
"282","rbsD",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"283","rbsK",1,0,0.142857142857143,0.285714285714286,0.142857142857143,0,0,0,0,0.285714285714286,0,0.142857142857143,0
"284","ymcE",0,1,0,0,0,0,0,0,0,0,0,0,0
"285","sthA",1,0,0,0.75,0.25,0,0,0,0,0,0,0,0
"286","sucA",1,0,0.125,0.3,0.1,0.05,0.05,0,0.1,0.1,0.075,0.1,0
"287","sucD",1,0,0.310344827586207,0.137931034482759,0,0,0.103448275862069,0,0.206896551724138,0.172413793103448,0.0344827586206897,0.0344827586206897,0
"288","tas",0,1,0,0,0,0,0,0,0,0,0,0,0
"289","tehA",0,1,0,0,0,0,0,0,0,0,0,0,0
"290","thrC",0,1,0,0,0,0,0,0,0,0,0,0,0
"291","trpB",1,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0
"292","uspD",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"293","xseA",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0
"294","yagU",0,1,0,0,0,0,0,0,0,0,0,0,0
"295","ybaK",0,1,0,0,0,0,0,0,0,0,0,0,0
"296","ybfD",0,1,0,0,0,0,0,0,0,0,0,0,0
"297","ybjC",1,0,0.166666666666667,0.166666666666667,0,0.5,0,0,0.166666666666667,0,0,0,0
"298","tatD",0,1,0,0,0,0,0,0,0,0,0,0,0
"299","tgt",0,1,0,0,0,0,0,0,0,0,0,0,0
"300","tnaB",1,0,0,0.5,0,0,0,0,0.5,0,0,0,0
"301","tnaC",1,0,1,0,0,0,0,0,0,0,0,0,0
"302","treB",1,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0
"303","treC",1,0,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0,0,0
"304","ubiB",0,1,0,0,0,0,0,0,0,0,0,0,0
"305","yagE",0,1,0,0,0,0,0,0,0,0,0,0,0
"306","yajC",0,1,0,0,0,0,0,0,0,0,0,0,0
"307","ybaL",0,1,0,0,0,0,0,0,0,0,0,0,0
"308","ybfA",0,1,0,0,0,0,0,0,0,0,0,0,0
