"","V1","Loop_number","No_loop","Loop"
"2093","zupT",0,0,1
"2105","bssS",3,0,1
"2107","ubiA",19,0,1
"2108","patD",1,0,1
"2112","lrhA",0,0,1
"2115","thrL",1,0,1
"2116","treF",0,0,1
"2133","clpP",2,0,1
"2134","yeaY",0,0,1
"2135","yoaC",1,0,1
"2136","yibI",0,0,1
"2166","ydcY",0,0,1
"2169","yidQ",4,0,1
"2170","yajD",0,0,1
"2173","greB",0,0,1
"2176","ilvL",0,0,1
"2177","phoR",0,0,1
"2186","frr",0,0,1
"2187","crp",2,0,1
"2190","fucU",1,0,1
"2196","yhhW",0,0,1
"2197","garP",3,0,1
"2209","tsuB",0,0,1
"2216","cbl",7,0,1
"2217","cysC",0,0,1
"2218","cysH",5,0,1
"2219","cysA",1,0,1
"2220","cysW",1,0,1
"2223","tcyN",0,0,1
"2224","cynT",0,0,1
"2225","cynS",0,0,1
"2226","cynX",0,0,1
"2230","cspB",0,0,1
"2241","pdeC",4,0,1
"2242","ompF",27,0,1
"2243","yceK",0,0,1
"2244","uspG",0,0,1
"2250","waaH",0,0,1
"2257","psuK",0,0,1
"2263","ydeN",10,0,1
"2271","ycfJ",0,0,1
"2281","yhdN",1,0,1
"2284","yjcB",2,0,1
"2319","malE",27,0,1
"2327","ykgJ",0,0,1
"2341","tomB",2,0,1
"2346","hisL",1,0,1
