"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X","coherent","incoherent","homogenous","heterogenous"
"All_plast",100,3.27022375215146,6.15092087411857,11.7793467296726,12.6632416373902,11.6003111716931,8.46021163189926,8.21240039232439,8.73728213295167,7.2120007612064,25.1842846687438,42.1938204128744,32.6218949183817,34.6028796280148,40.2128357032414
"Anticor",100,3.09278350515464,2.93941152500532,20.9783768991593,15.215961702494,10.1268754125957,3.64922350079397,12.6332420427906,8.65326979859364,8.78906764873435,17.0145714698332,49.2606255392543,33.7248029909125,40.2002539677491,42.7851745624177
"Cor",100,3.44827586206897,9.37350439340118,2.54859576649801,10.1017190893033,13.0788277437529,13.2877893772497,3.77631446030486,8.82158416501439,5.62949571199732,33.3821692924783,35.1026469929554,31.5151837145663,28.9862039974538,37.6316267100679
"No_sel",100,34.5291479820628,14.0748629609013,13.4967951684617,9.36567558864494,9.07691474357888,7.76975742026015,9.02036265911742,11.9077861065149,11.0761649902494,14.2116803622714,46.0142484615868,39.7740711761418,44.3617782087405,41.4265414289881
"Sel",100,96.7213114754098,1.22357382718967,18.4410971151108,12.8562762334285,8.99564588137276,1.97422111889917,28.5502672890375,6.18066715579755,9.17384928160155,12.6044020975625,41.5165930571018,45.8790048453357,50.1891593502371,37.2064385522004
