"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"1",0,1,0,0,0,0,0,0,0
"2",0,1,0,0,0,0,0,0,0
"3",0,1,0,0,0,0,0,0,0
"4",0,1,0,0,0,0,0,0,0
"5",0,1,0,0,0,0,0,0,0
"6",0,1,0,0,0,0,0,0,0
"7",1,0,0,1,0.5,0,0.5,0,0
"8",1,0,0,1,0.2,0.2,0.4,0.2,0
"9",0,1,0,0,0,0,0,0,0
"10",1,0,0.639736965711598,0.360263034288396,0.00563644903710662,0.0234852043212776,0.179896665100985,0.790981681540624,0
"11",1,0,0,1,0.00928792569659443,0.021671826625387,0.195046439628483,0.773993808049537,0
"12",1,0,1,0,0.0416666666666667,0.0833333333333333,0.416666666666667,0.458333333333333,0
"13",1,0,0.391831525207407,0.60816847479261,0.00382897255902999,0.0146777281429483,0.164007657945117,0.817485641352924,0
"14",1,0,0.235955056179775,0.764044943820226,0.0112359550561798,0.0337078651685393,0.224719101123595,0.730337078651687,0
"15",1,0,0.225925925925926,0.774074074074075,0.00740740740740741,0.0222222222222222,0.187037037037037,0.783333333333335,0
"16",1,0,0.289383561643836,0.71061643835616,0.00513698630136986,0.0188356164383562,0.169520547945206,0.806506849315061,0
"17",1,0,0,0.999999999999996,0.012987012987013,0.0324675324675325,0.272727272727273,0.68181818181818,0
"18",1,0,0.661592505854802,0.338407494145199,0.00351288056206089,0.0140515222482436,0.17096018735363,0.811475409836066,0
"19",1,0,0,1,0.111111111111111,0,0.333333333333333,0.555555555555556,0
"20",0,1,0,0,0,0,0,0,0
"21",0,1,0,0,0,0,0,0,0
"22",1,0,1,0,1,0,0,0,0
"23",1,0,0,1,0.666666666666667,0,0.333333333333333,0,0
"24",1,0,1,0,1,0,0,0,0
"25",0,1,0,0,0,0,0,0,0
"26",1,0,1,0,0.666666666666667,0,0.333333333333333,0,0
"27",0,1,0,0,0,0,0,0,0
"28",0,1,0,0,0,0,0,0,0
"29",1,0,0.714285714285714,0.285714285714286,0.285714285714286,0.142857142857143,0.571428571428571,0,0
"30",0,1,0,0,0,0,0,0,0
"31",0,1,0,0,0,0,0,0,0
"32",1,0,0.466666666666667,0.533333333333333,0.333333333333333,0.266666666666667,0.4,0,0
"33",0,1,0,0,0,0,0,0,0
"34",1,0,0.35,0.65,0.1,0.05,0.45,0.4,0
"35",0,1,0,0,0,0,0,0,0
"36",0,1,0,0,0,0,0,0,0
"37",0,1,0,0,0,0,0,0,0
"38",0,1,0,0,0,0,0,0,0
"39",0,1,0,0,0,0,0,0,0
"40",0,1,0,0,0,0,0,0,0
"41",1,0,1,0,0.1,0.3,0.3,0.3,0
"42",1,0,1,0,1,0,0,0,0
"43",0,1,0,0,0,0,0,0,0
"44",0,1,0,0,0,0,0,0,0
"45",1,0,0.326086956521739,0.673913043478261,0.108695652173913,0.152173913043478,0.445652173913043,0.293478260869565,0
"46",1,0,1,0,0.0833333333333333,0.0833333333333333,0.416666666666667,0.416666666666667,0
"47",1,0,1,0,0.0384615384615385,0.0384615384615385,0.230769230769231,0.692307692307692,0
"48",1,0,0,1,0.0576923076923077,0.0576923076923077,0.480769230769231,0.403846153846154,0
"49",0,1,0,0,0,0,0,0,0
"50",1,0,0.859375000000019,0.140625,0.00735294117647059,0.0266544117647059,0.215073529411764,0.750919117647071,0
"51",1,0,0.338983050847458,0.661016949152541,0.0169491525423729,0.0508474576271186,0.259887005649718,0.67231638418079,0
"52",1,0,0.78396871945259,0.216031280547409,0.00244379276637341,0.00977517106549364,0.15347018572825,0.834310850439882,0
"53",1,0,1,0,0.0109289617486339,0.0218579234972678,0.210382513661202,0.756830601092897,0
"54",1,0,0.398576512455515,0.601423487544483,0.00711743772241993,0.0249110320284697,0.213523131672598,0.754448398576511,0
"55",0,1,0,0,0,0,0,0,0
"56",0,1,0,0,0,0,0,0,0
"57",0,1,0,0,0,0,0,0,0
"58",0,1,0,0,0,0,0,0,0
"59",1,0,0.460431654676259,0.539568345323741,0.0215827338129496,0.0503597122302158,0.309352517985612,0.618705035971223,0
"60",1,0,0,1,1,0,0,0,0
"61",1,0,1,0,1,0,0,0,0
"62",1,0,0.608695652173913,0.391304347826087,0.130434782608696,0.0869565217391304,0.478260869565217,0.304347826086957,0
"63",1,0,0,1,1,0,0,0,0
"64",0,1,0,0,0,0,0,0,0
"65",0,1,0,0,0,0,0,0,0
