"","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"30",1,0,0.117730496453901,0.117730496453901,0.0170212765957447,0.116312056737589,0.126241134751773,0.0226950354609929,0.239716312056738,0.117730496453901,0.099290780141844,0.025531914893617,0
"31",1,0,0.0360018948365704,0.0999526290857409,0.0738986262434864,0.0506868782567504,0.135954523922311,0.0895310279488391,0.0928469919469442,0.126480341070582,0.129796305068687,0.164850781620085,0
"32",1,0,0.0647590361445783,0.114457831325301,0.0240963855421687,0.131024096385542,0.150602409638554,0.0240963855421687,0.189759036144578,0.112951807228916,0.13855421686747,0.0496987951807229,0
"33",1,0,0.0419426048565121,0.123620309050773,0.0441501103752759,0.0772626931567329,0.15673289183223,0.0463576158940397,0.154525386313466,0.1280353200883,0.15673289183223,0.0706401766004415,0
"34",1,0,0.0225563909774436,0.115789473684211,0.0842105263157896,0.0345864661654135,0.157894736842105,0.103759398496241,0.0330827067669173,0.105263157894737,0.130827067669173,0.212030075187969,0
"35",1,0,0.0314465408805031,0.10062893081761,0.0440251572327044,0.0691823899371069,0.157232704402516,0.0440251572327044,0.106918238993711,0.157232704402516,0.169811320754717,0.119496855345912,0
"36",1,0,0.0612745098039215,0.122549019607843,0.0196078431372549,0.0759803921568627,0.176470588235294,0.0490196078431372,0.176470588235294,0.142156862745098,0.110294117647059,0.0661764705882353,0
"37",1,0,0.0151515151515152,0.11038961038961,0.0844155844155844,0.0151515151515152,0.121212121212121,0.132034632034632,0.0303030303030303,0.125541125541125,0.106060606060606,0.25974025974026,0
"38",1,0,0.122186495176849,0.122186495176849,0.0321543408360129,0.0996784565916397,0.0975348338692389,0.0257234726688103,0.211146838156485,0.101822079314041,0.12647374062165,0.0610932475884245,0
"39",1,0,0.0272373540856031,0.136186770428016,0.101167315175097,0.0466926070038911,0.143968871595331,0.0505836575875486,0.0739299610894942,0.0894941634241245,0.175097276264591,0.155642023346303,0
"40",1,0,0.192307692307692,0.0576923076923077,0,0.158653846153846,0.0865384615384615,0.00480769230769231,0.3125,0.105769230769231,0.0673076923076923,0.0144230769230769,0
"41",1,0,0.161016949152542,0.139830508474576,0.0169491525423729,0.0466101694915254,0.122881355932203,0.0338983050847458,0.182203389830508,0.203389830508474,0.0550847457627119,0.038135593220339,0
"42",1,0,0.108641975308642,0.11358024691358,0.00740740740740741,0.11358024691358,0.128395061728395,0.0197530864197531,0.22716049382716,0.125925925925926,0.11358024691358,0.0419753086419753,0
"43",1,0,0.0225941422594142,0.0870292887029288,0.0953974895397489,0.0276150627615063,0.134728033472803,0.133891213389121,0.0535564853556485,0.116317991631799,0.0979079497907949,0.230962343096236,0
"44",1,0,0.0421815083084789,0.120153387302939,0.0609288453344694,0.0647635279079675,0.151682999573924,0.0724328930549636,0.109927567106945,0.11887515977844,0.135492117596932,0.123561994034938,0
"45",1,0,0.0418006430868167,0.141479099678457,0.0482315112540193,0.0578778135048232,0.157556270096463,0.0643086816720257,0.131832797427653,0.141479099678457,0.141479099678457,0.0739549839228296,0
"46",1,0,0.0230769230769231,0.0987179487179486,0.0666666666666667,0.0282051282051282,0.137179487179487,0.161538461538461,0.0487179487179487,0.17051282051282,0.107692307692308,0.157692307692307,0
"47",1,0,0.0655737704918033,0.112232030264817,0.0353089533417402,0.0882723833543505,0.155107187894073,0.0504413619167718,0.156368221941992,0.133669609079445,0.141235813366961,0.0617906683480454,0
