"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"1",1,0,0.0794701986754967,0.158940397350993,0.132450331125828,0.119205298013245,0.0596026490066225,0.172185430463576,0.185430463576159,0.0927152317880795,0
"2",1,0,0.333333333333333,0.0416666666666667,0.138888888888889,0.0416666666666667,0.208333333333333,0,0.152777777777778,0.0833333333333333,0
"3",1,0,0.142857142857143,0.0571428571428571,0.0285714285714286,0.171428571428571,0.2,0.0857142857142857,0.142857142857143,0.171428571428571,0
"4",1,0,0.0555555555555556,0.111111111111111,0.222222222222222,0.111111111111111,0.0555555555555556,0.166666666666667,0.111111111111111,0.166666666666667,0
"5",1,0,0.2,0.0333333333333333,0.166666666666667,0.133333333333333,0.233333333333333,0.0333333333333333,0.166666666666667,0.0333333333333333,0
"6",1,0,0.20253164556962,0.0822784810126582,0.132911392405063,0.139240506329114,0.120253164556962,0.0379746835443038,0.120253164556962,0.164556962025317,0
"7",1,0,0.0357142857142857,0.375,0.0714285714285714,0.0714285714285714,0,0.232142857142857,0.125,0.0892857142857143,0
"8",0,1,0,0,0,0,0,0,0,0,0
"9",1,0,0.0263157894736842,0.263157894736842,0.157894736842105,0.0526315789473684,0.0263157894736842,0.263157894736842,0.105263157894737,0.105263157894737,0
"10",1,0,0,0.5,0,0,0,0.25,0.25,0,0
"11",1,0,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111,0,0.111111111111111,0,0
"12",1,0,0.25,0.125,0.25,0,0.125,0,0.25,0,0
"13",1,0,0.571428571428571,0,0,0.142857142857143,0.285714285714286,0,0,0,0
"14",1,0,0.428571428571429,0,0,0.142857142857143,0.285714285714286,0,0,0.142857142857143,0
"15",1,0,0.08,0.1,0.1,0.18,0.12,0.12,0.14,0.16,0
"16",1,0,0,0.142857142857143,0.0714285714285714,0,0.142857142857143,0.285714285714286,0.142857142857143,0.214285714285714,0
"17",1,0,0,0.368421052631579,0.0789473684210526,0.131578947368421,0.0263157894736842,0.236842105263158,0.0789473684210526,0.0789473684210526,0
"18",1,0,0.142857142857143,0,0.142857142857143,0.285714285714286,0,0.142857142857143,0.285714285714286,0,0
"19",0,1,0,0,0,0,0,0,0,0,0
"20",1,0,0,0.248484848484849,0.145454545454545,0.0727272727272727,0,0.254545454545455,0.121212121212121,0.157575757575758,0
"21",1,0,0.333333333333333,0.0416666666666667,0.166666666666667,0.0833333333333333,0.166666666666667,0.0416666666666667,0,0.166666666666667,0
"22",1,0,0.166666666666667,0.0833333333333333,0.0833333333333333,0.208333333333333,0.125,0.0416666666666667,0.166666666666667,0.125,0
"23",1,0,0.0975609756097561,0.121951219512195,0.268292682926829,0.0975609756097561,0.0731707317073171,0.0731707317073171,0.0975609756097561,0.170731707317073,0
"24",1,0,0.0238095238095238,0.0952380952380952,0.119047619047619,0.0714285714285714,0.119047619047619,0.238095238095238,0.19047619047619,0.142857142857143,0
"25",1,0,0.181818181818182,0.0606060606060606,0.272727272727273,0,0.151515151515152,0.0606060606060606,0.181818181818182,0.0909090909090909,0
"26",1,0,0.195876288659794,0.0618556701030928,0.144329896907217,0.103092783505155,0.11340206185567,0.0618556701030928,0.144329896907217,0.175257731958763,0
"27",1,0,0.0238095238095238,0.142857142857143,0.119047619047619,0.130952380952381,0.0833333333333333,0.238095238095238,0.119047619047619,0.142857142857143,0
"28",1,0,0,0,0.142857142857143,0.142857142857143,0.428571428571429,0,0.142857142857143,0.142857142857143,0
"29",1,0,0.263157894736842,0,0,0.105263157894737,0.315789473684211,0,0.105263157894737,0.210526315789474,0
"30",1,0,0,0,0,0,1,0,0,0,0
"31",0,1,0,0,0,0,0,0,0,0,0
"32",1,0,0.428571428571429,0,0,0.142857142857143,0.285714285714286,0,0,0.142857142857143,0
"33",1,0,0,0.8,0,0.2,0,0,0,0,0
"34",1,0,0,0,0,0.5,0,0,0,0.5,0
"35",1,0,0.285714285714286,0.142857142857143,0,0.285714285714286,0,0,0.142857142857143,0.142857142857143,0
"36",0,1,0,0,0,0,0,0,0,0,0
"37",0,1,0,0,0,0,0,0,0,0,0
"38",0,1,0,0,0,0,0,0,0,0,0
"39",1,0,0.0882352941176471,0.123529411764706,0.158823529411765,0.1,0.123529411764706,0.123529411764706,0.147058823529412,0.135294117647059,0
"40",1,0,0.346153846153846,0,0.0769230769230769,0.115384615384615,0.230769230769231,0.0384615384615385,0,0.192307692307692,0
"41",1,0,0.148148148148148,0.0740740740740741,0.12037037037037,0.101851851851852,0.12962962962963,0.148148148148148,0.148148148148148,0.12962962962963,0
"42",1,0,0.363636363636364,0,0,0,0.545454545454546,0,0,0.0909090909090909,0
"43",1,0,0.272727272727273,0,0,0,0.636363636363636,0,0,0.0909090909090909,0
"44",1,0,0.235294117647059,0,0.117647058823529,0,0.529411764705882,0,0.0588235294117647,0.0588235294117647,0
"45",1,0,0.145161290322581,0.0806451612903226,0.112903225806452,0.161290322580645,0.17741935483871,0.0645161290322581,0.0645161290322581,0.193548387096774,0
"46",1,0,0.08,0.08,0.14,0.16,0.08,0.18,0.12,0.16,0
