"","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"1",1,0,0,0,0,0,0,0,0,1,0,0,0
"2",1,0,0,1,0,0,0,0,0,0,0,0,0
"3",1,0,0,0,0,0,0,0,0,1,0,0,0
"4",0,1,0,0,0,0,0,0,0,0,0,0,0
"5",0,1,0,0,0,0,0,0,0,0,0,0,0
"6",0,1,0,0,0,0,0,0,0,0,0,0,0
"7",1,0,0,1,0,0,0,0,0,0,0,0,0
"8",1,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0
"9",0,1,0,0,0,0,0,0,0,0,0,0,0
"10",0,1,0,0,0,0,0,0,0,0,0,0,0
"11",1,0,0,0,0,1,0,0,0,0,0,0,0
"12",1,0,0,0,0,0,1,0,0,0,0,0,0
"13",1,0,0,0,0,0,1,0,0,0,0,0,0
"14",1,0,0.142857142857143,0,0,0.142857142857143,0,0,0.285714285714286,0.428571428571429,0,0,0
"15",0,1,0,0,0,0,0,0,0,0,0,0,0
"16",1,0,0.5,0,0,0.5,0,0,0,0,0,0,0
"17",0,1,0,0,0,0,0,0,0,0,0,0,0
"18",0,1,0,0,0,0,0,0,0,0,0,0,0
"19",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0
"20",1,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0
"21",1,0,0,0,0,1,0,0,0,0,0,0,0
"22",0,1,0,0,0,0,0,0,0,0,0,0,0
"23",1,0,0.0833333333333333,0,0,0.416666666666667,0,0,0.5,0,0,0,0
"24",0,1,0,0,0,0,0,0,0,0,0,0,0
"25",1,0,0,0,0,0,0,0,1,0,0,0,0
"26",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"27",0,1,0,0,0,0,0,0,0,0,0,0,0
"28",1,0,0,0,0,0,0,0.5,0,0.5,0,0,0
"29",0,1,0,0,0,0,0,0,0,0,0,0,0
"30",1,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0
"31",1,0,0,0.05,0,0.05,0.35,0.1,0.1,0.15,0.1,0.1,0
"32",0,1,0,0,0,0,0,0,0,0,0,0,0
"33",1,0,0,0.1,0,0.1,0.3,0.05,0.1,0,0.2,0.15,0
"34",0,1,0,0,0,0,0,0,0,0,0,0,0
"35",1,0,0,0,0,0,0,0,0,0,0,1,0
"36",1,0,0,0,0,0.5,0,0,0.5,0,0,0,0
"37",0,1,0,0,0,0,0,0,0,0,0,0,0
"38",0,1,0,0,0,0,0,0,0,0,0,0,0
"39",1,0,0,0,0,0,1,0,0,0,0,0,0
"40",1,0,1,0,0,0,0,0,0,0,0,0,0
"41",1,0,0.333333333333333,0,0,0.166666666666667,0.0555555555555556,0,0.111111111111111,0.166666666666667,0.166666666666667,0,0
"42",1,0,0,0,0,0,0,0,1,0,0,0,0
"43",0,1,0,0,0,0,0,0,0,0,0,0,0
"44",1,0,0.285714285714286,0.285714285714286,0,0.0714285714285714,0.142857142857143,0,0.214285714285714,0,0,0,0
"45",1,0,0,0,0,0,1,0,0,0,0,0,0
"46",0,1,0,0,0,0,0,0,0,0,0,0,0
"47",0,1,0,0,0,0,0,0,0,0,0,0,0
"48",0,1,0,0,0,0,0,0,0,0,0,0,0
"49",1,0,0,0.166666666666667,0,0,0.166666666666667,0,0.5,0,0.166666666666667,0,0
"50",1,0,0.0681818181818182,0.181818181818182,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0.272727272727273,0.0227272727272727,0.272727272727273,0.0454545454545455,0
"51",1,0,0.25,0,0,0.5,0,0,0.25,0,0,0,0
"52",1,0,0,0,0,0,0.5,0,0,0,0.5,0,0
"53",0,1,0,0,0,0,0,0,0,0,0,0,0
"54",0,1,0,0,0,0,0,0,0,0,0,0,0
"55",1,0,0,0,0,0,0.25,0,0.25,0.5,0,0,0
"56",1,0,0,0.0769230769230769,0,0.153846153846154,0.0769230769230769,0.0769230769230769,0.153846153846154,0.153846153846154,0.307692307692308,0,0
"57",0,1,0,0,0,0,0,0,0,0,0,0,0
"58",1,0,0.333333333333333,0,0,0.166666666666667,0,0,0.5,0,0,0,0
"59",1,0,0.6,0,0,0.4,0,0,0,0,0,0,0
"60",0,1,0,0,0,0,0,0,0,0,0,0,0
"61",1,0,0.0869565217391304,0.130434782608696,0.0434782608695652,0.0434782608695652,0.0869565217391304,0,0.217391304347826,0.0869565217391304,0.260869565217391,0.0434782608695652,0
"62",1,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0
