"","V1","FFL","No_FFL","Pos_pos","Pos_mixt","Pos_neg","Neg_pos","Neg_mixt","Neg_neg","Mixt_pos","Mixt_mixt_hom","Mixt_mixt_het","Mixt_neg"
"38","pepE",0,1,0,0,0,0,0,0,0,0,0,0
"39","tdcC",1,0,0.5,0,0,0.166666666666667,0,0,0.333333333333333,0,0,0
"40","ansB",1,0,0.142857142857143,0.571428571428571,0,0,0.285714285714286,0,0,0,0,0
"41","hybA",1,0,0,0,1,0,0,0,0,0,0,0
"42","ydcZ",0,1,0,0,0,0,0,0,0,0,0,0
"43","hypA",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0
"44","tdcF",1,0,0.5,0,0,0.166666666666667,0,0,0.333333333333333,0,0,0
"45","phoH",1,0,0.25,0.5,0,0.25,0,0,0,0,0,0
"46","hybD",1,0,0,0,1,0,0,0,0,0,0,0
"47","ynfF",1,0,0.111111111111111,0.222222222222222,0,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0,0,0
"48","tdcB",1,0,0.5,0,0,0.166666666666667,0,0,0.333333333333333,0,0,0
"49","frdC",1,0,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0,0.181818181818182,0.0909090909090909,0,0
"50","tonB",0,1,0,0,0,0,0,0,0,0,0,0
"51","frdA",1,0,0.1875,0.375,0.0625,0.125,0,0,0.125,0.125,0,0
"52","treB",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"53","hybC",1,0,0,0,1,0,0,0,0,0,0,0
"54","hypB",1,0,0.5,0,0,0.166666666666667,0,0,0.333333333333333,0,0,0
"55","nrdI",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"56","dcuB",1,0,0.545454545454546,0.363636363636364,0,0,0,0,0,0.0909090909090909,0,0
"57","sufC",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"58","frdB",1,0,0.1875,0.375,0.0625,0.125,0,0,0.125,0.125,0,0
"59","hypC",1,0,0.5,0,0,0.166666666666667,0,0,0.333333333333333,0,0,0
"60","rsxE",0,1,0,0,0,0,0,0,0,0,0,0
"61","sufD",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"62","ybdZ",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"63","leuA",0,1,0,0,0,0,0,0,0,0,0,0
"64","clpS",1,0,0,0,0,0,1,0,0,0,0,0
"65","icd",1,0,0.125,0,0.5,0,0.25,0.125,0,0,0,0
"66","gpmA",1,0,0,0.4,0.2,0,0,0,0.2,0,0.2,0
"67","yfcZ",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"68","sodA",1,0,0.0857142857142857,0.371428571428571,0.228571428571429,0.0714285714285714,0.1,0.0285714285714286,0.0428571428571429,0,0.0428571428571429,0.0285714285714286
"69","fis",1,0,0.2,0.2,0,0.6,0,0,0,0,0,0
"70","nrdF",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"71","gltA",1,0,0.2,0.4,0.1,0.3,0,0,0,0,0,0
"72","tdcA",1,0,0.5,0,0,0.125,0.125,0,0.25,0,0,0
"73","aspA",1,0,0.428571428571429,0.428571428571429,0,0,0,0,0,0.142857142857143,0,0
"74","fdoH",0,1,0,0,0,0,0,0,0,0,0,0
"75","frdD",1,0,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0,0.181818181818182,0.0909090909090909,0,0
"76","nadA",0,1,0,0,0,0,0,0,0,0,0,0
"77","hypD",1,0,0.5,0,0,0.166666666666667,0,0,0.333333333333333,0,0,0
"78","ydhV",1,0,0.166666666666667,0.333333333333333,0,0.333333333333333,0,0,0,0.166666666666667,0,0
"79","dmsB",1,0,0,0.263157894736842,0.210526315789474,0,0.157894736842105,0.157894736842105,0,0.105263157894737,0,0.105263157894737
"80","glpX",0,1,0,0,0,0,0,0,0,0,0,0
"81","entB",1,0,0,1,0,0,0,0,0,0,0,0
"82","fhuF",1,0,0,0,1,0,0,0,0,0,0,0
"83","sufA",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"84","gdhA",1,0,0,0.307692307692308,0.461538461538462,0,0.0769230769230769,0.0769230769230769,0,0,0.0769230769230769,0
"85","dcuA",1,0,0.545454545454546,0.363636363636364,0,0,0,0,0,0.0909090909090909,0,0
"86","dadA",0,1,0,0,0,0,0,0,0,0,0,0
"87","pgl",0,1,0,0,0,0,0,0,0,0,0,0
"88","dmsD",1,0,0.166666666666667,0.333333333333333,0,0.333333333333333,0,0,0.166666666666667,0,0,0
"89","ydjA",0,1,0,0,0,0,0,0,0,0,0,0
"90","sufS",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"91","fepB",1,0,0,0.5,0.5,0,0,0,0,0,0,0
"92","yhbW",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0
"93","fucI",1,0,0.2,0.4,0,0,0.2,0,0,0.2,0,0
"94","mdtI",1,0,0,0,1,0,0,0,0,0,0,0
"95","fsr",0,1,0,0,0,0,0,0,0,0,0,0
"96","kbl",0,1,0,0,0,0,0,0,0,0,0,0
"97","kefB",0,1,0,0,0,0,0,0,0,0,0,0
"98","serA",0,1,0,0,0,0,0,0,0,0,0,0
"99","glpQ",1,0,0.375,0.166666666666667,0.0416666666666667,0.0416666666666667,0.166666666666667,0.0416666666666667,0,0.166666666666667,0,0
"100","sucD",1,0,0.103448275862069,0.310344827586207,0.137931034482759,0,0.172413793103448,0.0689655172413793,0.0689655172413793,0.0689655172413793,0,0.0689655172413793
"101","metJ",0,1,0,0,0,0,0,0,0,0,0,0
"102","yceI",1,0,1,0,0,0,0,0,0,0,0,0
"103","nrdH",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"104","sdaC",0,1,0,0,0,0,0,0,0,0,0,0
"105","ycdX",0,1,0,0,0,0,0,0,0,0,0,0
"106","smg",0,1,0,0,0,0,0,0,0,0,0,0
"107","ulaC",1,0,0,0.2,0.2,0,0.4,0.2,0,0,0,0
"108","gcvT",1,0,0.166666666666667,0.333333333333333,0,0,0.333333333333333,0.166666666666667,0,0,0,0
"109","ynfE",1,0,0.111111111111111,0.222222222222222,0,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0,0,0
"110","nrdD",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"111","ompW",1,0,0,0.333333333333333,0.583333333333333,0,0,0.0833333333333333,0,0,0,0
"112","sufB",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"113","efeO",0,1,0,0,0,0,0,0,0,0,0,0
"114","malP",1,0,1,0,0,0,0,0,0,0,0,0
"115","yqiA",0,1,0,0,0,0,0,0,0,0,0,0
"116","gltI",1,0,0.36,0,0,0.64,0,0,0,0,0,0
"117","cyoD",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0
"118","dcuC",1,0,1,0,0,0,0,0,0,0,0,0
"119","yfeC",0,1,0,0,0,0,0,0,0,0,0,0
"120","leuD",0,1,0,0,0,0,0,0,0,0,0,0
"121","ycgM",0,1,0,0,0,0,0,0,0,0,0,0
"122","hybG",1,0,0,0,1,0,0,0,0,0,0,0
"123","mdtJ",1,0,0,0,1,0,0,0,0,0,0,0
"124","fes",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"125","entA",1,0,0,1,0,0,0,0,0,0,0,0
"126","entE",1,0,0,1,0,0,0,0,0,0,0,0
"127","yoaB",0,1,0,0,0,0,0,0,0,0,0,0
"128","yjjI",0,1,0,0,0,0,0,0,0,0,0,0
"129","ogt",1,0,0,1,0,0,0,0,0,0,0,0
"130","mntH",1,0,0,1,0,0,0,0,0,0,0,0
"131","leuC",0,1,0,0,0,0,0,0,0,0,0,0
"132","shiA",1,0,0,0,0,0,1,0,0,0,0,0
"133","fdnI",1,0,0,1,0,0,0,0,0,0,0,0
"134","dcuS",1,0,0,1,0,0,0,0,0,0,0,0
"135","leuB",0,1,0,0,0,0,0,0,0,0,0,0
"136","sdhB",1,0,0.142857142857143,0.571428571428571,0.142857142857143,0,0,0.142857142857143,0,0,0,0
"137","gcvR",0,1,0,0,0,0,0,0,0,0,0,0
"138","dadX",0,1,0,0,0,0,0,0,0,0,0,0
"139","entC",1,0,0,1,0,0,0,0,0,0,0,0
"140","ravA",1,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0
"141","selA",0,1,0,0,0,0,0,0,0,0,0,0
"142","fucK",1,0,0.2,0.4,0,0,0.2,0,0,0.2,0,0
"143","iscR",0,1,0,0,0,0,0,0,0,0,0,0
"144","efeU",0,1,0,0,0,0,0,0,0,0,0,0
"145","manX",1,0,0,0.388888888888889,0.5,0,0,0,0,0.0555555555555556,0.0555555555555556,0
"146","ispU",0,1,0,0,0,0,0,0,0,0,0,0
"147","msrA",0,1,0,0,0,0,0,0,0,0,0,0
"148","fadE",1,0,0.0909090909090909,0.636363636363636,0.272727272727273,0,0,0,0,0,0,0
"149","ugpC",0,1,0,0,0,0,0,0,0,0,0,0
"150","manZ",1,0,0,0.454545454545455,0.363636363636364,0,0,0,0,0.0909090909090909,0.0909090909090909,0
"151","ccmD",1,0,0.242424242424242,0.0909090909090909,0,0.545454545454545,0,0,0.121212121212121,0,0,0
"152","rfe",0,1,0,0,0,0,0,0,0,0,0,0
"153","ydhY",1,0,0.166666666666667,0.333333333333333,0,0.333333333333333,0,0,0,0.166666666666667,0,0
"154","fdnH",1,0,0,1,0,0,0,0,0,0,0,0
"155","yhjE",1,0,0,1,0,0,0,0,0,0,0,0
"156","fepC",0,1,0,0,0,0,0,0,0,0,0,0
"157","mgsA",0,1,0,0,0,0,0,0,0,0,0,0
"158","sucC",1,0,0.0810810810810811,0.324324324324324,0.189189189189189,0,0.162162162162162,0.0540540540540541,0.0540540540540541,0.0810810810810811,0,0.0540540540540541
"159","hypE",1,0,0.5,0,0,0.166666666666667,0,0,0.333333333333333,0,0,0
"160","gcvH",1,0,0.428571428571429,0.428571428571429,0,0,0.142857142857143,0,0,0,0,0
"161","tas",0,1,0,0,0,0,0,0,0,0,0,0
"162","folE",1,0,0,0,0.857142857142857,0,0,0,0,0,0.142857142857143,0
"163","csrD",0,1,0,0,0,0,0,0,0,0,0,0
"164","pykA",1,0,0.25,0,0,0.5,0,0,0.25,0,0,0
"165","yaeP",0,1,0,0,0,0,0,0,0,0,0,0
"166","trmA",1,0,1,0,0,0,0,0,0,0,0,0
"167","pepD",1,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0
"168","edd",1,0,0,1,0,0,0,0,0,0,0,0
"169","yciH",1,0,1,0,0,0,0,0,0,0,0,0
"170","metE",1,0,0,0.4,0.2,0,0.2,0,0,0,0.2,0
"171","dld",0,1,0,0,0,0,0,0,0,0,0,0
"172","pgi",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0
"173","galT",1,0,0,0.25,0.25,0,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667
"174","yhdH",0,1,0,0,0,0,0,0,0,0,0,0
"175","ynfH",1,0,0.166666666666667,0.333333333333333,0,0.333333333333333,0,0,0.166666666666667,0,0,0
"176","sodB",1,0,0,0,0.7,0,0.2,0.1,0,0,0,0
"177","sstT",1,0,0.142857142857143,0.571428571428571,0.142857142857143,0,0.142857142857143,0,0,0,0,0
"178","nadB",0,1,0,0,0,0,0,0,0,0,0,0
"179","ybjI",0,1,0,0,0,0,0,0,0,0,0,0
"180","purT",1,0,0,1,0,0,0,0,0,0,0,0
"181","fdoI",0,1,0,0,0,0,0,0,0,0,0,0
"182","exbB",1,0,0.25,0.5,0,0.25,0,0,0,0,0,0
"183","yebZ",0,1,0,0,0,0,0,0,0,0,0,0
"184","cyoC",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0
"185","pnuC",0,1,0,0,0,0,0,0,0,0,0,0
"186","rutE",1,0,0.428571428571429,0.571428571428571,0,0,0,0,0,0,0,0
"187","yeiE",0,1,0,0,0,0,0,0,0,0,0,0
"188","yncD",0,1,0,0,0,0,0,0,0,0,0,0
"189","moeA",1,0,0.2,0.4,0,0.2,0.2,0,0,0,0,0
"190","melA",0,1,0,0,0,0,0,0,0,0,0,0
"191","grpE",1,0,1,0,0,0,0,0,0,0,0,0
"192","cyoE",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0
"193","ilvE",0,1,0,0,0,0,0,0,0,0,0,0
"194","yddA",0,1,0,0,0,0,0,0,0,0,0,0
"195","cysE",1,0,0,0,1,0,0,0,0,0,0,0
"196","sanA",0,1,0,0,0,0,0,0,0,0,0,0
"197","manY",1,0,0.0588235294117647,0.470588235294118,0.235294117647059,0.0588235294117647,0,0,0,0.0588235294117647,0.117647058823529,0
"198","hisQ",1,0,0.384615384615385,0.461538461538462,0.153846153846154,0,0,0,0,0,0,0
"199","dfp",0,1,0,0,0,0,0,0,0,0,0,0
"200","ydiP",0,1,0,0,0,0,0,0,0,0,0,0
"201","cyoB",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0
"202","ycjY",0,1,0,0,0,0,0,0,0,0,0,0
"203","tdh",0,1,0,0,0,0,0,0,0,0,0,0
"204","ybjJ",0,1,0,0,0,0,0,0,0,0,0,0
"205","yhfK",0,1,0,0,0,0,0,0,0,0,0,0
"206","yibQ",0,1,0,0,0,0,0,0,0,0,0,0
"207","ccmF",1,0,0.242424242424242,0.0909090909090909,0,0.545454545454545,0,0,0.121212121212121,0,0,0
"208","nth",0,1,0,0,0,0,0,0,0,0,0,0
"209","recC",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0
"210","aegA",0,1,0,0,0,0,0,0,0,0,0,0
"211","uvrY",1,0,0,0.5,0,0,0,0,0,0,0.5,0
"212","fucR",0,1,0,0,0,0,0,0,0,0,0,0
"213","rpsQ",1,0,0,0.375,0.375,0,0.25,0,0,0,0,0
"214","fepD",0,1,0,0,0,0,0,0,0,0,0,0
"215","aroP",1,0,0.166666666666667,0.583333333333333,0.0833333333333333,0,0,0,0.0833333333333333,0,0.0833333333333333,0
"216","yfeD",0,1,0,0,0,0,0,0,0,0,0,0
"217","aqpZ",0,1,0,0,0,0,0,0,0,0,0,0
"218","gltL",1,0,0.36,0,0,0.64,0,0,0,0,0,0
"219","nrfB",1,0,0.219512195121951,0.121951219512195,0,0.439024390243903,0.024390243902439,0,0.0975609756097561,0,0.0975609756097561,0
"220","cycA",1,0,0.2,0.45,0.15,0.05,0.1,0,0.05,0,0,0
"221","aroF",1,0,0,0.5,0,0,0.5,0,0,0,0,0
"222","betB",1,0,0.5,0,0.5,0,0,0,0,0,0,0
"223","nadE",1,0,0,1,0,0,0,0,0,0,0,0
"224","gcvP",1,0,0.428571428571429,0.428571428571429,0,0,0.142857142857143,0,0,0,0,0
"225","yebY",0,1,0,0,0,0,0,0,0,0,0,0
"226","mutM",1,0,0,0.75,0.25,0,0,0,0,0,0,0
"227","mdtC",1,0,1,0,0,0,0,0,0,0,0,0
"228","rcsB",0,1,0,0,0,0,0,0,0,0,0,0
"229","exbD",0,1,0,0,0,0,0,0,0,0,0,0
"230","ydhW",1,0,0.166666666666667,0.333333333333333,0,0.333333333333333,0,0,0,0.166666666666667,0,0
"231","crl",0,1,0,0,0,0,0,0,0,0,0,0
"232","yieP",0,1,0,0,0,0,0,0,0,0,0,0
"233","znuB",0,1,0,0,0,0,0,0,0,0,0,0
"234","yeaC",0,1,0,0,0,0,0,0,0,0,0,0
"235","torD",1,0,0,1,0,0,0,0,0,0,0,0
"236","sdaB",0,1,0,0,0,0,0,0,0,0,0,0
"237","gltP",1,0,0,0.75,0.25,0,0,0,0,0,0,0
"238","agaV",1,0,0,1,0,0,0,0,0,0,0,0
"239","sucB",1,0,0.103448275862069,0.310344827586207,0.137931034482759,0,0.172413793103448,0.0689655172413793,0.0689655172413793,0.0689655172413793,0,0.0689655172413793
"240","yafD",1,0,1,0,0,0,0,0,0,0,0,0
"241","aldA",1,0,0.136363636363636,0.409090909090909,0.136363636363636,0.0454545454545455,0.0909090909090909,0,0.136363636363636,0.0454545454545455,0,0
"242","ilvM",1,0,0,0,1,0,0,0,0,0,0,0
"243","codB",1,0,0,0,0,0,1,0,0,0,0,0
"244","cdsA",0,1,0,0,0,0,0,0,0,0,0,0
"245","pyrD",1,0,0,0,0.5,0,0.5,0,0,0,0,0
"246","yiaD",0,1,0,0,0,0,0,0,0,0,0,0
"247","glgC",1,0,0.166666666666667,0.416666666666667,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0
"248","amn",0,1,0,0,0,0,0,0,0,0,0,0
"249","eco",0,1,0,0,0,0,0,0,0,0,0,0
"250","uhpB",0,1,0,0,0,0,0,0,0,0,0,0
"251","ybhG",0,1,0,0,0,0,0,0,0,0,0,0
"252","pck",1,0,1,0,0,0,0,0,0,0,0,0
"253","rimJ",0,1,0,0,0,0,0,0,0,0,0,0
"254","can",1,0,1,0,0,0,0,0,0,0,0,0
"255","iscA",1,0,0,0,1,0,0,0,0,0,0,0
"256","chaA",0,1,0,0,0,0,0,0,0,0,0,0
"257","ydhR",0,1,0,0,0,0,0,0,0,0,0,0
"258","pflB",1,0,0.351351351351351,0.324324324324324,0.027027027027027,0.0810810810810811,0.108108108108108,0,0.0540540540540541,0,0.0540540540540541,0
"259","ydgJ",0,1,0,0,0,0,0,0,0,0,0,0
"260","acs",1,0,0.032258064516129,0.258064516129032,0.290322580645161,0,0.0967741935483871,0.0967741935483871,0.032258064516129,0.0967741935483871,0.032258064516129,0.0645161290322581
"261","asd",1,0,0,0,1,0,0,0,0,0,0,0
"262","tpx",1,0,0,0,1,0,0,0,0,0,0,0
"263","emrD",1,0,0,1,0,0,0,0,0,0,0,0
"264","yjjP",0,1,0,0,0,0,0,0,0,0,0,0
"265","ydiE",0,1,0,0,0,0,0,0,0,0,0,0
"266","glgA",1,0,0.285714285714286,0.428571428571429,0,0,0,0,0.142857142857143,0,0.142857142857143,0
"267","yqaB",0,1,0,0,0,0,0,0,0,0,0,0
"268","glyA",0,1,0,0,0,0,0,0,0,0,0,0
"269","ais",0,1,0,0,0,0,0,0,0,0,0,0
"270","aroD",0,1,0,0,0,0,0,0,0,0,0,0
"271","folP",0,1,0,0,0,0,0,0,0,0,0,0
"272","yiiQ",0,1,0,0,0,0,0,0,0,0,0,0
"273","napH",1,0,0.216216216216216,0.162162162162162,0.027027027027027,0.486486486486487,0,0,0.108108108108108,0,0,0
"274","ccmH",1,0,0.205128205128205,0.128205128205128,0,0.461538461538462,0.0769230769230769,0.0256410256410256,0.102564102564103,0,0,0
"275","ybiV",0,1,0,0,0,0,0,0,0,0,0,0
"276","efp",0,1,0,0,0,0,0,0,0,0,0,0
"277","hemD",0,1,0,0,0,0,0,0,0,0,0,0
"278","yeaD",0,1,0,0,0,0,0,0,0,0,0,0
"279","nemA",1,0,0,0.5,0.5,0,0,0,0,0,0,0
"280","pykF",1,0,0,0.5,0,0,0,0,0.5,0,0,0
"281","efeB",0,1,0,0,0,0,0,0,0,0,0,0
"282","yejG",0,1,0,0,0,0,0,0,0,0,0,0
"283","purC",0,1,0,0,0,0,0,0,0,0,0,0
"284","uspE",1,0,0,0.5,0,0,0.5,0,0,0,0,0
"285","cyoA",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0
"286","lldD",0,1,0,0,0,0,0,0,0,0,0,0
"287","ilvI",0,1,0,0,0,0,0,0,0,0,0,0
"288","glpK",0,1,0,0,0,0,0,0,0,0,0,0
"289","nrfC",1,0,0.219512195121951,0.121951219512195,0,0.439024390243903,0.024390243902439,0,0.0975609756097561,0,0.0975609756097561,0
"290","eda",1,0,0,0.2,0.6,0,0,0.2,0,0,0,0
"291","nirB",1,0,0.0869565217391304,0.521739130434782,0.260869565217391,0,0.0869565217391304,0,0,0,0,0.0434782608695652
"292","pheP",0,1,0,0,0,0,0,0,0,0,0,0
"293","cysK",0,1,0,0,0,0,0,0,0,0,0,0
"294","csgE",1,0,0.180327868852459,0.366120218579235,0.169398907103825,0.0546448087431694,0.0601092896174863,0.0109289617486339,0.0546448087431694,0.0163934426229508,0.0765027322404372,0.0109289617486339
"295","napF",1,0,0.181818181818182,0.204545454545455,0.0681818181818182,0.409090909090909,0,0,0.0909090909090909,0.0454545454545455,0,0
"296","ynaJ",0,1,0,0,0,0,0,0,0,0,0,0
"297","torA",1,0,0,0.5,0,0,0,0.5,0,0,0,0
"298","nanE",1,0,0,0.5,0,0,0.5,0,0,0,0,0
"299","betA",1,0,0.5,0,0.5,0,0,0,0,0,0,0
"300","thiD",0,1,0,0,0,0,0,0,0,0,0,0
"301","ydhP",0,1,0,0,0,0,0,0,0,0,0,0
"302","galP",1,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0
"303","yojI",0,1,0,0,0,0,0,0,0,0,0,0
"304","osmC",1,0,0.3,0.4,0,0.1,0,0,0.1,0.1,0,0
"305","cadA",1,0,0.256756756756757,0.337837837837838,0.0810810810810811,0.175675675675676,0.0675675675675676,0,0.0540540540540541,0.0135135135135135,0.0135135135135135,0
"306","yhbS",0,1,0,0,0,0,0,0,0,0,0,0
"307","sucA",1,0,0.075,0.3,0.2,0,0.15,0.1,0.05,0.05,0.025,0.05
"308","msrB",1,0,0,0,0.75,0,0,0.25,0,0,0,0
"309","ung",1,0,0,1,0,0,0,0,0,0,0,0
"310","zraR",1,0,1,0,0,0,0,0,0,0,0,0
"311","tpiA",1,0,0,0.5,0,0,0,0,0.5,0,0,0
"312","trmH",0,1,0,0,0,0,0,0,0,0,0,0
"313","ybaN",0,1,0,0,0,0,0,0,0,0,0,0
"314","trpA",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"315","nrdG",1,0,0,0.5,0.25,0,0.25,0,0,0,0,0
"316","brnQ",0,1,0,0,0,0,0,0,0,0,0,0
"317","sdhC",1,0,0.0476190476190476,0.428571428571429,0.285714285714286,0,0.0952380952380952,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0
"318","add",0,1,0,0,0,0,0,0,0,0,0,0
"319","envC",0,1,0,0,0,0,0,0,0,0,0,0
"320","galE",1,0,0,0.222222222222222,0.277777777777778,0,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.111111111111111,0.222222222222222
"321","fumC",1,0,0.15,0.35,0.075,0.175,0.125,0,0.075,0,0.05,0
"322","bfd",0,1,0,0,0,0,0,0,0,0,0,0
"323","deoB",1,0,0,0.5,0.25,0.25,0,0,0,0,0,0
"324","yjjW",0,1,0,0,0,0,0,0,0,0,0,0
"325","crr",1,0,0.222222222222222,0.555555555555556,0.111111111111111,0,0,0,0.111111111111111,0,0,0
"326","galK",1,0,0,0.210526315789474,0.263157894736842,0,0.0526315789473684,0,0.0526315789473684,0.0526315789473684,0.105263157894737,0.263157894736842
"327","xseB",0,1,0,0,0,0,0,0,0,0,0,0
"328","kgtP",1,0,0,0,1,0,0,0,0,0,0,0
"329","wzzE",0,1,0,0,0,0,0,0,0,0,0,0
"330","moaB",1,0,1,0,0,0,0,0,0,0,0,0
"331","slyB",0,1,0,0,0,0,0,0,0,0,0,0
