"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"1",1,0,0.0476190476190476,0.166666666666667,0.0833333333333333,0.0595238095238095,0.0714285714285714,0.273809523809524,0.154761904761905,0.142857142857143,0
"2",1,0,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0,0.222222222222222,0,0
"3",1,0,0,0.303030303030303,0.0909090909090909,0.0606060606060606,0.0303030303030303,0.303030303030303,0.151515151515152,0.0606060606060606,0
"4",1,0,0.2,0,0,0.2,0.6,0,0,0,0
"5",1,0,0,0.205882352941176,0.0588235294117647,0.235294117647059,0.0588235294117647,0.235294117647059,0.117647058823529,0.0882352941176471,0
"6",1,0,0.105263157894737,0.210526315789474,0.289473684210526,0.131578947368421,0.0526315789473684,0.0789473684210526,0.0789473684210526,0.0526315789473684,0
"7",1,0,0,0.291666666666667,0.166666666666667,0.0416666666666667,0,0.25,0.25,0,0
"8",1,0,0,0.166666666666667,0.0833333333333333,0.25,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0
"9",1,0,0.0776699029126213,0.184466019417476,0.155339805825243,0.213592233009709,0.0194174757281553,0.12621359223301,0.12621359223301,0.0970873786407767,0
"10",1,0,0,0.3125,0,0.1875,0,0.5,0,0,0
"11",1,0,0,0.227272727272727,0.0909090909090909,0.181818181818182,0.0454545454545455,0.181818181818182,0.181818181818182,0.0909090909090909,0
"12",1,0,0,0.4,0.1,0,0,0.4,0.1,0,0
"13",1,0,0.0357142857142857,0.142857142857143,0.107142857142857,0.0357142857142857,0.0357142857142857,0.392857142857143,0.178571428571429,0.0714285714285714,0
"14",1,0,0.230769230769231,0.0559440559440559,0.125874125874126,0.132867132867133,0.195804195804196,0.0559440559440559,0.0839160839160839,0.118881118881119,0
"15",1,0,0,0.142857142857143,0.171428571428571,0.0857142857142857,0.0857142857142857,0.285714285714286,0.0571428571428571,0.171428571428571,0
"16",1,0,0.04,0.2,0.12,0.16,0.16,0.16,0.04,0.12,0
"17",1,0,0.157894736842105,0,0.210526315789474,0.131578947368421,0.184210526315789,0.105263157894737,0.105263157894737,0.105263157894737,0
"18",1,0,0.125,0.0625,0.125,0.3125,0.125,0.0625,0,0.1875,0
"19",1,0,0.102564102564103,0.133333333333333,0.158974358974359,0.107692307692308,0.123076923076923,0.128205128205128,0.133333333333333,0.112820512820513,0
"20",1,0,0.0588235294117647,0.0588235294117647,0.117647058823529,0.117647058823529,0.176470588235294,0.235294117647059,0.0588235294117647,0.176470588235294,0
"21",1,0,0,0,0,0,0,0,0,1,0
"22",1,0,0,0.277777777777778,0.111111111111111,0.166666666666667,0,0.222222222222222,0.166666666666667,0.0555555555555556,0
"23",1,0,0,0.238095238095238,0.0476190476190476,0.19047619047619,0,0.285714285714286,0.0952380952380952,0.142857142857143,0
"24",1,0,0,0.4,0.2,0,0,0,0.2,0.2,0
"25",1,0,0,0.25,0.125,0.1,0.025,0.2,0.15,0.15,0
"26",1,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.2,0.2,0.0666666666666667,0.2,0.133333333333333,0
"27",1,0,0.128571428571429,0.1,0.142857142857143,0.1,0.1,0.0714285714285714,0.214285714285714,0.142857142857143,0
"28",1,0,0.1,0.2,0.2,0,0,0.2,0,0.3,0
"29",1,0,0,0.538461538461539,0,0,0,0.0769230769230769,0.153846153846154,0.230769230769231,0
"30",1,0,0.181818181818182,0.0909090909090909,0.272727272727273,0.181818181818182,0,0,0,0.272727272727273,0
"31",1,0,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0
"32",1,0,0,0.5,0.166666666666667,0,0,0.333333333333333,0,0,0
"33",1,0,0.4,0,0,0.4,0,0,0,0.2,0
"34",1,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0
"35",1,0,0.375,0,0,0.125,0.125,0.25,0.125,0,0
"36",1,0,0,0.2,0.0666666666666667,0.166666666666667,0.133333333333333,0.166666666666667,0.0666666666666667,0.2,0
"37",1,0,0,0,0,0.5,0,0.5,0,0,0
"38",1,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.272727272727273,0.181818181818182,0
"39",1,0,0.032258064516129,0.225806451612903,0.225806451612903,0.193548387096774,0.0967741935483871,0.129032258064516,0.032258064516129,0.0645161290322581,0
"40",1,0,0.0344827586206897,0.103448275862069,0.206896551724138,0.172413793103448,0.103448275862069,0.206896551724138,0.137931034482759,0.0344827586206897,0
"41",1,0,0,0.153846153846154,0.230769230769231,0,0,0.461538461538462,0.153846153846154,0,0
"42",1,0,0.0691823899371069,0.213836477987421,0.106918238993711,0.0943396226415094,0.00628930817610063,0.169811320754717,0.188679245283019,0.150943396226415,0
"43",1,0,0.0053475935828877,0.27807486631016,0.0748663101604278,0.13903743315508,0.0106951871657754,0.160427807486631,0.144385026737968,0.187165775401069,0
"44",1,0,0.128205128205128,0.0512820512820513,0.0769230769230769,0.102564102564103,0.153846153846154,0.0769230769230769,0.153846153846154,0.256410256410256,0
"45",1,0,0.0625,0.15625,0.0625,0.125,0.15625,0.15625,0.0625,0.21875,0
"46",1,0,0.0833333333333333,0.138888888888889,0.111111111111111,0.0833333333333333,0,0.138888888888889,0.222222222222222,0.222222222222222,0
"47",1,0,0.212121212121212,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.151515151515152,0.0303030303030303,0.242424242424242,0.0909090909090909,0
"48",1,0,0.0153846153846154,0.261538461538462,0.0461538461538462,0.169230769230769,0.0923076923076923,0.123076923076923,0.153846153846154,0.138461538461538,0
"49",1,0,0.104166666666667,0.125,0.0625,0.145833333333333,0.166666666666667,0.0625,0.3125,0.0208333333333333,0
"50",1,0,0,0,0,0,0.25,0.5,0.25,0,0
"51",1,0,0.05,0.2,0.1,0.1,0.05,0.2,0.2,0.1,0
