"","FBL_number","No_FBL","FBL"
"1",52,0,1
"2",78,0,1
"3",20,0,1
"4",0,0,1
"5",5,0,1
"6",13,0,1
"7",59,0,1
"8",0,0,1
"9",0,0,1
"10",0,0,1
"11",0,0,1
"12",7,0,1
"13",36,0,1
"14",20,0,1
"15",1,0,1
"16",0,0,1
"17",0,0,1
"18",11,0,1
"19",0,0,1
"20",0,0,1
"21",0,0,1
"22",4,0,1
"23",45,0,1
"24",32,0,1
"25",37,0,1
"26",0,0,1
"27",0,0,1
"28",8,0,1
"29",0,0,1
"30",16,0,1
"31",17,0,1
"32",0,0,1
"33",10,0,1
"34",0,0,1
"35",6,0,1
"36",0,0,1
"37",1,0,1
"38",0,0,1
"39",7,0,1
"40",2,0,1
"41",0,0,1
"42",0,0,1
"43",0,0,1
"44",0,0,1
"45",0,0,1
"46",86,0,1
"47",134,0,1
"48",2,0,1
"49",15,0,1
"50",0,0,1
"51",0,0,1
"52",0,0,1
"53",32,0,1
"54",0,0,1
"55",79,0,1
"56",264,0,1
"57",323,0,1
"58",158,0,1
"59",113,0,1
"60",70,0,1
"61",0,0,1
"62",0,0,1
"63",0,0,1
"64",186,0,1
"65",9,0,1
"66",0,0,1
"67",47,0,1
"68",44,0,1
"69",59,0,1
"70",0,0,1
"71",9,0,1
"72",0,0,1
"73",23,0,1
"74",0,0,1
"75",29,0,1
"76",0,0,1
"77",0,0,1
"78",108,0,1
"79",14,0,1
"80",8,0,1
"81",27,0,1
"82",1,0,1
"83",30,0,1
"84",6,0,1
"85",0,0,1
"86",7,0,1
"87",0,0,1
"88",0,0,1
"89",18,0,1
"90",11,0,1
"91",0,0,1
"92",0,0,1
"93",0,0,1
"94",0,0,1
"95",2,0,1
"96",0,0,1
"97",32,0,1
"98",60,0,1
"99",37,0,1
"100",0,0,1
"101",24,0,1
"102",0,0,1
"103",0,0,1
"104",0,0,1
"105",0,0,1
"106",24,0,1
"107",11,0,1
"108",0,0,1
"109",6,0,1
"110",5,0,1
"111",0,0,1
"112",0,0,1
"113",3,0,1
"114",0,0,1
"115",4,0,1
"116",5,0,1
"117",12,0,1
"118",0,0,1
"119",0,0,1
"120",0,0,1
"121",1,0,1
"122",0,0,1
"123",1,0,1
"124",3,0,1
"125",0,0,1
"126",8,0,1
"127",0,0,1
"128",0,0,1
"129",0,0,1
"130",0,0,1
"131",0,0,1
"132",0,0,1
"133",0,0,1
"134",0,0,1
"135",1,0,1
"136",1,0,1
"137",6,0,1
"138",26,0,1
"139",3,0,1
"140",0,0,1
"141",0,0,1
"142",0,0,1
"143",2,0,1
"144",0,0,1
"145",5,0,1
"146",1,0,1
"147",0,0,1
"148",10,0,1
"149",43,0,1
"150",39,0,1
"151",0,0,1
"152",17,0,1
"153",0,0,1
"154",0,0,1
"155",5,0,1
"156",0,0,1
"157",0,0,1
"158",10,0,1
"159",49,0,1
"160",14,0,1
"161",1,0,1
"162",0,0,1
"163",13,0,1
"164",8,0,1
"165",1,0,1
"166",0,0,1
"167",0,0,1
"168",24,0,1
"169",0,0,1
"170",0,0,1
"171",9,0,1
"172",4,0,1
"173",11,0,1
"174",5,0,1
"175",0,0,1
"176",0,0,1
"177",13,0,1
"178",0,0,1
"179",6,0,1
"180",0,0,1
"181",0,0,1
"182",40,0,1
"183",16,0,1
"184",0,0,1
"185",10,0,1
"186",0,0,1
"187",6,0,1
"188",8,0,1
"189",0,0,1
"190",0,0,1
"191",0,0,1
"192",23,0,1
"193",11,0,1
"194",7,0,1
"195",2,0,1
"196",2,0,1
"197",0,0,1
"198",0,0,1
"199",0,0,1
"200",0,0,1
"201",4,0,1
"202",0,0,1
"203",0,0,1
"204",65,0,1
"205",0,0,1
"206",4,0,1
"207",17,0,1
"208",0,0,1
"209",0,0,1
"210",0,0,1
"211",63,0,1
"212",7,0,1
"213",25,0,1
"214",0,0,1
"215",3,0,1
"216",6,0,1
"217",15,0,1
"218",0,0,1
"219",0,0,1
"220",6,0,1
"221",0,0,1
"222",9,0,1
"223",9,0,1
"224",0,0,1
"225",1,0,1
"226",0,0,1
"227",77,0,1
"228",107,0,1
"229",34,0,1
"230",0,0,1
"231",0,0,1
"232",21,0,1
"233",10,0,1
"234",9,0,1
"235",0,0,1
"236",7,0,1
"237",11,0,1
"238",0,0,1
"239",13,0,1
"240",33,0,1
"241",20,0,1
"242",78,0,1
"243",10,0,1
"244",0,0,1
"245",5,0,1
"246",0,0,1
"247",3,0,1
"248",0,0,1
"249",13,0,1
"250",11,0,1
"251",0,0,1
"252",4,0,1
"253",0,0,1
"254",0,0,1
"255",0,0,1
"256",8,0,1
"257",0,0,1
"258",0,0,1
"259",2,0,1
"260",0,0,1
"261",0,0,1
"262",104,0,1
"263",45,0,1
"264",140,0,1
"265",148,0,1
"266",23,0,1
"267",14,0,1
"268",0,0,1
"269",25,0,1
"270",6,0,1
"271",0,0,1
"272",40,0,1
"273",0,0,1
"274",5,0,1
"275",0,0,1
"276",5,0,1
"277",0,0,1
"278",1,0,1
"279",9,0,1
"280",0,0,1
"281",0,0,1
"282",0,0,1
"283",2,0,1
"284",106,0,1
"285",15,0,1
"286",122,0,1
"287",0,0,1
"288",0,0,1
"289",19,0,1
"290",5,0,1
"291",1,0,1
"292",8,0,1
"293",0,0,1
"294",28,0,1
"295",82,0,1
"296",0,0,1
"297",18,0,1
"298",0,0,1
"299",6,0,1
"300",33,0,1
"301",0,0,1
"302",0,0,1
"303",0,0,1
"304",34,0,1
"305",0,0,1
"306",0,0,1
"307",0,0,1
"308",16,0,1
"309",0,0,1
"310",0,0,1
"311",7,0,1
"312",21,0,1
"313",74,0,1
"314",53,0,1
"315",14,0,1
"316",16,0,1
"317",15,0,1
"318",0,0,1
"319",20,0,1
"320",7,0,1
"321",0,0,1
"322",22,0,1
"323",0,0,1
"324",16,0,1
"325",0,0,1
"326",28,0,1
"327",0,0,1
"328",15,0,1
"329",2,0,1
"330",0,0,1
"331",0,0,1
"332",16,0,1
"333",10,0,1
"334",0,0,1
"335",0,0,1
"336",0,0,1
"337",26,0,1
"338",2,0,1
"339",0,0,1
"340",11,0,1
"341",4,0,1
"342",10,0,1
"343",2,0,1
"344",0,0,1
"345",0,0,1
"346",0,0,1
"347",15,0,1
"348",168,0,1
"349",124,0,1
"350",0,0,1
"351",0,0,1
"352",123,0,1
"353",48,0,1
"354",0,0,1
"355",0,0,1
"356",0,0,1
"357",0,0,1
"358",60,0,1
"359",18,0,1
"360",0,0,1
"361",15,0,1
"362",8,0,1
"363",0,0,1
"364",0,0,1
"365",0,0,1
"366",0,0,1
"367",0,0,1
"368",0,0,1
"369",11,0,1
"370",13,0,1
"371",0,0,1
"372",2,0,1
"373",0,0,1
"374",0,0,1
"375",2,0,1
"376",1,0,1
"377",2,0,1
"378",2,0,1
"379",28,0,1
"380",35,0,1
"381",7,0,1
"382",0,0,1
"383",0,0,1
"384",10,0,1
"385",0,0,1
"386",0,0,1
"387",0,0,1
"388",12,0,1
"389",21,0,1
"390",33,0,1
"391",54,0,1
"392",8,0,1
"393",0,0,1
"394",4,0,1
"395",0,0,1
"396",14,0,1
"397",8,0,1
"398",13,0,1
"399",0,0,1
"400",1,0,1
"401",0,0,1
"402",0,0,1
"403",68,0,1
"404",7,0,1
"405",12,0,1
"406",0,0,1
"407",5,0,1
"408",0,0,1
"409",0,0,1
"410",0,0,1
"411",9,0,1
"412",3,0,1
"413",15,0,1
"414",85,0,1
"415",0,0,1
"416",9,0,1
"417",0,0,1
"418",0,0,1
"419",8,0,1
"420",0,0,1
"421",5,0,1
"422",18,0,1
"423",0,0,1
"424",0,0,1
"425",8,0,1
"426",39,0,1
"427",26,0,1
"428",6,0,1
"429",0,0,1
"430",3,0,1
"431",0,0,1
"432",0,0,1
"433",4,0,1
"434",0,0,1
"435",17,0,1
"436",15,0,1
"437",327,0,1
"438",139,0,1
"439",104,0,1
"440",0,0,1
"441",0,0,1
"442",36,0,1
"443",43,0,1
"444",0,0,1
"445",0,0,1
"446",73,0,1
"447",0,0,1
"448",33,0,1
"449",281,0,1
"450",0,0,1
"451",3,0,1
"452",0,0,1
"453",53,0,1
"454",108,0,1
"455",0,0,1
"456",16,0,1
"457",1,0,1
"458",0,0,1
"459",0,0,1
"460",87,0,1
"461",31,0,1
"462",142,0,1
"463",26,0,1
"464",25,0,1
"465",11,0,1
"466",28,0,1
"467",13,0,1
"468",0,0,1
"469",0,0,1
"470",24,0,1
"471",33,0,1
"472",3,0,1
"473",0,0,1
"474",41,0,1
"475",7,0,1
"476",11,0,1
"477",0,0,1
"478",0,0,1
"479",0,0,1
"480",0,0,1
"481",8,0,1
"482",0,0,1
"483",12,0,1
"484",34,0,1
"485",6,0,1
"486",0,0,1
"487",4,0,1
"488",0,0,1
"489",11,0,1
"490",4,0,1
"491",4,0,1
"492",18,0,1
"493",21,0,1
"494",110,0,1
"495",22,0,1
"496",0,0,1
"497",4,0,1
"498",0,0,1
"499",0,0,1
"500",0,0,1
"501",0,0,1
"502",7,0,1
"503",56,0,1
"504",0,0,1
"505",28,0,1
"506",0,0,1
"507",21,0,1
"508",0,0,1
"509",15,0,1
"510",0,0,1
"511",0,0,1
"512",21,0,1
"513",9,0,1
"514",0,0,1
"515",8,0,1
"516",53,0,1
"517",0,0,1
"518",0,0,1
"519",0,0,1
"520",4,0,1
"521",10,0,1
"522",21,0,1
"523",11,0,1
"524",101,0,1
"525",100,0,1
"526",13,0,1
"527",36,0,1
"528",0,0,1
"529",0,0,1
"530",0,0,1
"531",0,0,1
"532",0,0,1
"533",21,0,1
"534",15,0,1
"535",12,0,1
"536",41,0,1
"537",75,0,1
"538",3,0,1
"539",0,0,1
"540",0,0,1
"541",0,0,1
"542",0,0,1
"543",10,0,1
"544",0,0,1
"545",19,0,1
