"","FBL_number","No_FBL","FBL"
"354",0,0,1
"355",0,0,1
"356",0,0,1
"357",1,0,1
"358",0,0,1
"359",1,0,1
"360",0,0,1
"361",0,0,1
"362",248,0,1
"363",179,0,1
"364",487,0,1
"365",384,0,1
"366",6,0,1
"367",167,0,1
"368",0,0,1
"369",143,0,1
"370",61,0,1
"371",20,0,1
"372",71,0,1
"373",116,0,1
"374",61,0,1
"375",0,0,1
"376",27,0,1
"377",19,0,1
"378",0,0,1
"379",11,0,1
"380",0,0,1
"381",0,0,1
"382",1,0,1
"383",0,0,1
"384",12,0,1
"385",16,0,1
"386",0,0,1
"387",37,0,1
"388",90,0,1
"389",148,0,1
"390",118,0,1
"391",57,0,1
"392",19,0,1
"393",0,0,1
"394",14,0,1
"395",0,0,1
"396",0,0,1
"397",1,0,1
"398",0,0,1
"399",0,0,1
"400",0,0,1
"401",33,0,1
"402",0,0,1
"403",17,0,1
"404",0,0,1
"405",0,0,1
"406",1,0,1
"407",0,0,1
"408",2,0,1
"409",0,0,1
"410",0,0,1
"411",0,0,1
"412",32,0,1
"413",0,0,1
"414",0,0,1
"415",0,0,1
"416",0,0,1
"417",5,0,1
"418",0,0,1
"419",30,0,1
"420",5,0,1
"421",12,0,1
"422",22,0,1
"423",0,0,1
"424",0,0,1
"425",0,0,1
"426",3,0,1
"427",0,0,1
"428",0,0,1
"429",0,0,1
"430",6,0,1
"431",0,0,1
"432",58,0,1
"433",17,0,1
"434",14,0,1
"435",0,0,1
"436",0,0,1
"437",0,0,1
"438",58,0,1
"439",0,0,1
"440",0,0,1
"441",12,0,1
"442",11,0,1
"443",18,0,1
"444",0,0,1
"445",0,0,1
"446",4,0,1
"447",0,0,1
"448",0,0,1
"449",7,0,1
"450",0,0,1
"451",0,0,1
"452",77,0,1
"453",33,0,1
"454",26,0,1
"455",34,0,1
"456",0,0,1
"457",21,0,1
"458",0,0,1
"459",0,0,1
"460",0,0,1
"461",0,0,1
"462",36,0,1
"463",19,0,1
"464",0,0,1
"465",364,0,1
"466",185,0,1
"467",230,0,1
"468",0,0,1
"469",78,0,1
"470",190,0,1
"471",0,0,1
"472",131,0,1
"473",0,0,1
"474",1,0,1
"475",0,0,1
"476",16,0,1
"477",0,0,1
"478",0,0,1
"479",3,0,1
"480",0,0,1
"481",0,0,1
"482",1,0,1
"483",0,0,1
"484",0,0,1
"485",83,0,1
"486",94,0,1
"487",8,0,1
"488",10,0,1
"489",30,0,1
"490",0,0,1
"491",8,0,1
"492",0,0,1
"493",0,0,1
"494",0,0,1
"495",0,0,1
"496",0,0,1
"497",60,0,1
"498",34,0,1
"499",10,0,1
"500",0,0,1
"501",29,0,1
"502",0,0,1
"503",27,0,1
"504",7,0,1
"505",0,0,1
"506",11,0,1
"507",4,0,1
"508",61,0,1
"509",87,0,1
"510",0,0,1
"511",43,0,1
"512",80,0,1
"513",0,0,1
"514",50,0,1
"515",0,0,1
"516",0,0,1
"517",0,0,1
"518",0,0,1
"519",0,0,1
"520",0,0,1
"521",1,0,1
"522",3,0,1
"523",1,0,1
"524",5,0,1
"525",7,0,1
"526",8,0,1
"527",0,0,1
"528",4,0,1
"529",0,0,1
"530",3,0,1
"531",0,0,1
"532",10,0,1
"533",0,0,1
"534",158,0,1
"535",0,0,1
"536",3,0,1
"537",0,0,1
"538",0,0,1
"539",24,0,1
"540",7,0,1
"541",23,0,1
"542",1,0,1
"543",13,0,1
"544",0,0,1
"545",0,0,1
"546",0,0,1
"547",0,0,1
"548",6,0,1
"549",0,0,1
"550",0,0,1
"551",0,0,1
"552",0,0,1
"553",0,0,1
