"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"1",0,1,0,0,0,0,0,0,0,0,0
"2",0,1,0,0,0,0,0,0,0,0,0
"3",0,1,0,0,0,0,0,0,0,0,0
"4",1,0,0,1,0,0,0,0,0,0,0
"5",0,1,0,0,0,0,0,0,0,0,0
"6",0,1,0,0,0,0,0,0,0,0,0
"7",0,1,0,0,0,0,0,0,0,0,0
"8",0,1,0,0,0,0,0,0,0,0,0
"9",0,1,0,0,0,0,0,0,0,0,0
"10",0,1,0,0,0,0,0,0,0,0,0
"11",0,1,0,0,0,0,0,0,0,0,0
"12",1,0,0,1,0,0,0,0,0,0,0
"13",1,0,0,0,0,0,0,0,0,1,0
"14",0,1,0,0,0,0,0,0,0,0,0
"15",1,0,0,0,0,0,0,0.25,0,0.75,0
"16",1,0,0,1,0,0,0,0,0,0,0
"17",0,1,0,0,0,0,0,0,0,0,0
"18",0,1,0,0,0,0,0,0,0,0,0
"19",1,0,0,0.5,0,0,0,0.5,0,0,0
"20",0,1,0,0,0,0,0,0,0,0,0
"21",1,0,0,1,0,0,0,0,0,0,0
"22",0,1,0,0,0,0,0,0,0,0,0
"23",1,0,1,0,0,0,0,0,0,0,0
"24",0,1,0,0,0,0,0,0,0,0,0
"25",0,1,0,0,0,0,0,0,0,0,0
"26",0,1,0,0,0,0,0,0,0,0,0
"27",0,1,0,0,0,0,0,0,0,0,0
"28",0,1,0,0,0,0,0,0,0,0,0
"29",0,1,0,0,0,0,0,0,0,0,0
"30",0,1,0,0,0,0,0,0,0,0,0
"31",0,1,0,0,0,0,0,0,0,0,0
"32",1,0,0,0,0,0,0,0,0,1,0
"33",1,0,0,1,0,0,0,0,0,0,0
"34",1,0,0,1,0,0,0,0,0,0,0
"35",0,1,0,0,0,0,0,0,0,0,0
"36",0,1,0,0,0,0,0,0,0,0,0
"37",0,1,0,0,0,0,0,0,0,0,0
"38",0,1,0,0,0,0,0,0,0,0,0
"39",1,0,0,0.75,0,0,0,0.25,0,0,0
"40",0,1,0,0,0,0,0,0,0,0,0
"41",1,0,1,0,0,0,0,0,0,0,0
"42",0,1,0,0,0,0,0,0,0,0,0
"43",0,1,0,0,0,0,0,0,0,0,0
"44",0,1,0,0,0,0,0,0,0,0,0
"45",0,1,0,0,0,0,0,0,0,0,0
"46",0,1,0,0,0,0,0,0,0,0,0
"47",1,0,0,0,0,1,0,0,0,0,0
"48",0,1,0,0,0,0,0,0,0,0,0
"49",0,1,0,0,0,0,0,0,0,0,0
"50",0,1,0,0,0,0,0,0,0,0,0
"51",0,1,0,0,0,0,0,0,0,0,0
"52",0,1,0,0,0,0,0,0,0,0,0
"53",1,0,0,1,0,0,0,0,0,0,0
"54",0,1,0,0,0,0,0,0,0,0,0
"55",0,1,0,0,0,0,0,0,0,0,0
"56",0,1,0,0,0,0,0,0,0,0,0
"57",0,1,0,0,0,0,0,0,0,0,0
"58",0,1,0,0,0,0,0,0,0,0,0
"59",0,1,0,0,0,0,0,0,0,0,0
"60",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"61",0,1,0,0,0,0,0,0,0,0,0
"62",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"63",1,0,0.0416666666666667,0.541666666666667,0,0.0416666666666667,0,0.0416666666666667,0.125,0.208333333333333,0
"64",0,1,0,0,0,0,0,0,0,0,0
"65",1,0,0,0,0,0,0,1,0,0,0
"66",0,1,0,0,0,0,0,0,0,0,0
"67",0,1,0,0,0,0,0,0,0,0,0
"68",0,1,0,0,0,0,0,0,0,0,0
"69",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"70",0,1,0,0,0,0,0,0,0,0,0
"71",0,1,0,0,0,0,0,0,0,0,0
"72",0,1,0,0,0,0,0,0,0,0,0
"73",0,1,0,0,0,0,0,0,0,0,0
"74",0,1,0,0,0,0,0,0,0,0,0
"75",0,1,0,0,0,0,0,0,0,0,0
"76",0,1,0,0,0,0,0,0,0,0,0
"77",1,0,0,0,0,0,0,0,0,1,0
"78",0,1,0,0,0,0,0,0,0,0,0
"79",1,0,0,0,0,0,0,0,0,1,0
"80",1,0,0,1,0,0,0,0,0,0,0
"81",0,1,0,0,0,0,0,0,0,0,0
