"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"353","ttdR",0,1,0,0,0,0,0,0,0,0,0,0,0
"354","nrdH",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"355","nrdI",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"356","sufA",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0,0
"357","sufC",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0,0
"358","sufS",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0,0
"359","selO",0,1,0,0,0,0,0,0,0,0,0,0,0
"360","hcp",1,0,0.875,0,0,0,0,0,0.125,0,0,0,0
"361","nrfB",1,0,0.219512195121951,0.121951219512195,0,0.439024390243903,0.024390243902439,0,0.0975609756097561,0,0.0975609756097561,0,0
"362","nrfC",1,0,0.219512195121951,0.121951219512195,0,0.439024390243903,0.024390243902439,0,0.0975609756097561,0,0.0975609756097561,0,0
"363","potG",1,0,1,0,0,0,0,0,0,0,0,0,0
"364","potI",1,0,1,0,0,0,0,0,0,0,0,0,0
"365","appA",1,0,0.7,0,0,0.1,0,0,0.2,0,0,0,0
"366","betB",1,0,0.5,0,0.5,0,0,0,0,0,0,0,0
"367","betI",1,0,1,0,0,0,0,0,0,0,0,0,0
"368","hybE",1,0,0,0,1,0,0,0,0,0,0,0,0
"369","hybB",1,0,0,0,1,0,0,0,0,0,0,0,0
"370","clpA",0,1,0,0,0,0,0,0,0,0,0,0,0
"371","ydcZ",0,1,0,0,0,0,0,0,0,0,0,0,0
"372","hiuH",1,0,0.5,0,0,0.5,0,0,0,0,0,0,0
"373","hypC",1,0,0.5,0,0,0.166666666666667,0,0,0.333333333333333,0,0,0,0
"374","rsxE",0,1,0,0,0,0,0,0,0,0,0,0,0
"375","clpS",1,0,0,0,0,0,1,0,0,0,0,0,0
"376","fis",1,0,0.2,0.2,0,0.6,0,0,0,0,0,0,0
"377","hypD",1,0,0.5,0,0,0.166666666666667,0,0,0.333333333333333,0,0,0,0
"378","ydhV",1,0,0.166666666666667,0.333333333333333,0,0.333333333333333,0,0,0,0.166666666666667,0,0,0
"379","dmsB",1,0,0,0.263157894736842,0.210526315789474,0,0.157894736842105,0.157894736842105,0,0.105263157894737,0,0.105263157894737,0
"380","pgl",0,1,0,0,0,0,0,0,0,0,0,0,0
"381","ydjA",0,1,0,0,0,0,0,0,0,0,0,0,0
"382","fepB",1,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"383","yhbW",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0
"384","mdtI",1,0,0,0,1,0,0,0,0,0,0,0,0
"385","kefB",0,1,0,0,0,0,0,0,0,0,0,0,0
"386","metJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"387","preT",0,1,0,0,0,0,0,0,0,0,0,0,0
"388","smg",0,1,0,0,0,0,0,0,0,0,0,0,0
"389","ulaC",1,0,0,0.2,0.2,0,0.4,0.2,0,0,0,0,0
"390","yqiA",0,1,0,0,0,0,0,0,0,0,0,0,0
"391","ghoS",0,1,0,0,0,0,0,0,0,0,0,0,0
"392","ycgM",0,1,0,0,0,0,0,0,0,0,0,0,0
"393","hybG",1,0,0,0,1,0,0,0,0,0,0,0,0
"394","entA",1,0,0,1,0,0,0,0,0,0,0,0,0
"395","yoaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"396","ogt",1,0,0,1,0,0,0,0,0,0,0,0,0
"397","selA",0,1,0,0,0,0,0,0,0,0,0,0,0
"398","efeU",0,1,0,0,0,0,0,0,0,0,0,0,0
"399","fadE",1,0,0.0909090909090909,0.636363636363636,0.272727272727273,0,0,0,0,0,0,0,0
"400","ugpC",0,1,0,0,0,0,0,0,0,0,0,0,0
"401","mgsA",0,1,0,0,0,0,0,0,0,0,0,0,0
"402","csrD",0,1,0,0,0,0,0,0,0,0,0,0,0
"403","pykA",1,0,0.25,0,0,0.5,0,0,0.25,0,0,0,0
"404","yaeP",0,1,0,0,0,0,0,0,0,0,0,0,0
"405","trmA",1,0,1,0,0,0,0,0,0,0,0,0,0
"406","pepD",1,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0
"407","yciH",1,0,1,0,0,0,0,0,0,0,0,0,0
"408","yhdH",0,1,0,0,0,0,0,0,0,0,0,0,0
"409","ppsR",0,1,0,0,0,0,0,0,0,0,0,0,0
"410","rutE",1,0,0.428571428571429,0.571428571428571,0,0,0,0,0,0,0,0,0
"411","moeA",1,0,0.2,0.4,0,0.2,0.2,0,0,0,0,0,0
"412","cysE",1,0,0,0,1,0,0,0,0,0,0,0,0
"413","sanA",0,1,0,0,0,0,0,0,0,0,0,0,0
"414","ydiP",0,1,0,0,0,0,0,0,0,0,0,0,0
"415","maoP",0,1,0,0,0,0,0,0,0,0,0,0,0
"416","yhfK",0,1,0,0,0,0,0,0,0,0,0,0,0
"417","yibQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"418","ccmF",1,0,0.242424242424242,0.0909090909090909,0,0.545454545454545,0,0,0.121212121212121,0,0,0,0
"419","recC",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"420","gsiC",0,1,0,0,0,0,0,0,0,0,0,0,0
"421","yfeD",0,1,0,0,0,0,0,0,0,0,0,0,0
"422","gltL",1,0,0.36,0,0,0.64,0,0,0,0,0,0,0
"423","aroF",1,0,0,0.5,0,0,0.5,0,0,0,0,0,0
"424","yebY",0,1,0,0,0,0,0,0,0,0,0,0,0
"425","mutM",1,0,0,0.75,0.25,0,0,0,0,0,0,0,0
"426","mdtC",1,0,1,0,0,0,0,0,0,0,0,0,0
"427","ghoT",0,1,0,0,0,0,0,0,0,0,0,0,0
"428","torD",1,0,0,1,0,0,0,0,0,0,0,0,0
"429","agaV",1,0,0,1,0,0,0,0,0,0,0,0,0
"430","yafD",1,0,1,0,0,0,0,0,0,0,0,0,0
"431","cdsA",0,1,0,0,0,0,0,0,0,0,0,0,0
"432","glgC",1,0,0.166666666666667,0.416666666666667,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0
"433","amn",0,1,0,0,0,0,0,0,0,0,0,0,0
"434","uhpB",0,1,0,0,0,0,0,0,0,0,0,0,0
"435","ybhG",0,1,0,0,0,0,0,0,0,0,0,0,0
"436","pck",1,0,1,0,0,0,0,0,0,0,0,0,0
"437","chaA",0,1,0,0,0,0,0,0,0,0,0,0,0
"438","ydhR",0,1,0,0,0,0,0,0,0,0,0,0,0
"439","ydgJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"440","yjjP",0,1,0,0,0,0,0,0,0,0,0,0,0
"441","yqaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"442","ais",0,1,0,0,0,0,0,0,0,0,0,0,0
"443","ccmH",1,0,0.205128205128205,0.128205128205128,0,0.461538461538462,0.0769230769230769,0.0256410256410256,0.102564102564103,0,0,0,0
"444","ybiV",0,1,0,0,0,0,0,0,0,0,0,0,0
"445","ldtE",0,1,0,0,0,0,0,0,0,0,0,0,0
"446","uspE",1,0,0,0.5,0,0,0.5,0,0,0,0,0,0
"447","glpK",0,1,0,0,0,0,0,0,0,0,0,0,0
"448","pheP",0,1,0,0,0,0,0,0,0,0,0,0,0
"449","ynaJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"450","nanE",1,0,0,0.5,0,0,0.5,0,0,0,0,0,0
"451","mlaF",0,1,0,0,0,0,0,0,0,0,0,0,0
"452","lysO",0,1,0,0,0,0,0,0,0,0,0,0,0
"453","zraR",1,0,1,0,0,0,0,0,0,0,0,0,0
"454","envC",0,1,0,0,0,0,0,0,0,0,0,0,0
"455","arfB",0,1,0,0,0,0,0,0,0,0,0,0,0
"456","bfd",0,1,0,0,0,0,0,0,0,0,0,0,0
"457","gluQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"458","yjjW",0,1,0,0,0,0,0,0,0,0,0,0,0
"459","putP",1,0,0,0,1,0,0,0,0,0,0,0,0
"460","speC",1,0,0,1,0,0,0,0,0,0,0,0,0
"461","exuT",1,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0
"462","ybjM",0,1,0,0,0,0,0,0,0,0,0,0,0
"463","phoA",1,0,0.5,0,0,0.5,0,0,0,0,0,0,0
"464","cusR",1,0,0,0,0,1,0,0,0,0,0,0,0
"465","ispA",0,1,0,0,0,0,0,0,0,0,0,0,0
"466","yjaH",0,1,0,0,0,0,0,0,0,0,0,0,0
"467","fepG",0,1,0,0,0,0,0,0,0,0,0,0,0
"468","nrdR",0,1,0,0,0,0,0,0,0,0,0,0,0
"469","pdeK",0,1,0,0,0,0,0,0,0,0,0,0,0
"470","glnD",1,0,0.111111111111111,0.444444444444444,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0.111111111111111,0,0
