"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"Plastic
genes",0.365853658536585,99.6341463414634,0.365853658536585,0,0.365853658536585,0,0,0,0
"Non-plastic
genes",0.18450184501845,99.8154981549816,0,0.18450184501845,0.18450184501845,0,0,0,0
