"","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"1",1,0,0.619047619047619,0.380952380952381,0,0,0,0,0,0,0,0,0
"2",1,0,0.235294117647059,0.558823529411765,0.176470588235294,0,0,0,0.0294117647058824,0,0,0,0
"3",1,0,0.76923076923077,0.153846153846154,0,0,0.0256410256410256,0,0.0256410256410256,0.0256410256410256,0,0,0
"4",1,0,0.648648648648648,0.324324324324324,0,0,0,0,0.027027027027027,0,0,0,0
"5",1,0,0,1,0,0,0,0,0,0,0,0,0
"6",1,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0
"7",1,0,0.157894736842105,0.315789473684211,0.157894736842105,0.0526315789473684,0,0,0,0.105263157894737,0.210526315789474,0,0
"8",1,0,0,1,0,0,0,0,0,0,0,0,0
"9",0,1,0,0,0,0,0,0,0,0,0,0,0
"10",1,0,0.333333333333333,0.125,0,0.0208333333333333,0.0625,0.0208333333333333,0.125,0.229166666666667,0.0416666666666667,0.0416666666666667,0
"11",1,0,0.2,0.2,0,0.1,0,0,0.2,0.1,0.2,0,0
"12",1,0,0.875,0,0,0,0,0,0.125,0,0,0,0
"13",1,0,0.166666666666667,0.5,0,0,0,0,0,0.333333333333333,0,0,0
"14",1,0,0,0,0.2,0,0.2,0,0,0,0.4,0.2,0
"15",1,0,1,0,0,0,0,0,0,0,0,0,0
"16",1,0,1,0,0,0,0,0,0,0,0,0,0
"17",1,0,1,0,0,0,0,0,0,0,0,0,0
"18",1,0,1,0,0,0,0,0,0,0,0,0,0
"19",1,0,0.875,0,0,0,0,0,0,0.125,0,0,0
"20",1,0,1,0,0,0,0,0,0,0,0,0,0
"21",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"22",1,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0
"23",1,0,0.523809523809524,0.19047619047619,0.0476190476190476,0.0476190476190476,0,0,0,0,0.19047619047619,0,0
"24",1,0,1,0,0,0,0,0,0,0,0,0,0
"25",1,0,1,0,0,0,0,0,0,0,0,0,0
"26",1,0,0.3,0.3,0,0.1,0,0,0.2,0.1,0,0,0
"27",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"28",0,1,0,0,0,0,0,0,0,0,0,0,0
"29",1,0,0,0,1,0,0,0,0,0,0,0,0
"30",1,0,0.894736842105263,0,0,0,0,0,0.105263157894737,0,0,0,0
"31",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"32",0,1,0,0,0,0,0,0,0,0,0,0,0
"33",0,1,0,0,0,0,0,0,0,0,0,0,0
"34",1,0,0,1,0,0,0,0,0,0,0,0,0
"35",1,0,0.75,0,0,0,0,0,0.25,0,0,0,0
"36",0,1,0,0,0,0,0,0,0,0,0,0,0
"37",0,1,0,0,0,0,0,0,0,0,0,0,0
"38",1,0,0.538461538461539,0.153846153846154,0,0.0769230769230769,0,0,0.230769230769231,0,0,0,0
"39",1,0,0.320754716981132,0.30188679245283,0.132075471698113,0,0,0,0.0188679245283019,0.113207547169811,0.0754716981132075,0.0377358490566038,0
"40",1,0,0.363636363636364,0.545454545454546,0.0909090909090909,0,0,0,0,0,0,0,0
"41",1,0,0.25,0.5,0.25,0,0,0,0,0,0,0,0
"42",0,1,0,0,0,0,0,0,0,0,0,0,0
"43",1,0,0,0.75,0.25,0,0,0,0,0,0,0,0
"44",0,1,0,0,0,0,0,0,0,0,0,0,0
"45",1,0,1,0,0,0,0,0,0,0,0,0,0
"46",1,0,1,0,0,0,0,0,0,0,0,0,0
"47",1,0,0.5,0,0,0.166666666666667,0,0,0.333333333333333,0,0,0,0
"48",1,0,0,1,0,0,0,0,0,0,0,0,0
"49",1,0,0,0,0,0,0,0,1,0,0,0,0
"50",1,0,1,0,0,0,0,0,0,0,0,0,0
"51",1,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"52",1,0,0,0.5,0,0,0,0,0.5,0,0,0,0
"53",1,0,1,0,0,0,0,0,0,0,0,0,0
"54",1,0,0,1,0,0,0,0,0,0,0,0,0
"55",0,1,0,0,0,0,0,0,0,0,0,0,0
"56",1,0,1,0,0,0,0,0,0,0,0,0,0
"57",1,0,0,0.571428571428571,0.142857142857143,0,0.142857142857143,0,0,0,0.142857142857143,0,0
"58",0,1,0,0,0,0,0,0,0,0,0,0,0
"59",0,1,0,0,0,0,0,0,0,0,0,0,0
"60",1,0,1,0,0,0,0,0,0,0,0,0,0
"61",1,0,1,0,0,0,0,0,0,0,0,0,0
"62",1,0,0.8,0,0,0.2,0,0,0,0,0,0,0
"63",1,0,1,0,0,0,0,0,0,0,0,0,0
"64",1,0,1,0,0,0,0,0,0,0,0,0,0
"65",1,0,1,0,0,0,0,0,0,0,0,0,0
"66",0,1,0,0,0,0,0,0,0,0,0,0,0
"67",0,1,0,0,0,0,0,0,0,0,0,0,0
"68",0,1,0,0,0,0,0,0,0,0,0,0,0
"69",0,1,0,0,0,0,0,0,0,0,0,0,0
"70",1,0,0,1,0,0,0,0,0,0,0,0,0
"71",1,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0
"72",1,0,0.25,0.75,0,0,0,0,0,0,0,0,0
"73",1,0,0.8,0,0.1,0.1,0,0,0,0,0,0,0
"74",1,0,0.416666666666667,0.5,0.0833333333333333,0,0,0,0,0,0,0,0
"75",1,0,0,0.75,0.25,0,0,0,0,0,0,0,0
"76",0,1,0,0,0,0,0,0,0,0,0,0,0
"77",0,1,0,0,0,0,0,0,0,0,0,0,0
"78",1,0,0.222222222222222,0.555555555555556,0.111111111111111,0,0,0,0.111111111111111,0,0,0,0
"79",1,0,0.463414634146342,0.487804878048781,0.0487804878048781,0,0,0,0,0,0,0,0
"80",1,0,0.4,0.6,0,0,0,0,0,0,0,0,0
"81",1,0,1,0,0,0,0,0,0,0,0,0,0
"82",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"83",1,0,1,0,0,0,0,0,0,0,0,0,0
"84",1,0,1,0,0,0,0,0,0,0,0,0,0
"85",1,0,1,0,0,0,0,0,0,0,0,0,0
"86",1,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"87",1,0,1,0,0,0,0,0,0,0,0,0,0
"88",1,0,1,0,0,0,0,0,0,0,0,0,0
"89",1,0,1,0,0,0,0,0,0,0,0,0,0
"90",1,0,1,0,0,0,0,0,0,0,0,0,0
"91",1,0,1,0,0,0,0,0,0,0,0,0,0
"92",1,0,1,0,0,0,0,0,0,0,0,0,0
