"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"Plastic
genes",37.345971563981,62.654028436019,3.02681178747529,15.1457534040472,2.45439328970135,2.45394192432107,4.1710897054499,3.10545023696683,3.84052098507075,3.14801023094862,0
"Non-plastic
genes",13.4596211365902,86.5403788634098,0.614822200066467,4.59454968428049,0.814223994682619,0.69790628115653,2.37620471917581,0.648055832502493,1.78630774343636,1.92755068128946,0
