"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"1",0,1,0,0,0,0,0,0,0
"2",0,1,0,0,0,0,0,0,0
"3",1,0,0,1,0.6,0.4,0,0,0
"4",1,0,0,1,0.5,0.5,0,0,0
"5",1,0,0,1,0.333333333333333,0.666666666666667,0,0,0
"6",1,0,0,1,1,0,0,0,0
"7",0,1,0,0,0,0,0,0,0
"8",1,0,0,1,1,0,0,0,0
"9",1,0,0,1,0.333333333333333,0.5,0.166666666666667,0,0
"10",1,0,0.333333333333333,0.666666666666667,1,0,0,0,0
"11",1,0,0,1,0.25,0.125,0.375,0.25,0
"12",1,0,0.0555555555555556,0.944444444444445,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0
"13",1,0,0,1,0.333333333333333,0,0.666666666666667,0,0
"14",0,1,0,0,0,0,0,0,0
"15",0,1,0,0,0,0,0,0,0
"16",0,1,0,0,0,0,0,0,0
"17",0,1,0,0,0,0,0,0,0
"18",1,0,0,1,0.571428571428571,0.142857142857143,0.285714285714286,0,0
"19",0,1,0,0,0,0,0,0,0
"20",1,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"21",1,0,0.05,0.95,0.2,0.3,0.35,0.15,0
"22",1,0,0,1,0.1875,0.25,0.3125,0.25,0
"23",1,0,0,1,0.117647058823529,0.294117647058824,0.352941176470588,0.235294117647059,0
"24",0,1,0,0,0,0,0,0,0
"25",0,1,0,0,0,0,0,0,0
"26",0,1,0,0,0,0,0,0,0
"27",0,1,0,0,0,0,0,0,0
"28",1,0,0.0454545454545455,0.954545454545454,0.318181818181818,0.227272727272727,0.272727272727273,0.181818181818182,0
"29",1,0,0,1,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0
"30",1,0,0,1,0.0476190476190476,0.19047619047619,0.380952380952381,0.380952380952381,0
"31",0,1,0,0,0,0,0,0,0
"32",1,0,0,1,0.4,0.4,0.2,0,0
"33",0,1,0,0,0,0,0,0,0
"34",0,1,0,0,0,0,0,0,0
"35",0,1,0,0,0,0,0,0,0
"36",1,0,0,1,1,0,0,0,0
"37",0,1,0,0,0,0,0,0,0
"38",0,1,0,0,0,0,0,0,0
"39",0,1,0,0,0,0,0,0,0
"40",1,0,0,1,1,0,0,0,0
"41",0,1,0,0,0,0,0,0,0
"42",1,0,0,1,0.5,0.5,0,0,0
"43",1,0,0.111111111111111,0.888888888888889,0.444444444444444,0.111111111111111,0.222222222222222,0.222222222222222,0
"44",0,1,0,0,0,0,0,0,0
"45",1,0,0,1,0.333333333333333,0,0.666666666666667,0,0
"46",0,1,0,0,0,0,0,0,0
"47",1,0,0,1,0.25,0.125,0.25,0.375,0
"48",1,0,0,1,0.5,0.5,0,0,0
"49",0,1,0,0,0,0,0,0,0
"50",1,0,0,1,0.666666666666667,0.333333333333333,0,0,0
"51",0,1,0,0,0,0,0,0,0
"52",0,1,0,0,0,0,0,0,0
"53",1,0,0.0909090909090909,0.909090909090909,0.363636363636364,0.0909090909090909,0.363636363636364,0.181818181818182,0
"54",1,0,0,1,0.25,0.416666666666667,0.25,0.0833333333333333,0
"55",1,0,0,1,0.375,0.25,0.25,0.125,0
"56",0,1,0,0,0,0,0,0,0
"57",1,0,0,1,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0
"58",0,1,0,0,0,0,0,0,0
"59",0,1,0,0,0,0,0,0,0
"60",1,0,0,1,0.25,0.416666666666667,0.25,0.0833333333333333,0
"61",1,0,0.166666666666667,0.833333333333333,0.833333333333333,0.166666666666667,0,0,0
"62",1,0,0,1,0.75,0.25,0,0,0
"63",1,0,0,1,1,0,0,0,0
"64",1,0,0,1,0.5,0,0.5,0,0
"65",0,1,0,0,0,0,0,0,0
"66",0,1,0,0,0,0,0,0,0
"67",1,0,0,1,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0
"68",0,1,0,0,0,0,0,0,0
"69",1,0,0.285714285714286,0.714285714285714,0.285714285714286,0.214285714285714,0.285714285714286,0.214285714285714,0
"70",0,1,0,0,0,0,0,0,0
"71",0,1,0,0,0,0,0,0,0
"72",0,1,0,0,0,0,0,0,0
"73",1,0,0.125,0.875,0.5,0.25,0.25,0,0
"74",1,0,0,1,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0
"75",0,1,0,0,0,0,0,0,0
