"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"1",1,0,0.0737704918032787,0.315573770491804,0.114754098360656,0.0942622950819672,0.0163934426229508,0.172131147540984,0.102459016393443,0.110655737704918,0
"2",1,0,0.193069306930693,0.123762376237624,0.0841584158415842,0.0891089108910891,0.138613861386139,0.0297029702970297,0.148514851485149,0.193069306930693,0
"3",1,0,0.144796380090498,0.203619909502263,0.104072398190045,0.081447963800905,0.0678733031674208,0.0769230769230769,0.167420814479638,0.153846153846154,0
"4",1,0,0.181818181818182,0.0606060606060606,0.121212121212121,0.151515151515152,0.0606060606060606,0.151515151515152,0.121212121212121,0.151515151515152,0
"5",1,0,0,0.454545454545455,0.109090909090909,0.0363636363636364,0,0.272727272727273,0.0909090909090909,0.0363636363636364,0
"6",1,0,0.209302325581395,0.162790697674419,0.186046511627907,0.0465116279069767,0.0930232558139535,0.0465116279069767,0.116279069767442,0.13953488372093,0
"7",1,0,0.131578947368421,0.131578947368421,0.0263157894736842,0.157894736842105,0.0789473684210526,0.184210526315789,0.0789473684210526,0.210526315789474,0
"8",1,0,0,0.365384615384615,0.0961538461538462,0.0576923076923077,0.0192307692307692,0.269230769230769,0.134615384615385,0.0576923076923077,0
"9",1,0,0,0.513513513513514,0.135135135135135,0,0,0.216216216216216,0.027027027027027,0.108108108108108,0
"10",1,0,0.0232558139534884,0.348837209302325,0.162790697674419,0.13953488372093,0.0232558139534884,0.116279069767442,0.13953488372093,0.0465116279069767,0
"11",1,0,0.04,0.38,0.18,0.08,0,0.16,0.04,0.12,0
"12",1,0,0.0576923076923077,0.307692307692308,0.173076923076923,0.0961538461538462,0.0769230769230769,0.0961538461538462,0.115384615384615,0.0769230769230769,0
"13",1,0,0.027027027027027,0.351351351351351,0.0810810810810811,0.027027027027027,0.027027027027027,0.243243243243243,0.135135135135135,0.108108108108108,0
"14",1,0,0.08,0.24,0.16,0.08,0.0466666666666667,0.173333333333333,0.113333333333333,0.106666666666667,0
"15",1,0,0.0346534653465347,0.346534653465347,0.0742574257425743,0.0891089108910891,0.0297029702970297,0.202970297029703,0.0841584158415842,0.138613861386139,0
"16",1,0,0,0.516666666666667,0,0,0,0.483333333333333,0,0,0
"17",1,0,0.0338983050847458,0.23728813559322,0.0677966101694915,0.135593220338983,0.0169491525423729,0.220338983050848,0.169491525423729,0.11864406779661,0
"18",1,0,0,0.172413793103448,0.0689655172413793,0.0689655172413793,0,0.275862068965517,0.137931034482759,0.275862068965517,0
"19",1,0,0.0810810810810811,0.108108108108108,0.135135135135135,0.0810810810810811,0.0540540540540541,0.189189189189189,0.189189189189189,0.162162162162162,0
"20",1,0,0.0392156862745098,0.274509803921569,0.137254901960784,0.0784313725490196,0,0.254901960784314,0.137254901960784,0.0784313725490196,0
"21",1,0,0.156862745098039,0.0784313725490196,0.117647058823529,0.176470588235294,0.0588235294117647,0.0980392156862745,0.156862745098039,0.156862745098039,0
"22",1,0,0.0444444444444444,0.155555555555556,0.155555555555556,0.0444444444444444,0.0666666666666667,0.2,0.155555555555556,0.177777777777778,0
"23",1,0,0.0535714285714286,0.196428571428571,0.0535714285714286,0.125,0.0357142857142857,0.214285714285714,0.178571428571429,0.142857142857143,0
"24",1,0,0.217391304347826,0.0217391304347826,0.108695652173913,0.130434782608696,0.173913043478261,0.0652173913043478,0.130434782608696,0.152173913043478,0
"25",1,0,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.173913043478261,0.217391304347826,0.0869565217391304,0.217391304347826,0
"26",1,0,0.0397727272727273,0.363636363636363,0.113636363636364,0.0852272727272727,0.0284090909090909,0.153409090909091,0.102272727272727,0.113636363636364,0
"27",1,0,0.2875,0.125,0.125,0.05,0.1125,0,0.1375,0.1625,0
