"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"Plastic
genes",11.6731517509728,88.3268482490272,1.16731517509728,10.5058365758755,11.6731517509728,0,0,0,0
"Non-plastic
genes",0,100,0,0,0,0,0,0,0
