"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"Plastic
genes",9.52380952380952,90.4761904761905,0,9.52380952380952,9.52380952380952,0,0,0,0
"Non-plastic
genes",0,100,0,0,0,0,0,0,0
