"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",0,0,1
"3",5,0,1
"4",8,0,1
"5",3,0,1
"6",1,0,1
"7",0,0,1
"8",1,0,1
"9",6,0,1
"10",3,0,1
"11",8,0,1
"12",18,0,1
"13",3,0,1
"14",0,0,1
"15",0,0,1
"16",0,0,1
"17",0,0,1
"18",7,0,1
"19",0,0,1
"20",3,0,1
"21",20,0,1
"22",16,0,1
"23",17,0,1
"24",0,0,1
"25",0,0,1
"26",0,0,1
"27",0,0,1
"28",22,0,1
"29",6,0,1
"30",21,0,1
"31",0,0,1
"32",5,0,1
"33",0,0,1
"34",0,0,1
"35",0,0,1
"36",2,0,1
"37",0,0,1
"38",0,0,1
"39",0,0,1
"40",1,0,1
"41",0,0,1
"42",2,0,1
"43",9,0,1
"44",0,0,1
"45",3,0,1
"46",0,0,1
"47",8,0,1
"48",4,0,1
"49",0,0,1
"50",6,0,1
"51",0,0,1
"52",0,0,1
"53",11,0,1
"54",12,0,1
"55",8,0,1
"56",0,0,1
"57",6,0,1
"58",0,0,1
"59",0,0,1
"60",12,0,1
"61",6,0,1
"62",4,0,1
"63",1,0,1
"64",2,0,1
"65",0,0,1
"66",0,0,1
"67",6,0,1
"68",0,0,1
"69",14,0,1
"70",0,0,1
"71",0,0,1
"72",0,0,1
"73",8,0,1
"74",6,0,1
"75",0,0,1
"76",7,0,1
"77",0,0,1
"78",0,0,1
"79",10,0,1
"80",0,0,1
"81",0,0,1
"82",1,0,1
"83",6,0,1
"84",3,0,1
"85",0,0,1
"86",0,0,1
"87",2,0,1
"88",4,0,1
"89",5,0,1
"90",7,0,1
"91",0,0,1
"92",0,0,1
"93",0,0,1
"94",0,0,1
"95",3,0,1
"96",0,0,1
"97",15,0,1
"98",4,0,1
"99",17,0,1
"100",0,0,1
"101",0,0,1
"102",0,0,1
"103",10,0,1
"104",2,0,1
"105",7,0,1
"106",2,0,1
"107",0,0,1
"108",3,0,1
"109",0,0,1
"110",0,0,1
"111",1,0,1
"112",0,0,1
"113",0,0,1
"114",9,0,1
"115",5,0,1
"116",0,0,1
"117",0,0,1
"118",3,0,1
"119",0,0,1
"120",5,0,1
"121",0,0,1
"122",4,0,1
"123",0,0,1
"124",0,0,1
"125",0,0,1
"126",2,0,1
"127",20,0,1
"128",12,0,1
"129",0,0,1
"130",0,0,1
"131",0,0,1
"132",3,0,1
"133",5,0,1
"134",2,0,1
"135",6,0,1
"136",0,0,1
"137",0,0,1
"138",0,0,1
"139",1,0,1
"140",0,0,1
"141",0,0,1
"142",5,0,1
"143",1,0,1
"144",0,0,1
"145",7,0,1
"146",2,0,1
"147",0,0,1
"148",0,0,1
"149",0,0,1
"150",8,0,1
"151",5,0,1
"152",10,0,1
"153",0,0,1
"154",0,0,1
"155",6,0,1
"156",0,0,1
"157",11,0,1
"158",0,0,1
"159",6,0,1
"160",0,0,1
"161",0,0,1
"162",0,0,1
"163",4,0,1
"164",0,0,1
"165",6,0,1
"166",33,0,1
"167",12,0,1
"168",13,0,1
"169",0,0,1
"170",18,0,1
"171",0,0,1
"172",12,0,1
"173",8,0,1
"174",0,0,1
"175",8,0,1
"176",0,0,1
"177",0,0,1
"178",13,0,1
"179",18,0,1
"180",0,0,1
"181",17,0,1
"182",16,0,1
"183",20,0,1
"184",5,0,1
"185",9,0,1
"186",2,0,1
"187",0,0,1
"188",0,0,1
"189",3,0,1
"190",6,0,1
"191",1,0,1
"192",0,0,1
"193",3,0,1
"194",0,0,1
"195",2,0,1
"196",8,0,1
"197",5,0,1
"198",10,0,1
"199",0,0,1
"200",5,0,1
"201",9,0,1
"202",6,0,1
"203",0,0,1
"204",14,0,1
"205",0,0,1
"206",0,0,1
"207",0,0,1
"208",7,0,1
"209",8,0,1
"210",0,0,1
"211",0,0,1
"212",0,0,1
"213",0,0,1
"214",0,0,1
"215",0,0,1
"216",0,0,1
"217",1,0,1
"218",3,0,1
"219",5,0,1
"220",6,0,1
"221",2,0,1
"222",2,0,1
"223",0,0,1
"224",0,0,1
"225",6,0,1
"226",10,0,1
"227",0,0,1
"228",0,0,1
"229",0,0,1
"230",8,0,1
"231",3,0,1
"232",0,0,1
"233",0,0,1
"234",0,0,1
"235",0,0,1
"236",5,0,1
"237",0,0,1
"238",0,0,1
"239",3,0,1
"240",6,0,1
"241",0,0,1
"242",66,0,1
"243",24,0,1
"244",17,0,1
"245",6,0,1
"246",24,0,1
"247",21,0,1
"248",0,0,1
"249",0,0,1
"250",27,0,1
"251",12,0,1
"252",26,0,1
"253",13,0,1
"254",10,0,1
"255",0,0,1
"256",0,0,1
"257",19,0,1
"258",4,0,1
"259",0,0,1
"260",0,0,1
"261",5,0,1
"262",0,0,1
"263",3,0,1
"264",0,0,1
"265",0,0,1
"266",0,0,1
"267",6,0,1
"268",6,0,1
"269",15,0,1
"270",4,0,1
"271",0,0,1
"272",0,0,1
"273",9,0,1
"274",0,0,1
"275",0,0,1
"276",0,0,1
"277",25,0,1
