"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"Plastic
genes",11.6731517509728,88.3268482490272,0.778210116731518,10.8949416342412,11.6731517509728,0,0,0,0
"Non-plastic
genes",0,100,0,0,0,0,0,0,0
