"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",0,0,1
"3",0,0,1
"4",0,0,1
"5",0,0,1
"6",6,0,1
"7",14,0,1
"8",0,0,1
"9",1,0,1
"10",0,0,1
"11",0,0,1
"12",4,0,1
"13",0,0,1
"14",9,0,1
"15",7,0,1
"16",0,0,1
"17",0,0,1
"18",4,0,1
"19",0,0,1
"20",2,0,1
"21",0,0,1
"22",0,0,1
"23",0,0,1
"24",0,0,1
"25",1,0,1
"26",0,0,1
"27",0,0,1
"28",1,0,1
"29",4,0,1
"30",2,0,1
"31",2,0,1
"32",2,0,1
"33",0,0,1
"34",0,0,1
"35",5,0,1
"36",0,0,1
"37",4,0,1
"38",0,0,1
"39",0,0,1
"40",4,0,1
"41",1,0,1
"42",0,0,1
"43",0,0,1
"44",0,0,1
"45",1,0,1
"46",0,0,1
"47",0,0,1
"48",0,0,1
"49",0,0,1
"50",0,0,1
"51",2,0,1
"52",0,0,1
"53",0,0,1
"54",0,0,1
"55",1,0,1
"56",44,0,1
"57",1,0,1
"58",0,0,1
"59",2,0,1
"60",0,0,1
"61",0,0,1
"62",0,0,1
"63",15,0,1
"64",3,0,1
"65",2,0,1
"66",0,0,1
"67",2,0,1
"68",0,0,1
"69",4,0,1
"70",1,0,1
"71",0,0,1
"72",9,0,1
"73",1,0,1
"74",0,0,1
"75",0,0,1
"76",1,0,1
"77",0,0,1
"78",2,0,1
"79",0,0,1
"80",2,0,1
"81",66,0,1
"82",0,0,1
"83",0,0,1
"84",15,0,1
"85",0,0,1
"86",0,0,1
"87",32,0,1
"88",1,0,1
"89",4,0,1
"90",0,0,1
