"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"1",1,0,0.916666666666667,0.0833333333333333,0.166666666666667,0.25,0.166666666666667,0.416666666666667,0
"2",1,0,1,0,0.25,0.25,0.5,0,0
"3",1,0,0,0.999999999999999,0.0909090909090909,0.151515151515152,0.272727272727273,0.484848484848485,0
"4",1,0,0,1,1,0,0,0,0
"5",0,1,0,0,0,0,0,0,0
"6",0,1,0,0,0,0,0,0,0
"7",1,0,0,0.999999999999999,0.108108108108108,0.162162162162162,0.378378378378378,0.351351351351351,0
"8",0,1,0,0,0,0,0,0,0
"9",0,1,0,0,0,0,0,0,0
"10",1,0,0.17557251908397,0.824427480916032,0.0534351145038168,0.137404580152672,0.290076335877863,0.519083969465649,0
"11",0,1,0,0,0,0,0,0,0
"12",0,1,0,0,0,0,0,0,0
"13",1,0,0,1,1,0,0,0,0
"14",0,1,0,0,0,0,0,0,0
"15",1,0,0.214285714285714,0.785714285714285,0.107142857142857,0.107142857142857,0.392857142857143,0.392857142857143,0
"16",1,0,0,1,0.0625,0.0625,0.4375,0.4375,0
"17",1,0,0,1,0.285714285714286,0.285714285714286,0.428571428571429,0,0
"18",0,1,0,0,0,0,0,0,0
"19",1,0,1,0,0.2,0.2,0,0.6,0
"20",1,0,0,1,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0
"21",0,1,0,0,0,0,0,0,0
"22",0,1,0,0,0,0,0,0,0
"23",1,0,0,1,0.0476190476190476,0.0952380952380952,0.238095238095238,0.619047619047619,0
"24",1,0,1,0,0.1,0.2,0.5,0.2,0
"25",1,0,1,0,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0
"26",1,0,0.368421052631579,0.631578947368421,0.105263157894737,0.105263157894737,0.421052631578947,0.368421052631579,0
"27",0,1,0,0,0,0,0,0,0
"28",0,1,0,0,0,0,0,0,0
"29",0,1,0,0,0,0,0,0,0
"30",1,0,0.634146341463415,0.365853658536585,0.0487804878048781,0.0975609756097561,0.268292682926829,0.585365853658537,0
"31",0,1,0,0,0,0,0,0,0
"32",0,1,0,0,0,0,0,0,0
"33",0,1,0,0,0,0,0,0,0
"34",0,1,0,0,0,0,0,0,0
"35",0,1,0,0,0,0,0,0,0
"36",0,1,0,0,0,0,0,0,0
"37",0,1,0,0,0,0,0,0,0
"38",1,0,0.106382978723404,0.893617021276594,0.074468085106383,0.170212765957447,0.297872340425532,0.457446808510638,0
"39",1,0,0.00561797752808989,0.994382022471912,0.0337078651685393,0.0955056179775281,0.314606741573034,0.5561797752809,0
"40",1,0,0,1,0.117647058823529,0.176470588235294,0.294117647058824,0.411764705882353,0
"41",0,1,0,0,0,0,0,0,0
"42",0,1,0,0,0,0,0,0,0
"43",0,1,0,0,0,0,0,0,0
"44",0,1,0,0,0,0,0,0,0
"45",0,1,0,0,0,0,0,0,0
"46",1,0,0,1,0.136363636363636,0.181818181818182,0.318181818181818,0.363636363636364,0
"47",1,0,0,1,0.1,0.1,0.4,0.4,0
"48",0,1,0,0,0,0,0,0,0
"49",0,1,0,0,0,0,0,0,0
"50",1,0,0,0.999999999999999,0.0789473684210526,0.131578947368421,0.342105263157895,0.447368421052631,0
"51",0,1,0,0,0,0,0,0,0
"52",0,1,0,0,0,0,0,0,0
"53",1,0,0,1,0.1,0.1,0.4,0.4,0
"54",0,1,0,0,0,0,0,0,0
"55",0,1,0,0,0,0,0,0,0
"56",0,1,0,0,0,0,0,0,0
"57",1,0,1,0,0.0909090909090909,0.181818181818182,0.545454545454546,0.181818181818182,0
"58",1,0,0,1,0.0714285714285714,0.142857142857143,0.357142857142857,0.428571428571428,0
"59",0,1,0,0,0,0,0,0,0
"60",0,1,0,0,0,0,0,0,0
"61",0,1,0,0,0,0,0,0,0
"62",0,1,0,0,0,0,0,0,0
"63",0,1,0,0,0,0,0,0,0
"64",0,1,0,0,0,0,0,0,0
"65",0,1,0,0,0,0,0,0,0
"66",0,1,0,0,0,0,0,0,0
"67",0,1,0,0,0,0,0,0,0
"68",0,1,0,0,0,0,0,0,0
"69",0,1,0,0,0,0,0,0,0
"70",0,1,0,0,0,0,0,0,0
"71",1,0,0,1,1,0,0,0,0
"72",0,1,0,0,0,0,0,0,0
"73",1,0,0,1,0.25,0.0625,0.25,0.4375,0
"74",1,0,0,1,0.3125,0.125,0.5625,0,0
"75",0,1,0,0,0,0,0,0,0
"76",0,1,0,0,0,0,0,0,0
"77",0,1,0,0,0,0,0,0,0
"78",0,1,0,0,0,0,0,0,0
"79",1,0,0,1,0.125,0.125,0.5,0.25,0
"80",0,1,0,0,0,0,0,0,0
"81",1,0,0,1,0.166666666666667,0.0833333333333333,0.416666666666667,0.333333333333333,0
"82",1,0,0,1,0,0,1,0,0
"83",0,1,0,0,0,0,0,0,0
"84",1,0,0,1,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0
"85",1,0,0.222222222222222,0.777777777777778,0.444444444444444,0,0.555555555555556,0,0
"86",1,0,0,1,0.2,0.2,0.6,0,0
"87",0,1,0,0,0,0,0,0,0
"88",0,1,0,0,0,0,0,0,0
"89",0,1,0,0,0,0,0,0,0
"90",1,0,1,0,0.333333333333333,0,0.666666666666667,0,0
"91",1,0,0.0714285714285714,0.928571428571428,0.142857142857143,0.0714285714285714,0.357142857142857,0.428571428571428,0
"92",1,0,1,0,0.25,0.25,0.25,0.25,0
"93",0,1,0,0,0,0,0,0,0
"94",0,1,0,0,0,0,0,0,0
"95",0,1,0,0,0,0,0,0,0
"96",0,1,0,0,0,0,0,0,0
"97",0,1,0,0,0,0,0,0,0
"98",0,1,0,0,0,0,0,0,0
"99",0,1,0,0,0,0,0,0,0
"100",0,1,0,0,0,0,0,0,0
"101",0,1,0,0,0,0,0,0,0
"102",0,1,0,0,0,0,0,0,0
"103",0,1,0,0,0,0,0,0,0
"104",0,1,0,0,0,0,0,0,0
"105",0,1,0,0,0,0,0,0,0
"106",1,0,0,0.999999999999999,0.032258064516129,0.0645161290322581,0.290322580645161,0.612903225806451,0
"107",0,1,0,0,0,0,0,0,0
"108",1,0,0,1,0.166666666666667,0,0.277777777777778,0.555555555555556,0
"109",1,0,0,1,0.111111111111111,0.111111111111111,0.333333333333333,0.444444444444444,0
"110",0,1,0,0,0,0,0,0,0
"111",1,0,0,1,0.5,0.5,0,0,0
"112",0,1,0,0,0,0,0,0,0
"113",1,0,0.132075471698113,0.867924528301887,0.113207547169811,0.264150943396226,0.245283018867925,0.377358490566038,0
"114",1,0,0.0454545454545455,0.954545454545454,0.0454545454545455,0.0454545454545455,0.454545454545455,0.454545454545455,0
"115",0,1,0,0,0,0,0,0,0
"116",0,1,0,0,0,0,0,0,0
"117",1,0,0,1,0.0357142857142857,0.107142857142857,0.285714285714286,0.571428571428571,0
"118",1,0,0.0909090909090909,0.909090909090909,0.181818181818182,0,0.363636363636364,0.454545454545455,0
"119",0,1,0,0,0,0,0,0,0
"120",1,0,0,1,0.117647058823529,0.176470588235294,0.294117647058824,0.411764705882353,0
"121",0,1,0,0,0,0,0,0,0
"122",0,1,0,0,0,0,0,0,0
"123",0,1,0,0,0,0,0,0,0
"124",0,1,0,0,0,0,0,0,0
"125",1,0,0,1,0.0666666666666667,0.0666666666666667,0.333333333333333,0.533333333333333,0
"126",1,0,0,1,0,0.1875,0.25,0.5625,0
"127",0,1,0,0,0,0,0,0,0
"128",1,0,1,0,0.285714285714286,0.142857142857143,0,0.571428571428571,0
"129",0,1,0,0,0,0,0,0,0
"130",0,1,0,0,0,0,0,0,0
"131",1,0,0,1,0.1,0.1,0.5,0.3,0
"132",0,1,0,0,0,0,0,0,0
"133",0,1,0,0,0,0,0,0,0
"134",1,0,0,1,1,0,0,0,0
"135",1,0,1,0,0.125,0.0625,0.375,0.4375,0
"136",0,1,0,0,0,0,0,0,0
"137",0,1,0,0,0,0,0,0,0
"138",0,1,0,0,0,0,0,0,0
"139",0,1,0,0,0,0,0,0,0
"140",0,1,0,0,0,0,0,0,0
"141",0,1,0,0,0,0,0,0,0
"142",0,1,0,0,0,0,0,0,0
"143",1,0,0,1,0.5,0.2,0.3,0,0
"144",0,1,0,0,0,0,0,0,0
"145",0,1,0,0,0,0,0,0,0
"146",0,1,0,0,0,0,0,0,0
"147",0,1,0,0,0,0,0,0,0
"148",0,1,0,0,0,0,0,0,0
"149",0,1,0,0,0,0,0,0,0
"150",1,0,0,1,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0
"151",1,0,0,1,0.666666666666667,0,0.333333333333333,0,0
"152",1,0,0,1,0.333333333333333,0,0.666666666666667,0,0
"153",0,1,0,0,0,0,0,0,0
"154",0,1,0,0,0,0,0,0,0
"155",0,1,0,0,0,0,0,0,0
"156",0,1,0,0,0,0,0,0,0
"157",0,1,0,0,0,0,0,0,0
"158",1,0,0,1,1,0,0,0,0
"159",1,0,0,1,1,0,0,0,0
"160",0,1,0,0,0,0,0,0,0
"161",0,1,0,0,0,0,0,0,0
"162",0,1,0,0,0,0,0,0,0
"163",0,1,0,0,0,0,0,0,0
"164",0,1,0,0,0,0,0,0,0
"165",0,1,0,0,0,0,0,0,0
"166",0,1,0,0,0,0,0,0,0
"167",0,1,0,0,0,0,0,0,0
"168",0,1,0,0,0,0,0,0,0
"169",0,1,0,0,0,0,0,0,0
"170",0,1,0,0,0,0,0,0,0
"171",0,1,0,0,0,0,0,0,0
"172",0,1,0,0,0,0,0,0,0
"173",0,1,0,0,0,0,0,0,0
"174",0,1,0,0,0,0,0,0,0
"175",0,1,0,0,0,0,0,0,0
"176",0,1,0,0,0,0,0,0,0
"177",0,1,0,0,0,0,0,0,0
"178",1,0,0,0.999999999999996,0.028169014084507,0.0751173708920188,0.258215962441315,0.638497652582159,0
"179",0,1,0,0,0,0,0,0,0
"180",0,1,0,0,0,0,0,0,0
"181",0,1,0,0,0,0,0,0,0
"182",1,0,0,0.999999999999998,0.0641025641025641,0.115384615384615,0.320512820512821,0.5,0
"183",1,0,0,0.999999999999998,0.0178571428571429,0.0773809523809524,0.273809523809524,0.63095238095238,0
"184",1,0,0.0289855072463768,0.971014492753622,0.130434782608696,0.202898550724638,0.318840579710145,0.347826086956522,0
"185",1,0,0,0.999999999999999,0.0632911392405063,0.0759493670886076,0.405063291139241,0.455696202531646,0
"186",0,1,0,0,0,0,0,0,0
"187",0,1,0,0,0,0,0,0,0
"188",0,1,0,0,0,0,0,0,0
"189",1,0,0,1,0.05,0.2,0.35,0.4,0
"190",1,0,0,1,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0
"191",0,1,0,0,0,0,0,0,0
