"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"Plastic
genes",69.3140794223827,30.6859205776173,10.4943314966116,41.5388715682811,6.82924275884565,2.00946828956974,0.564926275175843,2.52721907054037,3.3798110707668,1.97020889259156,0
"Non-plastic
genes",30.3030303030303,69.6969696969697,2.17171717171717,14.8232323232323,0.727272727272727,0,0.0757575757575758,1.81818181818182,7.62121212121212,3.06565656565657,0
