"","FBL_number","No_FBL","FBL"
"1",1,0,1
"2",37,0,1
"3",131,0,1
"4",0,0,1
"5",0,0,1
"6",1,0,1
"7",0,0,1
"8",28,0,1
"9",16,0,1
"10",7,0,1
"11",0,0,1
"12",5,0,1
"13",6,0,1
"14",94,0,1
"15",178,0,1
"16",22,0,1
"17",10,0,1
"18",0,0,1
"19",0,0,1
"20",38,0,1
"21",0,0,1
"22",0,0,1
"23",10,0,1
"24",0,0,1
"25",0,0,1
"26",16,0,1
"27",16,0,1
"28",8,0,1
"29",12,0,1
"30",6,0,1
"31",0,0,1
"32",6,0,1
"33",9,0,1
"34",5,0,1
"35",0,0,1
"36",0,0,1
"37",31,0,1
"38",18,0,1
"39",9,0,1
"40",53,0,1
"41",22,0,1
"42",0,0,1
"43",28,0,1
"44",11,0,1
"45",0,0,1
"46",17,0,1
"47",0,0,1
"48",0,0,1
"49",0,0,1
"50",0,0,1
"51",30,0,1
"52",10,0,1
"53",6,0,1
"54",3,0,1
"55",3,0,1
"56",0,0,1
"57",0,0,1
"58",0,0,1
"59",1,0,1
"60",1,0,1
"61",0,0,1
"62",0,0,1
"63",213,0,1
"64",78,0,1
"65",168,0,1
"66",69,0,1
"67",79,0,1
"68",0,0,1
"69",0,0,1
"70",20,0,1
"71",6,0,1
"72",0,0,1
"73",17,0,1
"74",10,0,1
"75",46,0,1
"76",132,0,1
"77",81,0,1
"78",231,0,1
"79",17,0,1
"80",15,0,1
"81",33,0,1
"82",4,0,1
"83",0,0,1
"84",35,0,1
"85",16,0,1
"86",0,0,1
"87",20,0,1
"88",0,0,1
"89",0,0,1
"90",64,0,1
"91",38,0,1
"92",62,0,1
"93",83,0,1
"94",0,0,1
"95",6,0,1
"96",43,0,1
"97",6,0,1
"98",2,0,1
"99",0,0,1
"100",40,0,1
"101",9,0,1
"102",48,0,1
"103",16,0,1
"104",19,0,1
"105",11,0,1
"106",1,0,1
"107",0,0,1
"108",9,0,1
"109",0,0,1
"110",0,0,1
"111",0,0,1
"112",45,0,1
"113",39,0,1
"114",54,0,1
"115",0,0,1
"116",14,0,1
"117",9,0,1
"118",17,0,1
"119",0,0,1
"120",7,0,1
"121",22,0,1
"122",0,0,1
"123",7,0,1
"124",0,0,1
"125",101,0,1
"126",64,0,1
"127",0,0,1
"128",0,0,1
"129",3,0,1
"130",11,0,1
"131",44,0,1
"132",18,0,1
"133",13,0,1
"134",0,0,1
"135",16,0,1
"136",36,0,1
"137",91,0,1
"138",38,0,1
"139",4,0,1
"140",0,0,1
"141",42,0,1
"142",8,0,1
"143",32,0,1
"144",0,0,1
"145",35,0,1
"146",1,0,1
"147",0,0,1
"148",12,0,1
"149",21,0,1
"150",14,0,1
"151",1,0,1
"152",4,0,1
"153",0,0,1
"154",0,0,1
"155",0,0,1
"156",10,0,1
"157",5,0,1
"158",10,0,1
"159",49,0,1
"160",119,0,1
"161",123,0,1
"162",254,0,1
"163",14,0,1
"164",0,0,1
"165",26,0,1
"166",0,0,1
"167",0,0,1
"168",17,0,1
"169",14,0,1
"170",57,0,1
"171",20,0,1
"172",85,0,1
"173",79,0,1
"174",62,0,1
"175",11,0,1
"176",21,0,1
"177",22,0,1
"178",14,0,1
"179",0,0,1
"180",0,0,1
"181",9,0,1
"182",0,0,1
"183",1,0,1
"184",40,0,1
"185",12,0,1
"186",10,0,1
"187",8,0,1
"188",10,0,1
"189",8,0,1
"190",0,0,1
"191",0,0,1
"192",6,0,1
"193",20,0,1
"194",0,0,1
"195",12,0,1
"196",37,0,1
"197",8,0,1
"198",0,0,1
"199",0,0,1
"200",5,0,1
"201",0,0,1
"202",4,0,1
"203",1,0,1
"204",0,0,1
"205",0,0,1
"206",6,0,1
"207",12,0,1
"208",38,0,1
"209",13,0,1
"210",0,0,1
"211",13,0,1
"212",0,0,1
"213",3,0,1
"214",0,0,1
"215",9,0,1
"216",44,0,1
"217",34,0,1
"218",16,0,1
"219",6,0,1
"220",4,0,1
"221",12,0,1
"222",0,0,1
"223",0,0,1
"224",0,0,1
"225",0,0,1
"226",1,0,1
"227",62,0,1
"228",56,0,1
"229",0,0,1
"230",15,0,1
"231",4,0,1
"232",0,0,1
"233",4,0,1
"234",8,0,1
"235",12,0,1
"236",0,0,1
"237",22,0,1
"238",37,0,1
