"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"72",0,1,0,0,0,0,0,0,0
"73",1,0,0,1,0.0588235294117647,0,0.352941176470588,0.588235294117647,0
"74",1,0,0,1,0.1,0.1,0.4,0.4,0
"75",1,0,0,0.999999999999999,0.0652173913043478,0.108695652173913,0.304347826086956,0.521739130434782,0
"76",1,0,0,0.999999999999999,0.0378787878787879,0.128787878787879,0.287878787878788,0.545454545454545,0
"77",1,0,0.320987654320988,0.679012345679013,0.0617283950617284,0.185185185185185,0.333333333333333,0.419753086419753,0
"78",1,0,0.16017316017316,0.839826839826838,0.0173160173160173,0.0779220779220779,0.242424242424242,0.662337662337662,0
"79",1,0,0,1,0.117647058823529,0.117647058823529,0.235294117647059,0.529411764705882,0
"80",1,0,1,0,0.0666666666666667,0.133333333333333,0.4,0.4,0
"81",1,0,0,0.999999999999999,0.0606060606060606,0.121212121212121,0.333333333333333,0.484848484848485,0
"82",1,0,0,1,0.25,0.25,0,0.5,0
"83",0,1,0,0,0,0,0,0,0
"84",1,0,0,1,0.0857142857142857,0.142857142857143,0.314285714285714,0.457142857142857,0
"85",1,0,0,1,0.125,0.125,0.25,0.5,0
"86",0,1,0,0,0,0,0,0,0
"87",1,0,0.4,0.6,0.1,0.2,0.35,0.35,0
"88",0,1,0,0,0,0,0,0,0
"89",0,1,0,0,0,0,0,0,0
"90",1,0,0.28125,0.71875,0.0625,0.109375,0.359375,0.46875,0
"91",1,0,0,0.999999999999999,0.157894736842105,0.236842105263158,0.368421052631579,0.236842105263158,0
"92",1,0,0.0161290322580645,0.983870967741935,0.0483870967741935,0.0483870967741935,0.306451612903226,0.596774193548387,0
"93",1,0,0.108433734939759,0.891566265060242,0.036144578313253,0.0481927710843374,0.433734939759036,0.481927710843373,0
"94",0,1,0,0,0,0,0,0,0
"95",1,0,0,1,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0
"96",1,0,0,1,0.0232558139534884,0.0465116279069767,0.418604651162791,0.511627906976744,0
"97",1,0,0,1,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0
"98",1,0,1,0,0.5,0.5,0,0,0
"99",0,1,0,0,0,0,0,0,0
"100",1,0,0.35,0.65,0.05,0.075,0.375,0.5,0
"101",1,0,0,1,0.111111111111111,0.111111111111111,0.444444444444444,0.333333333333333,0
"102",1,0,0,1,0.0625,0.0208333333333333,0.458333333333333,0.458333333333333,0
"103",1,0,0.75,0.25,0.0625,0.125,0.5625,0.25,0
"104",1,0,0,1,0.210526315789474,0.157894736842105,0.473684210526316,0.157894736842105,0
"105",1,0,0.181818181818182,0.818181818181818,0.363636363636364,0.181818181818182,0.272727272727273,0.181818181818182,0
"106",1,0,0,1,1,0,0,0,0
"107",0,1,0,0,0,0,0,0,0
"108",1,0,0,1,0.111111111111111,0.111111111111111,0.444444444444444,0.333333333333333,0
"109",0,1,0,0,0,0,0,0,0
"110",0,1,0,0,0,0,0,0,0
"111",0,1,0,0,0,0,0,0,0
"112",1,0,0.0222222222222222,0.977777777777778,0.0888888888888889,0.155555555555556,0.377777777777778,0.377777777777778,0
"113",1,0,0,1,0.0769230769230769,0.0512820512820513,0.41025641025641,0.461538461538462,0
"114",1,0,0.12962962962963,0.870370370370369,0.0740740740740741,0.111111111111111,0.407407407407407,0.407407407407407,0
"115",0,1,0,0,0,0,0,0,0
"116",1,0,0,1,0.142857142857143,0.0714285714285714,0.428571428571428,0.357142857142857,0
"117",1,0,0,1,0,0.111111111111111,0.444444444444444,0.444444444444444,0
"118",1,0,0,1,0.176470588235294,0.0588235294117647,0.352941176470588,0.411764705882353,0
"119",0,1,0,0,0,0,0,0,0
"120",1,0,0,1,0,0.142857142857143,0.571428571428571,0.285714285714286,0
"121",1,0,0,1,0.181818181818182,0.181818181818182,0.318181818181818,0.318181818181818,0
"122",0,1,0,0,0,0,0,0,0
"123",1,0,0,1,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0
"124",0,1,0,0,0,0,0,0,0
"125",1,0,0.198019801980198,0.801980198019802,0.0792079207920792,0.099009900990099,0.267326732673267,0.554455445544555,0
"126",1,0,0,1,0.0625,0.125,0.234375,0.578125,0
"127",0,1,0,0,0,0,0,0,0
"128",0,1,0,0,0,0,0,0,0
"129",1,0,0,1,0,0.333333333333333,0,0.666666666666667,0
"130",1,0,0,1,0.0909090909090909,0.181818181818182,0.545454545454546,0.181818181818182,0
"131",1,0,0,0.999999999999999,0.0681818181818182,0.0681818181818182,0.295454545454545,0.568181818181818,0
"132",1,0,0,1,0.111111111111111,0.111111111111111,0.333333333333333,0.444444444444445,0
"133",1,0,0,1,0.0769230769230769,0.0769230769230769,0.615384615384615,0.230769230769231,0
"134",0,1,0,0,0,0,0,0,0
"135",1,0,0,1,0.0625,0.1875,0.375,0.375,0
"136",1,0,0.333333333333333,0.666666666666667,0.0833333333333333,0.166666666666667,0.277777777777778,0.472222222222222,0
"137",1,0,0.32967032967033,0.67032967032967,0.0659340659340659,0.10989010989011,0.351648351648352,0.472527472527473,0
"138",1,0,0,0.999999999999999,0.131578947368421,0.210526315789474,0.289473684210526,0.368421052631579,0
"139",1,0,0,1,0.5,0.5,0,0,0
"140",0,1,0,0,0,0,0,0,0
"141",1,0,0.19047619047619,0.80952380952381,0.0714285714285714,0.119047619047619,0.357142857142857,0.452380952380953,0
"142",1,0,1,0,0.125,0.25,0.375,0.25,0
"143",1,0,0,1,0.0625,0.125,0.375,0.4375,0
"144",0,1,0,0,0,0,0,0,0
"145",1,0,0,1,0.0285714285714286,0.0857142857142857,0.371428571428571,0.514285714285714,0
"146",1,0,1,0,1,0,0,0,0
"147",0,1,0,0,0,0,0,0,0
"148",1,0,0,1,0.5,0.0833333333333333,0.416666666666667,0,0
"149",1,0,0,1,0.0952380952380952,0.0476190476190476,0.619047619047619,0.238095238095238,0
"150",1,0,0,1,0.142857142857143,0.0714285714285714,0.571428571428571,0.214285714285714,0
"151",1,0,0,1,1,0,0,0,0
"152",1,0,0,1,0.25,0,0.75,0,0
"153",0,1,0,0,0,0,0,0,0
"154",0,1,0,0,0,0,0,0,0
"155",0,1,0,0,0,0,0,0,0
"156",1,0,0,1,0.1,0.1,0.5,0.3,0
"157",1,0,0,1,0.4,0,0.6,0,0
"158",1,0,0,1,0.2,0.2,0.3,0.3,0
"159",1,0,0.489795918367347,0.510204081632653,0.0816326530612245,0.0204081632653061,0.346938775510204,0.551020408163266,0
"160",1,0,0,0.999999999999999,0.0168067226890756,0.0672268907563025,0.285714285714286,0.630252100840336,0
"161",1,0,0.32520325203252,0.67479674796748,0.0487804878048781,0.121951219512195,0.292682926829268,0.536585365853658,0
"162",1,0,0.141732283464567,0.858267716535432,0.015748031496063,0.0748031496062992,0.263779527559055,0.645669291338582,0
"163",1,0,0.0714285714285714,0.928571428571428,0.0714285714285714,0.142857142857143,0.428571428571428,0.357142857142857,0
"164",0,1,0,0,0,0,0,0,0
"165",1,0,0,1,0.0384615384615385,0.0769230769230769,0.423076923076923,0.461538461538461,0
"166",0,1,0,0,0,0,0,0,0
"167",0,1,0,0,0,0,0,0,0
"168",1,0,1,0,0.0588235294117647,0.117647058823529,0.352941176470588,0.470588235294118,0
"169",1,0,0,1,0.0714285714285714,0,0.357142857142857,0.571428571428571,0
"170",1,0,0.491228070175439,0.508771929824561,0.087719298245614,0.12280701754386,0.315789473684211,0.473684210526316,0
"171",1,0,1,0,0.05,0.1,0.35,0.5,0
"172",1,0,0.364705882352941,0.635294117647059,0.0588235294117647,0.176470588235294,0.447058823529412,0.31764705882353,0
"173",1,0,0.227848101265823,0.772151898734177,0.0379746835443038,0.126582278481013,0.291139240506329,0.544303797468355,0
"174",1,0,0.306451612903226,0.693548387096774,0.161290322580645,0.290322580645161,0.32258064516129,0.225806451612903,0
"175",1,0,0,1,0.0909090909090909,0.181818181818182,0.545454545454546,0.181818181818182,0
"176",1,0,0,1,0.0476190476190476,0.0952380952380952,0.380952380952381,0.476190476190476,0
"177",1,0,0.0454545454545455,0.954545454545454,0.136363636363636,0.136363636363636,0.318181818181818,0.409090909090909,0
"178",1,0,0,1,0.0714285714285714,0.142857142857143,0.357142857142857,0.428571428571428,0
"179",0,1,0,0,0,0,0,0,0
"180",0,1,0,0,0,0,0,0,0
"181",1,0,0,1,0.222222222222222,0.333333333333333,0.222222222222222,0.222222222222222,0
"182",0,1,0,0,0,0,0,0,0
"183",1,0,1,0,1,0,0,0,0
"184",1,0,0.025,0.975000000000001,0.225,0.075,0.6,0.1,0
"185",1,0,0,1,0.0833333333333333,0,0.583333333333333,0.333333333333333,0
"186",1,0,0,1,0.2,0,0.8,0,0
"187",1,0,0,1,0.25,0,0.75,0,0
"188",1,0,0,1,0.1,0,0.7,0.2,0
"189",1,0,0,1,0.25,0.125,0.625,0,0
"190",0,1,0,0,0,0,0,0,0
"191",0,1,0,0,0,0,0,0,0
"192",1,0,0,1,0.166666666666667,0,0.833333333333333,0,0
"193",1,0,0.35,0.65,0.15,0.15,0.3,0.4,0
"194",0,1,0,0,0,0,0,0,0
