"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"1",1,0,0.999999999999998,0,0.0138888888888889,0.0833333333333333,0.180555555555556,0.722222222222222,0
"2",1,0,0,1,0.222222222222222,0.444444444444444,0.333333333333333,0,0
"3",1,0,0.46713615023474,0.532863849765257,0.00938967136150235,0.0211267605633803,0.192488262910798,0.776995305164321,0
"4",1,0,0,0.999999999999999,0.00833333333333333,0.0416666666666667,0.208333333333333,0.741666666666666,0
"5",0,1,0,0,0,0,0,0,0
"6",0,1,0,0,0,0,0,0,0
"7",0,1,0,0,0,0,0,0,0
"8",1,0,0.135734072022161,0.864265927977834,0.0110803324099723,0.0304709141274238,0.221606648199446,0.736842105263153,0
"9",0,1,0,0,0,0,0,0,0
"10",0,1,0,0,0,0,0,0,0
"11",0,1,0,0,0,0,0,0,0
"12",1,0,0,0.999999999999998,0,0.0328947368421053,0.243421052631579,0.723684210526315,0
"13",1,0,0,1,0.1,0.3,0.3,0.3,0
"14",1,0,0,1,0.0344827586206897,0,0.379310344827586,0.586206896551724,0
"15",0,1,0,0,0,0,0,0,0
"16",0,1,0,0,0,0,0,0,0
"17",1,0,0,1,0.166666666666667,0.25,0.5,0.0833333333333333,0
"18",0,1,0,0,0,0,0,0,0
"19",0,1,0,0,0,0,0,0,0
"20",0,1,0,0,0,0,0,0,0
"21",1,0,0.736220472440944,0.263779527559055,0.0078740157480315,0.0393700787401575,0.200787401574803,0.751968503937007,0
"22",1,0,0,1,1,0,0,0,0
"23",1,0,0,1,0.0561797752808989,0.0786516853932584,0.297752808988764,0.56741573033708,0
"24",1,0,0.561097256857856,0.438902743142146,0.00498753117206983,0.0199501246882793,0.179551122194514,0.795511221945133,0
"25",0,1,0,0,0,0,0,0,0
"26",0,1,0,0,0,0,0,0,0
"27",1,0,0,1,0.06,0.14,0.36,0.44,0
"28",1,0,0.514285714285715,0.485714285714286,0.019047619047619,0.019047619047619,0.238095238095238,0.723809523809523,0
"29",0,1,0,0,0,0,0,0,0
"30",0,1,0,0,0,0,0,0,0
"31",0,1,0,0,0,0,0,0,0
"32",1,0,1,0,1,0,0,0,0
"33",1,0,0,0.999999999999999,0.210526315789474,0.0526315789473684,0.578947368421052,0.157894736842105,0
"34",0,1,0,0,0,0,0,0,0
"35",0,1,0,0,0,0,0,0,0
"36",0,1,0,0,0,0,0,0,0
"37",0,1,0,0,0,0,0,0,0
"38",1,0,0,1,0,0.0581395348837209,0.395348837209302,0.546511627906977,0
"39",0,1,0,0,0,0,0,0,0
"40",1,0,0.194078947368421,0.805921052631576,0.00986842105263158,0.0263157894736842,0.217105263157895,0.746710526315787,0
"41",1,0,0.0181818181818182,0.981818181818182,0.0363636363636364,0.0181818181818182,0.309090909090909,0.636363636363636,0
"42",1,0,0,1,0.0053475935828877,0.0267379679144385,0.224598930481283,0.743315508021392,0
"43",0,1,0,0,0,0,0,0,0
"44",0,1,0,0,0,0,0,0,0
"45",0,1,0,0,0,0,0,0,0
"46",0,1,0,0,0,0,0,0,0
"47",0,1,0,0,0,0,0,0,0
"48",0,1,0,0,0,0,0,0,0
"49",0,1,0,0,0,0,0,0,0
"50",0,1,0,0,0,0,0,0,0
"51",1,0,0.166666666666667,0.833333333333335,0.0131578947368421,0.0263157894736842,0.171052631578948,0.789473684210528,0
"52",0,1,0,0,0,0,0,0,0
"53",0,1,0,0,0,0,0,0,0
"54",0,1,0,0,0,0,0,0,0
"55",1,0,0,1,0.166666666666667,0.333333333333333,0.5,0,0
"56",0,1,0,0,0,0,0,0,0
"57",1,0,0,1,1,0,0,0,0
"58",1,0,0,1,0.0666666666666667,0.0666666666666667,0.4,0.466666666666667,0
"59",1,0,0,1,0.25,0,0.75,0,0
"60",0,1,0,0,0,0,0,0,0
"61",0,1,0,0,0,0,0,0,0
"62",0,1,0,0,0,0,0,0,0
"63",0,1,0,0,0,0,0,0,0
"64",0,1,0,0,0,0,0,0,0
"65",0,1,0,0,0,0,0,0,0
"66",0,1,0,0,0,0,0,0,0
"67",1,0,0,1,0.6,0,0.2,0.2,0
"68",0,1,0,0,0,0,0,0,0
"69",0,1,0,0,0,0,0,0,0
"70",0,1,0,0,0,0,0,0,0
"71",0,1,0,0,0,0,0,0,0
"72",0,1,0,0,0,0,0,0,0
"73",0,1,0,0,0,0,0,0,0
"74",0,1,0,0,0,0,0,0,0
"75",0,1,0,0,0,0,0,0,0
"76",0,1,0,0,0,0,0,0,0
"77",1,0,0,0.999999999999999,0.0909090909090909,0.136363636363636,0.318181818181818,0.454545454545454,0
"78",0,1,0,0,0,0,0,0,0
"79",0,1,0,0,0,0,0,0,0
"80",1,0,0,0.999999999999999,0.0117647058823529,0.105882352941176,0.305882352941177,0.576470588235294,0
"81",0,1,0,0,0,0,0,0,0
"82",1,0,1,0,0.0222222222222222,0.0666666666666667,0.422222222222222,0.488888888888889,0
"83",0,1,0,0,0,0,0,0,0
"84",0,1,0,0,0,0,0,0,0
"85",1,0,0,1,0.0862068965517241,0.172413793103448,0.5,0.241379310344828,0
"86",0,1,0,0,0,0,0,0,0
"87",1,0,0.999999999999998,0,0.0106382978723404,0.0319148936170213,0.223404255319149,0.734042553191489,0
"88",1,0,0.215277777777778,0.78472222222222,0.0208333333333333,0.0277777777777778,0.236111111111111,0.715277777777776,0
"89",0,1,0,0,0,0,0,0,0
"90",1,0,0,1,0.125,0.125,0.375,0.375,0
"91",1,0,0,0.999999999999997,0.00384615384615385,0.0192307692307692,0.238461538461538,0.738461538461536,0
"92",1,0,0.303944315545245,0.696055684454755,0.00696055684454756,0.0185614849187935,0.206496519721578,0.767981438515079,0
"93",0,1,0,0,0,0,0,0,0
"94",0,1,0,0,0,0,0,0,0
"95",1,0,0.595348837209301,0.404651162790697,0.0186046511627907,0.0511627906976744,0.21860465116279,0.711627906976742,0
"96",1,0,0,0.999999999999999,0.0151515151515152,0.0151515151515152,0.333333333333333,0.636363636363636,0
"97",1,0,1,0,0.0384615384615385,0.0769230769230769,0.307692307692308,0.576923076923077,0
"98",0,1,0,0,0,0,0,0,0
"99",0,1,0,0,0,0,0,0,0
"100",0,1,0,0,0,0,0,0,0
"101",1,0,1,0,0.0769230769230769,0.0769230769230769,0.538461538461539,0.307692307692308,0
"102",1,0,0,0.999999999999997,0.00826446280991736,0.0330578512396694,0.285123966942148,0.673553719008263,0
"103",0,1,0,0,0,0,0,0,0
"104",0,1,0,0,0,0,0,0,0
"105",1,0,0,1,0.0909090909090909,0.0909090909090909,0.363636363636364,0.454545454545455,0
"106",0,1,0,0,0,0,0,0,0
"107",0,1,0,0,0,0,0,0,0
"108",1,0,0.720430107526881,0.279569892473118,0.010752688172043,0.010752688172043,0.188172043010753,0.790322580645161,0
"109",1,0,0.478102189781025,0.521897810218981,0.0072992700729927,0.0127737226277372,0.27007299270073,0.70985401459854,0
"110",1,0,1,0,0.00543478260869565,0.016304347826087,0.21195652173913,0.766304347826089,0
"111",1,0,0.215425531914894,0.784574468085099,0.00531914893617021,0.0159574468085106,0.199468085106383,0.779255319148929,0
"112",0,1,0,0,0,0,0,0,0
"113",0,1,0,0,0,0,0,0,0
"114",0,1,0,0,0,0,0,0,0
"115",0,1,0,0,0,0,0,0,0
"116",1,0,0,1,0.333333333333333,0.0666666666666667,0.266666666666667,0.333333333333333,0
"117",0,1,0,0,0,0,0,0,0
"118",1,0,0.999999999999999,0,0.0263157894736842,0.0263157894736842,0.394736842105263,0.552631578947368,0
"119",0,1,0,0,0,0,0,0,0
"120",0,1,0,0,0,0,0,0,0
"121",0,1,0,0,0,0,0,0,0
"122",1,0,0,0.999999999999995,0.0116959064327485,0.0233918128654971,0.327485380116959,0.637426900584794,0
"123",0,1,0,0,0,0,0,0,0
"124",0,1,0,0,0,0,0,0,0
"125",1,0,0,1,0.6,0.2,0.2,0,0
"126",0,1,0,0,0,0,0,0,0
"127",1,0,0.126760563380282,0.873239436619718,0.028169014084507,0.0422535211267606,0.323943661971831,0.605633802816901,0
"128",0,1,0,0,0,0,0,0,0
"129",0,1,0,0,0,0,0,0,0
"130",0,1,0,0,0,0,0,0,0
"131",1,0,0.204301075268817,0.795698924731182,0.021505376344086,0.032258064516129,0.279569892473118,0.666666666666666,0
"132",0,1,0,0,0,0,0,0,0
"133",1,0,0,1,1,0,0,0,0
"134",1,0,0.999999999999998,0,0,0.0857142857142857,0.157142857142857,0.757142857142856,0
"135",0,1,0,0,0,0,0,0,0
"136",1,0,0,1,0.2,0.1,0.3,0.4,0
"137",0,1,0,0,0,0,0,0,0
"138",0,1,0,0,0,0,0,0,0
"139",0,1,0,0,0,0,0,0,0
"140",0,1,0,0,0,0,0,0,0
"141",1,0,0,1,0.75,0.25,0,0,0
"142",0,1,0,0,0,0,0,0,0
"143",0,1,0,0,0,0,0,0,0
"144",0,1,0,0,0,0,0,0,0
"145",0,1,0,0,0,0,0,0,0
"146",0,1,0,0,0,0,0,0,0
"147",0,1,0,0,0,0,0,0,0
"148",0,1,0,0,0,0,0,0,0
"149",1,0,0.397653194263367,0.602346805736639,0.00782268578878748,0.0208604954367666,0.203389830508474,0.76792698826597,0
"150",0,1,0,0,0,0,0,0,0
"151",1,0,0.0649350649350649,0.935064935064932,0.051948051948052,0.11038961038961,0.376623376623377,0.461038961038961,0
"152",1,0,0,0.999999999999998,0.0344827586206897,0.0689655172413793,0.318965517241379,0.577586206896552,0
"153",0,1,0,0,0,0,0,0,0
"154",0,1,0,0,0,0,0,0,0
"155",0,1,0,0,0,0,0,0,0
"156",1,0,0.877237851662398,0.122762148337596,0.0051150895140665,0.0179028132992327,0.182864450127877,0.794117647058819,0
"157",0,1,0,0,0,0,0,0,0
"158",0,1,0,0,0,0,0,0,0
"159",1,0,0,1,0.25,0,0.75,0,0
"160",0,1,0,0,0,0,0,0,0
"161",0,1,0,0,0,0,0,0,0
"162",1,0,0,1,0.0666666666666667,0,0.266666666666667,0.666666666666667,0
"163",0,1,0,0,0,0,0,0,0
"164",0,1,0,0,0,0,0,0,0
"165",0,1,0,0,0,0,0,0,0
"166",1,0,0,1,0,0.333333333333333,0.666666666666667,0,0
"167",0,1,0,0,0,0,0,0,0
"168",0,1,0,0,0,0,0,0,0
"169",0,1,0,0,0,0,0,0,0
"170",0,1,0,0,0,0,0,0,0
"171",0,1,0,0,0,0,0,0,0
"172",1,0,0,1,0.157894736842105,0.368421052631579,0.473684210526316,0,0
"173",1,0,0,1,0.0465116279069767,0,0.418604651162791,0.534883720930232,0
"174",1,0,0,0.999999999999997,0.0173913043478261,0.0260869565217391,0.226086956521739,0.730434782608695,0
"175",0,1,0,0,0,0,0,0,0
"176",0,1,0,0,0,0,0,0,0
"177",1,0,0,0.999999999999999,0.08,0.16,0.466666666666666,0.293333333333333,0
"178",0,1,0,0,0,0,0,0,0
"179",0,1,0,0,0,0,0,0,0
"180",0,1,0,0,0,0,0,0,0
"181",1,0,0,1,0,0.0952380952380952,0.285714285714286,0.619047619047619,0
"182",1,0,0,1,0.125,0.125,0.5,0.25,0
"183",1,0,0.258823529411764,0.741176470588233,0.00784313725490196,0.0196078431372549,0.254901960784313,0.717647058823527,0
"184",1,0,0.999999999999997,0,0.00921658986175115,0.0184331797235023,0.267281105990783,0.705069124423961,0
"185",0,1,0,0,0,0,0,0,0
"186",0,1,0,0,0,0,0,0,0
"187",1,0,0,0.999999999999997,0,0.012396694214876,0.161157024793388,0.826446280991733,0
"188",0,1,0,0,0,0,0,0,0
"189",0,1,0,0,0,0,0,0,0
"190",0,1,0,0,0,0,0,0,0
"191",0,1,0,0,0,0,0,0,0
"192",0,1,0,0,0,0,0,0,0
"193",1,0,0,0.999999999999998,0.0128205128205128,0.0641025641025641,0.217948717948718,0.705128205128205,0
"194",1,0,0.32051282051282,0.679487179487178,0.0128205128205128,0.0256410256410256,0.208333333333333,0.753205128205126,0
"195",1,0,1,0,0.015625,0.046875,0.25,0.6875,0
"196",0,1,0,0,0,0,0,0,0
"197",0,1,0,0,0,0,0,0,0
"198",1,0,0.217241379310345,0.782758620689657,0.0103448275862069,0.0275862068965517,0.217241379310345,0.744827586206898,0
"199",0,1,0,0,0,0,0,0,0
"200",1,0,0,1,0.5,0.5,0,0,0
"201",0,1,0,0,0,0,0,0,0
