"","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"Plastic
genes",0,100,0,0,0,0,0,0,0,0,0,0,0
"Non-plastic
genes",0.15748031496063,99.8425196850394,0.026246719160105,0,0,0,0,0,0.131233595800525,0,0,0,0
