"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"88","yjaG",0,1,0,0,0,0,0,0,0,0,0,0,0
"89","yjbD",0,1,0,0,0,0,0,0,0,0,0,0,0
"90","yjdJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"91","yjjX",0,1,0,0,0,0,0,0,0,0,0,0,0
"92","ymfK",0,1,0,0,0,0,0,0,0,0,0,0,0
"93","ymgA",1,0,0.2,0.4,0,0,0,0,0.4,0,0,0,0
"94","ynjH",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0
"95","yoaF",0,1,0,0,0,0,0,0,0,0,0,0,0
"96","yoaH",0,1,0,0,0,0,0,0,0,0,0,0,0
"97","nudF",0,1,0,0,0,0,0,0,0,0,0,0,0
"98","yrdA",0,1,0,0,0,0,0,0,0,0,0,0,0
"99","zipA",0,1,0,0,0,0,0,0,0,0,0,0,0
"100","alaX",1,0,0,0,0,1,0,0,0,0,0,0,0
"101","ansA",0,1,0,0,0,0,0,0,0,0,0,0,0
"102","argQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"103","argZ",0,1,0,0,0,0,0,0,0,0,0,0,0
"104","artI",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0
"105","artP",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0
"106","fbaA",1,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0
"107","glnS",1,0,1,0,0,0,0,0,0,0,0,0,0
"108","glnW",1,0,0,0,0,1,0,0,0,0,0,0,0
"109","gltT",1,0,0.318181818181818,0.409090909090909,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0,0,0,0
"110","gltU",1,0,0.25,0.4375,0.1875,0.0625,0,0.0625,0,0,0,0,0
"111","gltV",1,0,0.363636363636364,0.454545454545455,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0
"112","gltW",1,0,0.636363636363636,0.272727272727273,0,0.0909090909090909,0,0,0,0,0,0,0
"113","ileT",1,0,0.4,0.4,0.1,0.1,0,0,0,0,0,0,0
"114","ileU",1,0,0.363636363636364,0.454545454545455,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0
