"","V1","Loop_number","No_loop","Loop"
"108","dld",0,0,1
"109","glpK",2,0,1
"110","pepB",0,0,1
"111","yjjP",0,0,1
"112","fimI",8,0,1
"113","rimI",0,0,1
"114","nrdH",3,0,1
"115","ghoS",0,0,1
"116","ymdB",0,0,1
"117","selA",0,0,1
"118","cdsA",0,0,1
"119","putP",4,0,1
"120","dmsB",12,0,1
"121","rzpD",0,0,1
"122","yfcA",0,0,1
"123","mcbA",0,0,1
"124","hypC",10,0,1
"125","grxA",0,0,1
"126","ais",0,0,1
"127","yehS",0,0,1
"128","ycdY",0,0,1
"129","torD",2,0,1
"130","glnD",6,0,1
"131","yjjW",0,0,1
"132","fepB",2,0,1
"133","ydgJ",0,0,1
"134","slp",21,0,1
"135","smg",0,0,1
"136","potI",1,0,1
"137","ygiW",0,0,1
"138","entA",3,0,1
"139","pmrD",0,0,1
"140","ydhV",1,0,1
"141","phoA",2,0,1
"142","gsiC",0,0,1
"143","yqiA",0,0,1
"144","rcnB",2,0,1
"145","ppsR",0,0,1
"146","nanE",3,0,1
"147","tusA",0,0,1
"148","nrfB",4,0,1
"149","fis",9,0,1
"150","mzrA",4,0,1
"151","yhdH",0,0,1
"152","dadX",1,0,1
"153","nrdR",0,0,1
"154","fucK",6,0,1
"155","ispA",0,0,1
"156","nhaB",0,0,1
"157","rsmJ",0,0,1
"158","gadA",29,0,1
"159","ybaV",0,0,1
"160","ghoT",0,0,1
"161","alaA",0,0,1
"162","yqaB",0,0,1
"163","gshB",0,0,1
"164","tpiA",1,0,1
"165","cysE",0,0,1
"166","gltA",8,0,1
"167","betB",4,0,1
"168","lnt",0,0,1
"169","glmU",0,0,1
"170","fadL",7,0,1
"171","hybB",2,0,1
"172","preT",1,0,1
"173","ldtE",0,0,1
"174","rrrD",0,0,1
"175","prpD",2,0,1
"176","pheP",0,0,1
"177","ybiX",0,0,1
"178","ycfP",0,0,1
"179","mltC",0,0,1
"180","pepN",0,0,1
"181","ybiV",0,0,1
"182","yhfK",0,0,1
"183","fucR",1,0,1
"184","sufA",8,0,1
"185","sufS",8,0,1
"186","amn",1,0,1
"187","yneE",0,0,1
"188","yodC",0,0,1
"189","aidB",4,0,1
"190","ygaZ",0,0,1
"191","glgC",6,0,1
"192","yebY",0,0,1
"193","fdx",0,0,1
"194","hcp",2,0,1
"195","fliF",8,0,1
"196","yafD",0,0,1
"197","nadA",0,0,1
"198","clpA",0,0,1
"199","gatA",2,0,1
"200","appA",7,0,1
"201","srkA",1,0,1
"202","tcyL",0,0,1
"203","maoP",0,0,1
"204","ydhR",0,0,1
"205","fliK",8,0,1
"206","potG",1,0,1
"207","ygdQ",0,0,1
"208","pdxY",0,0,1
"209","ccmF",6,0,1
"210","ynaJ",0,0,1
"211","ydfG",0,0,1
"212","aspC",0,0,1
"213","flgI",2,0,1
"214","mdtL",0,0,1
"215","aroF",2,0,1
"216","rnt",0,0,1
"217","yhiD",18,0,1
"218","yjaH",0,0,1
"219","sufC",8,0,1
"220","uspE",0,0,1
"221","efeU",0,0,1
"222","clpS",0,0,1
"223","ulaR",0,0,1
"224","chaA",0,0,1
"225","ycjF",0,0,1
"226","glgS",2,0,1
"227","ogt",0,0,1
"228","gadW",10,0,1
"229","selO",0,0,1
"230","dcyD",0,0,1
"231","ymdA",0,0,1
"232","artM",2,0,1
"233","hisI",2,0,1
"234","gluQ",2,0,1
"235","betI",1,0,1
"236","slp",21,0,1
"237","yhiM",5,0,1
"238","gadA",29,0,1
"239","gadW",10,0,1
"240","aceK",6,0,1
"241","aroH",1,0,1
"242","cyaA",1,0,1
"243","dadA",0,0,1
"244","dadX",1,0,1
"245","artM",2,0,1
"246","dcyD",0,0,1
"247","fimA",8,0,1
"248","fimC",8,0,1
"249","fimI",8,0,1
"250","flhE",2,0,1
"251","dusA",0,0,1
"252","fdhD",0,0,1
"253","folP",0,0,1
"254","flgI",2,0,1
"255","gatA",2,0,1
"256","gatZ",2,0,1
"257","gltA",8,0,1
"258","grxA",0,0,1
"259","gshB",0,0,1
"260","iap",0,0,1
"261","mdtG",0,0,1
"262","mltC",0,0,1
"263","murE",5,0,1
"264","pdxY",0,0,1
"265","rimI",0,0,1
"266","glgS",2,0,1
"267","nadA",0,0,1
"268","nrdD",3,0,1
"269","rzpD",0,0,1
"270","dedA",0,0,1
"271","fadL",7,0,1
"272","fucR",1,0,1
"273","glmU",0,0,1
"274","fliF",8,0,1
"275","fliK",8,0,1
"276","hisI",2,0,1
"277","grpE",0,0,1
"278","srkA",1,0,1
"279","nhaB",0,0,1
"280","prlC",0,0,1
"281","tusA",0,0,1
"282","sgrR",2,0,1
"283","hcxB",0,0,1
"284","ycfP",0,0,1
"285","nemR",1,0,1
"286","yecD",0,0,1
"287","tcyL",0,0,1
"288","yfcA",0,0,1
"289","ygaZ",0,0,1
"290","ygdQ",0,0,1
"291","ygiW",0,0,1
"292","tusD",0,0,1
"293","tabA",0,0,1
"294","yncD",0,0,1
"295","yodC",0,0,1
"296","rcnB",2,0,1
"297","ylbF",0,0,1
"298","slt",1,0,1
"299","btsS",0,0,1
"300","rraB",0,0,1
"301","mzrA",4,0,1
"302","ybiX",0,0,1
"303","ycjX",0,0,1
"304","yhhQ",0,0,1
"305","yiaD",0,0,1
"306","ymdA",0,0,1
"307","yneE",0,0,1
"308","zntR",0,0,1
"309","fucK",6,0,1
"310","lnt",0,0,1
"311","aspC",0,0,1
"312","cyoE",18,0,1
"313","dld",0,0,1
"314","fadR",2,0,1
"315","fdx",0,0,1
"316","fpr",3,0,1
"317","ghrA",0,0,1
"318","mdtL",0,0,1
"319","pepB",0,0,1
"320","pepN",0,0,1
"321","pmrD",0,0,1
"322","ulaE",4,0,1
"323","ulaR",0,0,1
"324","rcsB",1,0,1
"325","ybaV",0,0,1
"326","rrrD",0,0,1
"327","ycjF",0,0,1
"328","rnt",0,0,1
"329","rsuA",0,0,1
"330","tpiA",1,0,1
"331","rsmJ",0,0,1
"332","yadG",0,0,1
"333","ycdX",0,0,1
"334","ycdY",0,0,1
"335","ydfG",0,0,1
"336","ymdB",0,0,1
"337","yrfG",0,0,1
"338","yehS",0,0,1
"339","alaA",0,0,1
"340","yfcZ",1,0,1
"341","pgpC",0,0,1
"342","yieP",0,0,1
"343","queG",0,0,1
"344","aidB",4,0,1
"345","ssuD",4,0,1
"346","tauC",1,0,1
"347","mdtF",35,0,1
"348","yhiD",18,0,1
"349","mcbA",0,0,1
"350","prpC",2,0,1
"351","prpD",2,0,1
"352","hyaE",10,0,1
"353","ttdR",0,0,1
"354","nrdH",3,0,1
"355","nrdI",3,0,1
"356","sufA",8,0,1
"357","sufC",8,0,1
"358","sufS",8,0,1
"359","selO",0,0,1
"360","hcp",2,0,1
"361","nrfB",4,0,1
"362","nrfC",4,0,1
"363","potG",1,0,1
"364","potI",1,0,1
"365","appA",7,0,1
"366","betB",4,0,1
"367","betI",1,0,1
"368","hybE",2,0,1
"369","hybB",2,0,1
"370","clpA",0,0,1
"371","ydcZ",0,0,1
"372","hiuH",4,0,1
"373","hypC",10,0,1
"374","rsxE",0,0,1
"375","clpS",0,0,1
"376","fis",9,0,1
"377","hypD",10,0,1
"378","ydhV",1,0,1
"379","dmsB",12,0,1
"380","pgl",0,0,1
"381","ydjA",0,0,1
"382","fepB",2,0,1
"383","yhbW",4,0,1
"384","mdtI",2,0,1
"385","kefB",0,0,1
"386","metJ",1,0,1
"387","preT",1,0,1
"388","smg",0,0,1
"389","ulaC",4,0,1
"390","yqiA",0,0,1
"391","ghoS",0,0,1
"392","ycgM",0,0,1
"393","hybG",2,0,1
"394","entA",3,0,1
"395","yoaB",0,0,1
"396","ogt",0,0,1
"397","selA",0,0,1
"398","efeU",0,0,1
"399","fadE",1,0,1
"400","ugpC",1,0,1
"401","mgsA",0,0,1
"402","csrD",0,0,1
"403","pykA",2,0,1
"404","yaeP",0,0,1
"405","trmA",0,0,1
"406","pepD",2,0,1
"407","yciH",2,0,1
"408","yhdH",0,0,1
"409","ppsR",0,0,1
"410","rutE",1,0,1
"411","moeA",6,0,1
"412","cysE",0,0,1
"413","sanA",0,0,1
"414","ydiP",0,0,1
"415","maoP",0,0,1
"416","yhfK",0,0,1
"417","yibQ",0,0,1
"418","ccmF",6,0,1
"419","recC",5,0,1
"420","gsiC",0,0,1
"421","yfeD",0,0,1
"422","gltL",5,0,1
"423","aroF",2,0,1
"424","yebY",0,0,1
"425","mutM",1,0,1
"426","mdtC",3,0,1
"427","ghoT",0,0,1
"428","torD",2,0,1
"429","agaV",2,0,1
"430","yafD",0,0,1
"431","cdsA",0,0,1
"432","glgC",6,0,1
"433","amn",1,0,1
"434","uhpB",0,0,1
"435","ybhG",1,0,1
"436","pck",1,0,1
"437","chaA",0,0,1
"438","ydhR",0,0,1
"439","ydgJ",0,0,1
"440","yjjP",0,0,1
"441","yqaB",0,0,1
"442","ais",0,0,1
"443","ccmH",7,0,1
"444","ybiV",0,0,1
"445","ldtE",0,0,1
"446","uspE",0,0,1
"447","glpK",2,0,1
"448","pheP",0,0,1
"449","ynaJ",0,0,1
"450","nanE",3,0,1
"451","mlaF",0,0,1
"452","lysO",1,0,1
"453","zraR",0,0,1
"454","envC",0,0,1
"455","arfB",0,0,1
"456","bfd",0,0,1
"457","gluQ",2,0,1
"458","yjjW",0,0,1
"459","putP",4,0,1
"460","speC",1,0,1
"461","exuT",2,0,1
"462","ybjM",0,0,1
"463","phoA",2,0,1
"464","cusR",1,0,1
"465","ispA",0,0,1
"466","yjaH",0,0,1
"467","fepG",1,0,1
"468","nrdR",0,0,1
"469","pdeK",0,0,1
"470","glnD",6,0,1
