"","V1","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"307","rpoS",1,0,0,0.999999999999998,0.0078740157480315,0.0354330708661417,0.18503937007874,0.771653543307085,0
"308","iscR",0,1,0,0,0,0,0,0,0
"309","nrdH",0,1,0,0,0,0,0,0,0
"310","nrdI",0,1,0,0,0,0,0,0,0
"311","argT",0,1,0,0,0,0,0,0,0
"312","betI",0,1,0,0,0,0,0,0,0
"313","clpA",0,1,0,0,0,0,0,0,0
"314","grcA",0,1,0,0,0,0,0,0,0
"315","hybD",0,1,0,0,0,0,0,0,0
"316","tonB",0,1,0,0,0,0,0,0,0
"317","clpS",0,1,0,0,0,0,0,0,0
"318","fis",1,0,0.833333333333334,0.166666666666667,0,0.0208333333333333,0.229166666666667,0.75,0
"319","mdtI",0,1,0,0,0,0,0,0,0
"320","smg",0,1,0,0,0,0,0,0,0
"321","ycgM",0,1,0,0,0,0,0,0,0
"322","mgsA",0,1,0,0,0,0,0,0,0
"323","sucC",0,1,0,0,0,0,0,0,0
"324","pepD",0,1,0,0,0,0,0,0,0
"325","yciH",0,1,0,0,0,0,0,0,0
"326","ppnP",0,1,0,0,0,0,0,0,0
"327","exbB",0,1,0,0,0,0,0,0,0
"328","pnuC",0,1,0,0,0,0,0,0,0
"329","sanA",0,1,0,0,0,0,0,0,0
"330","yfeD",0,1,0,0,0,0,0,0,0
"331","exbD",0,1,0,0,0,0,0,0,0
"332","sucB",0,1,0,0,0,0,0,0,0
"333","ilvM",0,1,0,0,0,0,0,0,0
"334","rimJ",0,1,0,0,0,0,0,0,0
"335","ydhR",0,1,0,0,0,0,0,0,0
"336","ais",0,1,0,0,0,0,0,0,0
"337","ybiV",0,1,0,0,0,0,0,0,0
"338","pykF",0,1,0,0,0,0,0,0,0
"339","uspE",0,1,0,0,0,0,0,0,0
"340","ynaJ",0,1,0,0,0,0,0,0,0
"341","mlaF",0,1,0,0,0,0,0,0,0
"342","osmC",0,1,0,0,0,0,0,0,0
"343","yhbS",0,1,0,0,0,0,0,0,0
"344","msrB",0,1,0,0,0,0,0,0,0
"345","ung",0,1,0,0,0,0,0,0,0
"346","bfd",0,1,0,0,0,0,0,0,0
"347","yedE",0,1,0,0,0,0,0,0,0
"348","yceH",0,1,0,0,0,0,0,0,0
"349","yceB",0,1,0,0,0,0,0,0,0
"350","ftsZ",0,1,0,0,0,0,0,0,0
"351","aroG",0,1,0,0,0,0,0,0,0
"352","cspG",0,1,0,0,0,0,0,0,0
"353","flhC",1,0,0,1,0.125,0.125,0.125,0.625,0
"354","glpF",0,1,0,0,0,0,0,0,0
"355","cspA",1,0,0,1,0.166666666666667,0,0.166666666666667,0.666666666666667,0
"356","glpT",0,1,0,0,0,0,0,0,0
"357","flhD",1,0,0,1,0.125,0.125,0.125,0.625,0
"358","pspC",0,1,0,0,0,0,0,0,0
"359","pspA",0,1,0,0,0,0,0,0,0
"360","pspB",0,1,0,0,0,0,0,0,0
"361","pspG",0,1,0,0,0,0,0,0,0
"362","secE",0,1,0,0,0,0,0,0,0
"363","speE",0,1,0,0,0,0,0,0,0
"364","rplY",0,1,0,0,0,0,0,0,0
"365","dusB",0,1,0,0,0,0,0,0,0
"366","potA",0,1,0,0,0,0,0,0,0
"367","speB",0,1,0,0,0,0,0,0,0
"368","stpA",1,0,1,0,0,0,0.666666666666667,0.333333333333333,0
"369","thiI",0,1,0,0,0,0,0,0,0
"370","rpsA",1,0,0,1,0,0,0.2,0.8,0
"371","pcnB",0,1,0,0,0,0,0,0,0
"372","yhbE",0,1,0,0,0,0,0,0,0
"373","yidC",0,1,0,0,0,0,0,0,0
"374","secA",0,1,0,0,0,0,0,0,0
"375","rnpA",0,1,0,0,0,0,0,0,0
"376","yebC",0,1,0,0,0,0,0,0,0
"377","pyrF",0,1,0,0,0,0,0,0,0
"378","queA",0,1,0,0,0,0,0,0,0
"379","rpsT",0,1,0,0,0,0,0,0,0
"380","rpsF",1,0,1,0,1,0,0,0,0
"381","yhdZ",0,1,0,0,0,0,0,0,0
"382","ydiY",0,1,0,0,0,0,0,0,0
"383","soxS",1,0,0.0833333333333333,0.916666666666666,0.0416666666666667,0.125,0.166666666666667,0.666666666666667,0
"384","potB",0,1,0,0,0,0,0,0,0
"385","greA",0,1,0,0,0,0,0,0,0
"386","ybfE",0,1,0,0,0,0,0,0,0
"387","spoT",0,1,0,0,0,0,0,0,0
"388","rpsB",0,1,0,0,0,0,0,0,0
"389","modA",0,1,0,0,0,0,0,0,0
"390","msrC",0,1,0,0,0,0,0,0,0
"391","priB",0,1,0,0,0,0,0,0,0
"392","prfC",0,1,0,0,0,0,0,0,0
"393","purB",0,1,0,0,0,0,0,0,0
"394","tsf",0,1,0,0,0,0,0,0,0
"395","tsaB",0,1,0,0,0,0,0,0,0
"396","cobS",0,1,0,0,0,0,0,0,0
"397","yfhL",0,1,0,0,0,0,0,0,0
"398","apt",0,1,0,0,0,0,0,0,0
"399","uraA",0,1,0,0,0,0,0,0,0
"400","ivy",0,1,0,0,0,0,0,0,0
"401","ybgI",0,1,0,0,0,0,0,0,0
"402","ubiT",0,1,0,0,0,0,0,0,0
"403","yihX",0,1,0,0,0,0,0,0,0
"404","yfdY",0,1,0,0,0,0,0,0,0
"405","uspA",0,1,0,0,0,0,0,0,0
"406","queE",0,1,0,0,0,0,0,0,0
"407","mrr",0,1,0,0,0,0,0,0,0
"408","srmB",0,1,0,0,0,0,0,0,0
"409","yecA",0,1,0,0,0,0,0,0,0
"410","yaeH",0,1,0,0,0,0,0,0,0
"411","yiiS",0,1,0,0,0,0,0,0,0
"412","grxB",0,1,0,0,0,0,0,0,0
"413","yacL",0,1,0,0,0,0,0,0,0
"414","ybhC",0,1,0,0,0,0,0,0,0
"415","arcA",1,0,0.75,0.25,0,0,0.125,0.875,0
"416","mscL",0,1,0,0,0,0,0,0,0
"417","yjeI",0,1,0,0,0,0,0,0,0
"418","hdhA",0,1,0,0,0,0,0,0,0
"419","ycbZ",0,1,0,0,0,0,0,0,0
"420","osmE",0,1,0,0,0,0,0,0,0
"421","mraZ",0,1,0,0,0,0,0,0,0
"422","rof",0,1,0,0,0,0,0,0,0
"423","elaB",0,1,0,0,0,0,0,0,0
"424","ribE",0,1,0,0,0,0,0,0,0
"425","yhaH",0,1,0,0,0,0,0,0,0
"426","ytfK",0,1,0,0,0,0,0,0,0
"427","puuD",0,1,0,0,0,0,0,0,0
"428","cysQ",0,1,0,0,0,0,0,0,0
"429","holA",0,1,0,0,0,0,0,0,0
"430","elaA",0,1,0,0,0,0,0,0,0
"431","bolA",0,1,0,0,0,0,0,0,0
"432","prc",0,1,0,0,0,0,0,0,0
"433","nrdB",0,1,0,0,0,0,0,0,0
"434","rimP",0,1,0,0,0,0,0,0,0
"435","yeaO",0,1,0,0,0,0,0,0,0
"436","plaP",0,1,0,0,0,0,0,0,0
"437","fumD",0,1,0,0,0,0,0,0,0
"438","rbfA",0,1,0,0,0,0,0,0,0
"439","iclR",0,1,0,0,0,0,0,0,0
"440","csdA",0,1,0,0,0,0,0,0,0
"441","aspS",0,1,0,0,0,0,0,0,0
"442","pyrR",0,1,0,0,0,0,0,0,0
