"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"Plastic
genes",8.46905537459283,91.5309446254072,7.49185667752443,0.977198697068404,8.14332247557003,0.162866449511401,0.162866449511401,0,0
"Non-plastic
genes",0,100,0,0,0,0,0,0,0
