"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"Plastic
genes",3.65853658536585,96.3414634146341,0.365853658536585,1.28048780487805,0.365853658536585,0.24390243902439,0.853658536585366,0.24390243902439,0.121951219512195,0.182926829268293,0
"Non-plastic
genes",0.18450184501845,99.8154981549816,0,0.14760147601476,0,0,0,0,0.03690036900369,0,0
