"","V1","Loop_number","No_loop","Loop"
"499","priA",0,0,1
"500","yecE",0,0,1
"501","yadS",1,0,1
"502","nagA",1,0,1
"503","mukE",2,0,1
"504","yfcQ",0,0,1
"505","cysQ",0,0,1
"506","torT",0,0,1
"507","yfiC",0,0,1
"508","trmO",0,0,1
"509","phoQ",2,0,1
"510","holA",0,0,1
"511","frlB",3,0,1
"512","elaA",0,0,1
"513","livG",1,0,1
"514","tolR",0,0,1
"515","atoS",0,0,1
"516","fkpB",2,0,1
"517","bolA",3,0,1
"518","pnp",8,0,1
"519","lolC",0,0,1
"520","yfgJ",0,0,1
"521","yhcO",0,0,1
"522","prc",0,0,1
"523","dkgA",1,0,1
"524","narL",1,0,1
"525","pepT",0,0,1
"526","trg",1,0,1
"527","fadB",3,0,1
"528","rcdB",0,0,1
"529","aroC",0,0,1
"530","aroB",0,0,1
"531","eamB",0,0,1
"532","holB",0,0,1
"533","bamD",0,0,1
"534","nrdB",6,0,1
"535","rluF",0,0,1
"536","secF",0,0,1
"537","ydcJ",0,0,1
"538","ydfK",0,0,1
"539","yeaH",1,0,1
"540","ygaM",0,0,1
"541","bioA",0,0,1
"542","ydcI",0,0,1
"543","melR",1,0,1
"544","yejO",0,0,1
"545","pta",1,0,1
"546","rimP",4,0,1
"547","sodC",0,0,1
"548","lptA",2,0,1
"549","ecnB",1,0,1
"550","yeaO",0,0,1
"551","cecR",0,0,1
"552","fabA",1,0,1
"553","ycgB",0,0,1
"554","blc",0,0,1
"555","fadD",3,0,1
"556","yfcG",0,0,1
"557","plaP",0,0,1
"558","recJ",5,0,1
"559","fbaB",0,0,1
"560","ychF",1,0,1
"561","pdxA",0,0,1
"562","pyrI",0,0,1
"563","fumD",0,0,1
"564","btuF",1,0,1
"565","slmA",0,0,1
"566","rluD",0,0,1
"567","mak",0,0,1
"568","xylE",3,0,1
"569","yjdI",0,0,1
"570","rihB",0,0,1
"571","ydbL",0,0,1
"572","ldhA",0,0,1
"573","ssuB",4,0,1
"574","yggF",0,0,1
"575","ytjA",0,0,1
"576","yidE",0,0,1
"577","rbfA",4,0,1
"578","yjfY",0,0,1
"579","yohJ",0,0,1
"580","nupX",0,0,1
"581","csgC",16,0,1
"582","ynfN",0,0,1
