"","FBL_number","No_FBL","FBL"
"1",20743,0,1
"2",15147,0,1
"3",25819,0,1
"4",2262,0,1
"5",5230,0,1
"6",5434,0,1
"7",2408,0,1
"8",4070,0,1
"9",3462,0,1
"10",4636,0,1
"11",4678,0,1
"12",4420,0,1
"13",1532,0,1
"14",15956,0,1
"15",16870,0,1
"16",5159,0,1
"17",3067,0,1
"18",450,0,1
"19",216,0,1
"20",5110,0,1
"21",1152,0,1
"22",1083,0,1
"23",4371,0,1
"24",1518,0,1
"25",157,0,1
"26",16644,0,1
"27",5874,0,1
"28",10410,0,1
"29",3016,0,1
"30",2914,0,1
"31",1804,0,1
"32",3450,0,1
"33",4252,0,1
"34",3375,0,1
"35",1449,0,1
"36",2763,0,1
"37",11599,0,1
"38",13815,0,1
"39",5614,0,1
"40",12210,0,1
"41",16417,0,1
"42",3555,0,1
"43",3955,0,1
"44",4925,0,1
"45",4123,0,1
"46",3074,0,1
"47",1089,0,1
"48",2008,0,1
"49",2319,0,1
"50",4232,0,1
"51",3820,0,1
"52",5585,0,1
"53",4868,0,1
"54",467,0,1
"55",1303,0,1
"56",838,0,1
"57",30,0,1
"58",347,0,1
"59",571,0,1
"60",2540,0,1
"61",9,0,1
"62",10255,0,1
"63",30355,0,1
"64",16489,0,1
"65",20230,0,1
"66",18689,0,1
"67",17269,0,1
"68",3985,0,1
"69",6558,0,1
"70",3095,0,1
"71",3768,0,1
"72",408,0,1
"73",5845,0,1
"74",3909,0,1
"75",6198,0,1
"76",13816,0,1
"77",14434,0,1
"78",17484,0,1
"79",15165,0,1
"80",3887,0,1
"81",3416,0,1
"82",2744,0,1
"83",3724,0,1
"84",1900,0,1
"85",3745,0,1
"86",1987,0,1
"87",4064,0,1
"88",908,0,1
"89",985,0,1
"90",10646,0,1
"91",9123,0,1
"92",9395,0,1
"93",11437,0,1
"94",2750,0,1
"95",2387,0,1
"96",2360,0,1
"97",1062,0,1
"98",1592,0,1
"99",1346,0,1
"100",4866,0,1
"101",2443,0,1
"102",4365,0,1
"103",3244,0,1
"104",4670,0,1
"105",1599,0,1
"106",987,0,1
"107",608,0,1
"108",1060,0,1
"109",74,0,1
"110",1111,0,1
"111",393,0,1
"112",8576,0,1
"113",11901,0,1
"114",8784,0,1
"115",1330,0,1
"116",4156,0,1
"117",1781,0,1
"118",3401,0,1
"119",1126,0,1
"120",3691,0,1
"121",2760,0,1
"122",621,0,1
"123",1179,0,1
"124",2767,0,1
"125",16952,0,1
"126",11296,0,1
"127",875,0,1
"128",666,0,1
"129",1994,0,1
"130",2109,0,1
"131",2685,0,1
"132",1461,0,1
"133",1599,0,1
"134",944,0,1
"135",1080,0,1
"136",2102,0,1
"137",12997,0,1
"138",9724,0,1
"139",2414,0,1
"140",1342,0,1
"141",5024,0,1
"142",2801,0,1
"143",3084,0,1
"144",912,0,1
"145",4518,0,1
"146",2547,0,1
"147",385,0,1
"148",8270,0,1
"149",12465,0,1
"150",2448,0,1
"151",1738,0,1
"152",1938,0,1
"153",2261,0,1
"154",353,0,1
"155",3031,0,1
"156",1237,0,1
"157",2198,0,1
"158",4350,0,1
"159",14139,0,1
"160",16090,0,1
"161",14967,0,1
"162",25301,0,1
"163",3280,0,1
"164",995,0,1
"165",4352,0,1
"166",1223,0,1
"167",0,0,1
"168",3697,0,1
"169",3870,0,1
"170",4284,0,1
"171",1700,0,1
"172",10737,0,1
"173",14322,0,1
"174",13681,0,1
"175",1678,0,1
"176",1387,0,1
"177",4159,0,1
"178",883,0,1
"179",856,0,1
"180",1348,0,1
"181",3553,0,1
"182",3675,0,1
"183",6230,0,1
"184",8400,0,1
"185",1158,0,1
"186",2302,0,1
"187",1329,0,1
"188",1570,0,1
"189",1875,0,1
"190",751,0,1
"191",671,0,1
"192",1541,0,1
"193",1501,0,1
"194",5397,0,1
"195",7007,0,1
"196",5555,0,1
"197",1818,0,1
"198",606,0,1
"199",665,0,1
"200",1053,0,1
"201",505,0,1
"202",1437,0,1
"203",1412,0,1
"204",201,0,1
"205",563,0,1
"206",1185,0,1
"207",5596,0,1
"208",9483,0,1
"209",2103,0,1
"210",826,0,1
"211",1718,0,1
"212",1471,0,1
"213",543,0,1
"214",1648,0,1
"215",1685,0,1
"216",11154,0,1
"217",6374,0,1
"218",4740,0,1
"219",1956,0,1
"220",1533,0,1
"221",1603,0,1
"222",997,0,1
"223",443,0,1
"224",1211,0,1
"225",272,0,1
"226",2197,0,1
"227",7553,0,1
"228",7174,0,1
"229",2064,0,1
"230",2484,0,1
"231",1293,0,1
"232",549,0,1
"233",1112,0,1
"234",1490,0,1
"235",991,0,1
"236",2382,0,1
"237",4574,0,1
"238",8907,0,1
"239",6904,0,1
"240",301,0,1
"241",1795,0,1
"242",1718,0,1
"243",1731,0,1
"244",2110,0,1
"245",1083,0,1
"246",2247,0,1
"247",1032,0,1
"248",1226,0,1
"249",1194,0,1
"250",5372,0,1
"251",10765,0,1
"252",2442,0,1
"253",1348,0,1
"254",2251,0,1
"255",2403,0,1
"256",1572,0,1
"257",2116,0,1
"258",2258,0,1
"259",7189,0,1
"260",8185,0,1
"261",2847,0,1
"262",2156,0,1
"263",1353,0,1
"264",1195,0,1
"265",2314,0,1
"266",154,0,1
"267",1902,0,1
"268",2893,0,1
"269",693,0,1
"270",10610,0,1
"271",11054,0,1
"272",8521,0,1
"273",432,0,1
"274",3749,0,1
"275",3893,0,1
"276",3422,0,1
"277",3420,0,1
"278",2882,0,1
"279",3921,0,1
"280",2086,0,1
"281",8665,0,1
"282",8502,0,1
"283",713,0,1
"284",3333,0,1
"285",1355,0,1
"286",1495,0,1
"287",1017,0,1
"288",1108,0,1
"289",796,0,1
"290",653,0,1
"291",1590,0,1
"292",1274,0,1
"293",11723,0,1
"294",11007,0,1
"295",2341,0,1
"296",990,0,1
"297",2362,0,1
"298",2231,0,1
"299",2845,0,1
"300",1827,0,1
"301",3532,0,1
"302",2283,0,1
"303",1927,0,1
"304",1385,0,1
"305",18931,0,1
"306",16849,0,1
"307",6090,0,1
"308",5529,0,1
"309",4555,0,1
"310",4151,0,1
"311",1752,0,1
"312",3531,0,1
"313",4396,0,1
"314",4678,0,1
"315",3615,0,1
"316",8249,0,1
"317",12711,0,1
"318",0,0,1
"319",983,0,1
"320",338,0,1
"321",1602,0,1
"322",2538,0,1
"323",791,0,1
"324",63,0,1
"325",6993,0,1
"326",11594,0,1
"327",1085,0,1
"328",450,0,1
"329",2206,0,1
"330",1865,0,1
"331",645,0,1
"332",2084,0,1
"333",517,0,1
"334",1796,0,1
"335",11852,0,1
"336",14048,0,1
"337",11660,0,1
"338",2977,0,1
"339",579,0,1
"340",2577,0,1
"341",1260,0,1
"342",912,0,1
"343",2914,0,1
"344",3784,0,1
"345",2773,0,1
"346",2891,0,1
"347",5104,0,1
"348",5798,0,1
"349",7879,0,1
"350",11155,0,1
"351",2724,0,1
"352",643,0,1
"353",2590,0,1
"354",1861,0,1
"355",695,0,1
"356",1077,0,1
"357",1830,0,1
"358",1905,0,1
"359",2358,0,1
"360",8585,0,1
"361",2871,0,1
"362",1734,0,1
"363",239,0,1
"364",2114,0,1
"365",1049,0,1
"366",3634,0,1
"367",12258,0,1
"368",11826,0,1
"369",9186,0,1
"370",1167,0,1
"371",1637,0,1
"372",1871,0,1
"373",894,0,1
"374",2100,0,1
"375",1578,0,1
"376",2333,0,1
"377",981,0,1
"378",1656,0,1
"379",3465,0,1
"380",13789,0,1
"381",11700,0,1
"382",23536,0,1
"383",9873,0,1
"384",4217,0,1
"385",1344,0,1
"386",3612,0,1
"387",1650,0,1
"388",1192,0,1
"389",4421,0,1
"390",4135,0,1
"391",2423,0,1
"392",3674,0,1
"393",7650,0,1
"394",12171,0,1
"395",8448,0,1
"396",1832,0,1
"397",853,0,1
"398",2991,0,1
"399",1776,0,1
"400",4171,0,1
"401",1325,0,1
"402",1682,0,1
"403",1128,0,1
"404",3017,0,1
"405",4410,0,1
"406",20985,0,1
"407",9867,0,1
"408",5021,0,1
"409",4936,0,1
"410",3922,0,1
"411",4970,0,1
"412",3069,0,1
"413",3771,0,1
"414",3623,0,1
"415",1503,0,1
"416",2617,0,1
"417",15144,0,1
"418",15918,0,1
"419",6990,0,1
"420",3909,0,1
"421",2288,0,1
"422",2404,0,1
"423",1969,0,1
"424",1919,0,1
"425",2634,0,1
"426",3352,0,1
"427",1534,0,1
"428",10578,0,1
"429",8336,0,1
"430",3737,0,1
"431",1684,0,1
"432",536,0,1
"433",2885,0,1
"434",3104,0,1
"435",1324,0,1
"436",2100,0,1
"437",16887,0,1
"438",15743,0,1
"439",13922,0,1
"440",4246,0,1
"441",2086,0,1
"442",3408,0,1
"443",2854,0,1
"444",1417,0,1
"445",4006,0,1
"446",831,0,1
"447",2388,0,1
"448",15466,0,1
"449",9917,0,1
"450",11536,0,1
"451",2499,0,1
"452",2766,0,1
"453",574,0,1
"454",832,0,1
"455",2028,0,1
"456",295,0,1
"457",2512,0,1
"458",2190,0,1
"459",754,0,1
"460",2425,0,1
"461",14320,0,1
"462",10130,0,1
"463",1941,0,1
"464",1193,0,1
"465",287,0,1
"466",2830,0,1
"467",2166,0,1
"468",1451,0,1
"469",909,0,1
"470",2734,0,1
"471",2557,0,1
"472",1291,0,1
"473",7389,0,1
"474",255,0,1
"475",257,0,1
"476",1032,0,1
"477",904,0,1
"478",13,0,1
"479",232,0,1
"480",2619,0,1
"481",1389,0,1
"482",3147,0,1
"483",6782,0,1
"484",6039,0,1
"485",6507,0,1
"486",1695,0,1
"487",185,0,1
"488",884,0,1
"489",2557,0,1
"490",2172,0,1
"491",501,0,1
"492",1761,0,1
"493",1052,0,1
"494",843,0,1
"495",1397,0,1
"496",13122,0,1
"497",10739,0,1
"498",16435,0,1
"499",3821,0,1
"500",83,0,1
"501",209,0,1
"502",1925,0,1
"503",5369,0,1
"504",4397,0,1
"505",2409,0,1
"506",1680,0,1
"507",4841,0,1
"508",1081,0,1
"509",6572,0,1
"510",476,0,1
"511",1105,0,1
"512",1276,0,1
"513",755,0,1
"514",1018,0,1
"515",1864,0,1
"516",556,0,1
"517",1768,0,1
"518",483,0,1
"519",2985,0,1
"520",10294,0,1
"521",12714,0,1
"522",9084,0,1
"523",254,0,1
"524",3417,0,1
"525",1702,0,1
"526",1032,0,1
"527",1958,0,1
"528",2307,0,1
"529",357,0,1
"530",3290,0,1
"531",2417,0,1
"532",1898,0,1
"533",22691,0,1
"534",23691,0,1
"535",4856,0,1
"536",4310,0,1
"537",5090,0,1
"538",4431,0,1
"539",3643,0,1
"540",980,0,1
"541",4679,0,1
"542",5746,0,1
"543",5562,0,1
"544",21686,0,1
"545",32669,0,1
"546",1329,0,1
"547",2890,0,1
"548",3014,0,1
"549",3507,0,1
"550",5137,0,1
"551",2995,0,1
"552",3372,0,1
"553",2840,0,1
"554",3548,0,1
"555",15831,0,1
"556",17969,0,1
"557",3365,0,1
"558",4352,0,1
"559",1440,0,1
"560",381,0,1
"561",1157,0,1
"562",226,0,1
"563",4740,0,1
"564",891,0,1
"565",361,0,1
"566",525,0,1
"567",8881,0,1
"568",7416,0,1
"569",17952,0,1
"570",20401,0,1
"571",24811,0,1
"572",1350,0,1
"573",2040,0,1
"574",2808,0,1
"575",2786,0,1
"576",3866,0,1
"577",3376,0,1
"578",4794,0,1
"579",2416,0,1
"580",1806,0,1
