"","V1","FBL_number","No_FBL","FBL"
"526","galF",0,0,1
"527","ghrA",0,0,1
"528","glf",0,0,1
"529","gloA",0,0,1
"530","gltX",0,0,1
"531","gmhA",0,0,1
"532","gnd",0,0,1
"533","gpt",0,0,1
"534","guaA",0,0,1
"535","lolB",0,0,1
"536","hha",0,0,1
"537","hpt",0,0,1
"538","iadA",0,0,1
"539","insA1",0,0,1
"540","insA2",0,0,1
"541","kdsA",0,0,1
"542","kdsB",0,0,1
"543","lgt",0,0,1
"544","lldP",0,0,1
"545","luxS",0,0,1
"546","lysP",0,0,1
"547","mdtJ",0,0,1
"548","mdtL",0,0,1
"549","menB",0,0,1
"550","mepA",0,0,1
"551","metG",0,0,1
"552","metK",0,0,1
"553","miaB",0,0,1
"554","mipA",0,0,1
"555","mreB",0,0,1
"556","mrp",0,0,1
"557","mtn",0,0,1
"558","nadE",0,0,1
"559","ndh",0,0,1
"560","ndk",0,0,1
"561","nemA",0,0,1
"562","nuoG",0,0,1
"563","nuoH",0,0,1
"564","nuoI",0,0,1
"565","nuoJ",0,0,1
"566","nuoK",0,0,1
"567","nuoL",0,0,1
"568","ompR",9,0,1
"569","oppB",0,0,1
"570","oppC",0,0,1
"571","oppD",0,0,1
"572","oppF",0,0,1
"573","pal",0,0,1
"574","pdxH",0,0,1
"575","pepB",0,0,1
"576","pepN",0,0,1
"577","pepP",0,0,1
"578","pmrD",0,0,1
"579","psiF",0,0,1
"580","pstA",0,0,1
"581","pstB",0,0,1
"582","pstC",0,0,1
"583","pstS",0,0,1
"584","rne",0,0,1
"585","tdcB",0,0,1
"586","tdcC",0,0,1
"587","trkA",0,0,1
"588","ulaE",0,0,1
"589","ulaR",0,0,1
"590","pflA",0,0,1
"591","pgi",0,0,1
"592","pheM",0,0,1
"593","pncB",0,0,1
"594","ppsA",0,0,1
"595","ppx",0,0,1
"596","proC",0,0,1
"597","ptsG",0,0,1
"598","ptsH",0,0,1
"599","ptsI",0,0,1
"600","purU",0,0,1
"601","pyrG",0,0,1
"602","rcsB",16,0,1
"603","relA",0,0,1
"604","rfbC",0,0,1
"605","rfbD",0,0,1
"606","rfe",0,0,1
"607","rhlB",0,0,1
"608","uxaC",0,0,1
"609","yagF",0,0,1
"610","ybaV",0,0,1
"611","rrrD",0,0,1
"612","ybjG",0,0,1
"613","ycdZ",0,0,1
"614","ycjF",0,0,1
"615","ycjO",0,0,1
"616","yddB",0,0,1
"617","yghD",0,0,1
"618","rho",0,0,1
"619","ribA",0,0,1
"620","rmf",0,0,1
"621","rnb",0,0,1
"622","rnt",0,0,1
"623","rsd",0,0,1
"624","rsuA",0,0,1
"625","sdhC",0,0,1
"626","sdhD",0,0,1
"627","serC",0,0,1
"628","sfsB",0,0,1
"629","sppA",0,0,1
"630","sra",0,0,1
"631","surA",0,0,1
"632","tatE",0,0,1
"633","tehB",0,0,1
"634","tolB",0,0,1
"635","tolQ",0,0,1
"636","tpiA",0,0,1
"637","bipA",0,0,1
"638","yhdT",0,0,1
"639","yhfS",0,0,1
"640","yhfU",0,0,1
"641","yhgE",0,0,1
"642","rsmJ",0,0,1
"643","yicG",0,0,1
"644","yihF",0,0,1
"645","yjaB",0,0,1
"646","yjeJ",0,0,1
"647","yjfL",0,0,1
