"","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"Plastic
genes",99.8275862068966,0.172413793103448,26.4078365767864,15.9081492969969,4.91346318729738,9.27323462225618,4.302024572809,1.18627623016513,21.0295900547599,7.31869510594211,6.50298413158475,2.98533242829885,0
"Non-plastic
genes",97.0149253731343,2.98507462686567,22.5627538047549,25.1868305939965,12.1728910862529,3.51575030761146,3.36375585705187,0.94818978151911,11.4543289543288,6.64116759656494,5.86297322504371,5.30628416601013,0
