"","V1","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"101","hsdR",0,1,0,0,0,0,0,0,0,0,0
"102","lysC",0,1,0,0,0,0,0,0,0,0,0
"103","metN",1,0,0,0,0,0,0,0,0,1,0
"104","mqo",0,1,0,0,0,0,0,0,0,0,0
"105","rpoE",1,0,0.0869565217391304,0.130434782608696,0.173913043478261,0.173913043478261,0.0869565217391304,0,0.0869565217391304,0.260869565217391,0
"106","rseA",1,0,0.0285714285714286,0.314285714285714,0.0285714285714286,0.0857142857142857,0,0.257142857142857,0.142857142857143,0.142857142857143,0
"107","glgS",1,0,0,0,0,0,0,1,0,0,0
"108","glpA",1,0,0.0769230769230769,0.230769230769231,0.153846153846154,0.0769230769230769,0,0.0769230769230769,0.230769230769231,0.153846153846154,0
"109","htpX",1,0,0,1,0,0,0,0,0,0,0
"110","nmpC",0,1,0,0,0,0,0,0,0,0,0
"111","pppA",0,1,0,0,0,0,0,0,0,0,0
"112","purD",1,0,0,0.5,0,0,0,0.5,0,0,0
"113","purL",1,0,0,0,0,1,0,0,0,0,0
"114","rzpD",0,1,0,0,0,0,0,0,0,0,0
"115","eptB",1,0,0,0,0,0.5,0.25,0,0.25,0,0
"116","flgM",1,0,0.153846153846154,0.153846153846154,0.153846153846154,0.0769230769230769,0,0.0769230769230769,0.153846153846154,0.230769230769231,0
"117","flgN",1,0,0,0.714285714285714,0,0.142857142857143,0,0,0.142857142857143,0,0
"118","hisJ",1,0,0,0.4,0.2,0,0,0,0.4,0,0
"119","groL",1,0,0,0,0.5,0,0,0,0,0.5,0
"120","groS",1,0,0,0.4,0.2,0,0,0.2,0,0.2,0
"121","grpE",0,1,0,0,0,0,0,0,0,0,0
"122","hslU",0,1,0,0,0,0,0,0,0,0,0
"123","hslV",0,1,0,0,0,0,0,0,0,0,0
"124","htpG",1,0,0,0.5,0,0,0,0,0.5,0,0
"125","ygiM",1,0,0,0,0,0,0,1,0,0,0
"126","osmB",1,0,0,0,0.5,0,0,0,0.5,0,0
"127","purC",1,0,0,0,0,1,0,0,0,0,0
"128","purH",1,0,0,0.5,0.5,0,0,0,0,0,0
"129","purK",1,0,0,0,0,1,0,0,0,0,0
"130","purM",1,0,0,0.5,0,0,0,0.5,0,0,0
"131","pyrB",0,1,0,0,0,0,0,0,0,0,0
"132","pyrC",1,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0
"133","ompT",1,0,0,1,0,0,0,0,0,0,0
"134","sucD",1,0,0.111111111111111,0.111111111111111,0.0555555555555556,0.0555555555555556,0,0.222222222222222,0.333333333333333,0.111111111111111,0
"135","hcxB",0,1,0,0,0,0,0,0,0,0,0
"136","treB",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0
"137","treC",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0
"138","ybfA",0,1,0,0,0,0,0,0,0,0,0
"139","efeB",0,1,0,0,0,0,0,0,0,0,0
"140","tcyL",0,1,0,0,0,0,0,0,0,0,0
"141","yhcN",0,1,0,0,0,0,0,0,0,0,0
"142","ylaC",0,1,0,0,0,0,0,0,0,0,0
"143","yqjA",1,0,0,0.25,0,0.5,0,0,0.25,0,0
"144","spy",1,0,0,0,0,0.5,0,0,0.5,0,0
"145","yebE",1,0,0,0,0,0,0,1,0,0,0
"146","yijD",0,1,0,0,0,0,0,0,0,0,0
"147","yqaE",1,0,0,0,0,0,0,0,0,1,0
"148","srlA",1,0,0.0833333333333333,0.166666666666667,0,0,0,0.166666666666667,0.333333333333333,0.25,0
"149","srlB",1,0,0.5,0,0.1,0,0.1,0,0.3,0,0
"150","srlD",1,0,0,0.5,0,0,0,0.2,0.1,0.2,0
"151","srlE",1,0,0,0.3,0.1,0,0.1,0,0.3,0.2,0
"152","ybjX",1,0,0,0,0,0,0,0,0.5,0.5,0
"153","ycjX",0,1,0,0,0,0,0,0,0,0,0
"154","yecR",0,1,0,0,0,0,0,0,0,0,0
"155","ymdA",0,1,0,0,0,0,0,0,0,0,0
"156","entE",1,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0
"157","fecA",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"158","fepA",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"159","fucK",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"160","galK",1,0,0.5,0,0,0,0.25,0,0,0.25,0
"161","hybA",1,0,0,0,0,0,0,0.5,0.5,0,0
"162","idnT",1,0,0.5,0,0,0,0,0,0.5,0,0
"163","malF",1,0,0,0.3,0.1,0.1,0,0.2,0.3,0,0
"164","malG",1,0,0,0.1,0,0.1,0,0.3,0,0.5,0
"165","malK",1,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"166","malM",1,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
"167","malP",1,0,0,0.5,0,0,0,0.5,0,0,0
"168","folE",1,0,0.25,0,0,0.25,0,0,0,0.5,0
"169","hha",1,0,0,0,0,0.5,0.5,0,0,0,0
"170","lysP",0,1,0,0,0,0,0,0,0,0,0
"171","metK",1,0,0,0.4,0,0,0,0.6,0,0,0
"172","ycjF",0,1,0,0,0,0,0,0,0,0,0
"173","yddB",0,1,0,0,0,0,0,0,0,0,0
"174","yqfA",0,1,0,0,0,0,0,0,0,0,0
"175","ssuD",1,0,0.5,0,0,0.25,0,0,0,0.25,0
"176","csgA",1,0,0.153846153846154,0.153846153846154,0.230769230769231,0.0769230769230769,0.0769230769230769,0,0.230769230769231,0.0769230769230769,0
"177","iraP",1,0,0.1,0.3,0.1,0.1,0,0,0,0.4,0
"178","mcbA",0,1,0,0,0,0,0,0,0,0,0
"179","yciG",0,1,0,0,0,0,0,0,0,0,0
"180","metE",1,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0
"181","metR",0,1,0,0,0,0,0,0,0,0,0
"182","prpB",1,0,0,0,0,0,0,0,0.5,0.5,0
"183","prpC",1,0,0,0.5,0,0,0,0,0,0.5,0
"184","prpD",1,0,0.5,0,0,0,0,0,0,0.5,0
