"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"Plastic
genes",26.0586319218241,73.9413680781759,5.76818675352877,20.2904451682953,24.0770901194354,1.78248280854144,0.199058993847267,0,0
"Non-plastic
genes",0,100,0,0,0,0,0,0,0
